"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.18491,-0.064673,-0.034912,301.01,15.192,1.8815,-3.1533,0,0,0,1,0.0007354,1e-05,0,5.236e-13,60011
-0.18566,-0.051527,-0.042803,300.98,15.309,2.9172,-2.8635,0,0,0,1,0.00073393,1e-05,0,5.236e-13,48009
-0.18554,-0.0021749,-0.047855,300.83,15.639,6.0595,0.45738,0,0,0,1,0.00073226,1e-05,0,5.236e-13,60011
-0.18543,-0.010871,-0.029832,300.7,16.581,6.9347,-2.2645,0,0,0,1,0.00073121,1e-05,0,5.236e-13,60011
-0.18563,-0.0077449,-0.059446,300.96,15.44,4.685,0.0029965,0,0,0,1,0.00072951,1e-05,0,5.236e-13,60011
-0.18624,-0.071441,-0.015689,301.05,15.222,0.92928,-3.6075,0,0,0,1,0.00072898,1e-05,0,5.236e-13,60011
-0.18578,-0.033364,-0.012697,300.76,16.168,3.0197,-6.5114,0,0,0,1,0.00072807,1e-05,0,5.236e-13,60011
-0.18473,-0.01483,-0.018512,300.67,17.712,5.5159,-4.3414,0,0,0,1,0.00072741,1e-05,0,5.236e-13,60011
-0.18567,-0.013913,-0.057756,301.01,15.433,4.711,-0.50555,0,0,0,1,0.00072113,1e-05,0,5.236e-13,60011
-0.18625,-0.051541,-0.029678,301.07,15.449,2.8174,-3.7066,0,0,0,1,0.00071445,1e-05,0,5.236e-13,60011
-0.18562,-0.046167,-0.011358,300.98,15.642,2.1026,-5.5999,0,0,0,1,0.00071223,1e-05,0,5.236e-13,60011
-0.1861,-0.0035903,-0.047687,300.98,15.61,6.0547,0.25817,0,0,0,1,0.00071131,1e-05,0,5.236e-13,60011
-0.18614,-0.038737,-0.061174,301.18,15.227,3.2042,-1.8056,0,0,0,1,0.00071026,1e-05,0,5.236e-13,60011
-0.18643,-0.070003,-0.0041277,301.2,15.218,0.49252,-3.8324,0,0,0,1,0.00070712,1e-05,0,5.236e-13,60011
-0.18605,-0.0031794,-0.068025,301.22,15.279,3.9713,0.1795,0,0,0,1,0.00070228,1e-05,0,5.236e-13,60011
-0.18632,-0.028552,-0.058193,301.21,15.329,3.9827,-1.4374,0,0,0,1,0.00070018,1e-05,0,5.236e-13,60011
-0.18633,-0.03743,-0.049932,301.2,15.369,3.8293,-2.215,0,0,0,1,0.00069832,1e-05,0,5.236e-13,48009
-0.18598,-0.044768,-0.048574,301.25,15.291,3.3113,-2.4601,0,0,0,1,0.00069547,1e-05,0,5.236e-13,60011
-0.18615,-0.019786,-0.068665,301.3,15.213,3.6433,-0.80519,0,0,0,1,0.00069455,1e-05,0,5.236e-13,60011
-0.18609,-0.026362,-0.058703,301.27,15.318,4.0577,-1.2946,0,0,0,1,0.00069128,1e-05,0,5.236e-13,60011
-0.18594,-0.030491,-0.02879,301.1,15.834,4.8231,-4.3608,0,0,0,1,0.00068971,1e-05,0,5.236e-13,60011
-0.18679,-0.006085,-0.070945,301.33,15.241,3.7573,-0.078182,0,0,0,1,0.00068931,1e-05,0,5.236e-13,60011
-0.18654,-0.029886,-0.051986,301.25,15.4,4.2815,-1.8041,0,0,0,1,0.00068918,1e-05,0,5.236e-13,60011
-0.18642,-0.044893,-0.038301,301.3,15.419,3.4719,-3.155,0,0,0,1,0.0006829,1e-05,0,5.236e-13,60011
-0.18188,-0.030143,-0.0031226,299.56,17.008,1.0858,-7.4103,0,0,0,1,0.00089919,1e-05,0,5.236e-13,60011
-0.18605,-0.025876,-0.0353,301.2,15.733,5.4071,-3.3098,0,0,0,1,0.00067871,1e-05,0,5.236e-13,60011
-0.18657,-0.06308,-0.031613,301.42,15.203,1.9353,-3.2735,0,0,0,1,0.00067779,1e-05,0,5.236e-13,60011
-0.18667,-0.0010838,-0.060266,301.35,15.399,4.5464,0.48599,0,0,0,1,0.00067714,1e-05,0,5.236e-13,60011
-0.18634,-0.04608,-0.0075558,301.25,15.589,1.6874,-5.8239,0,0,0,1,0.00067452,1e-05,0,5.236e-13,60011
-0.18642,-0.047913,-0.033053,301.37,15.421,3.1663,-3.5238,0,0,0,1,0.00067256,1e-05,0,5.236e-13,60011
-0.18681,-0.041811,-0.048926,301.41,15.314,3.5066,-2.3802,0,0,0,1,0.00067243,1e-05,0,5.236e-13,60011
-0.18621,-0.029522,-0.0032996,301.13,16.681,1.1146,-7.1731,0,0,0,1,0.00067151,1e-05,0,5.236e-13,60011
-0.18676,-0.045808,-0.029569,301.37,15.48,3.274,-3.9103,0,0,0,1,0.00066824,1e-05,0,5.236e-13,48009
-0.18692,-0.053113,-0.047926,301.5,15.204,2.6406,-2.5996,0,0,0,1,0.00066748,1e-05,0,5.236e-13,48009
-0.18625,-0.032807,-0.066313,301.53,15.203,3.2288,-1.4551,0,0,0,1,0.00066418,1e-05,0,5.236e-13,60011
-0.18611,-0.026734,-0.0063955,301.19,16.962,1.9194,-6.9532,0,0,0,1,0.00066195,1e-05,0,5.236e-13,60011
-0.18608,-0.044892,-0.03508,301.45,15.424,3.4543,-3.4053,0,0,0,1,0.00066104,1e-05,0,5.236e-13,60011
-0.1865,-0.036814,-0.045266,301.47,15.392,4.0321,-2.5122,0,0,0,1,0.0006591,1e-05,0,5.236e-13,48009
-0.18461,0.00060902,-0.012653,301.16,19.593,4.5195,0.19189,0,0,0,1,0.00065852,1e-05,0,5.236e-13,48009
-0.18614,-0.0086994,-0.027915,301.28,16.735,6.9473,-1.947,0,0,0,1,0.00065266,1e-05,0,5.236e-13,60011
-0.18677,-0.0097277,-0.052672,301.49,15.432,5.2996,-0.29723,0,0,0,1,0.000652,1e-05,0,5.236e-13,60011
-0.18694,-0.022363,-0.051852,301.52,15.395,4.7721,-1.3856,0,0,0,1,0.00065148,1e-05,0,5.236e-13,48009
-0.18742,-0.038708,-0.061272,301.66,15.195,3.1464,-1.784,0,0,0,1,0.00064729,1e-05,0,5.236e-13,60011
-0.18675,-0.053785,-0.024076,301.62,15.368,2.4065,-3.9357,0,0,0,1,0.00064153,1e-05,0,5.236e-13,60011
-0.1875,-2.2943e-05,-0.0721,301.71,15.192,3.684,0.19664,0,0,0,1,0.00063943,1e-05,0,5.236e-13,60011
-0.1859,-0.015173,-0.017851,301.35,17.58,5.2756,-4.368,0,0,0,1,0.00063904,1e-05,0,5.236e-13,60011
-0.18537,-0.013735,-0.014371,301.35,18.244,4.5656,-4.3169,0,0,0,1,0.00063799,1e-05,0,5.236e-13,60011
-0.18651,-0.022861,-0.010629,301.4,17.244,3.1263,-6.2939,0,0,0,1,0.0006338,1e-05,0,5.236e-13,60011
-0.18749,-0.064098,-0.02126,301.74,15.213,1.5757,-3.6307,0,0,0,1,0.00063315,1e-05,0,5.236e-13,60011
-0.18737,-0.059774,-0.02896,301.74,15.229,2.1082,-3.434,0,0,0,1,0.00063275,1e-05,0,5.236e-13,60011
-0.18728,-0.073722,-0.0058324,301.79,15.164,0.39767,-3.5756,0,0,0,1,0.00063066,1e-05,0,5.236e-13,60011
-0.18449,-0.00050535,-0.00067964,301.39,20.62,0.22244,-0.19265,0,0,0,1,0.00062896,1e-05,0,5.236e-13,60011
-0.18765,-0.026532,-0.041835,301.66,15.466,5.0875,-2.529,0,0,0,1,0.00062647,1e-05,0,5.236e-13,60011
-0.18765,-0.037245,-0.044581,301.73,15.358,3.9757,-2.5693,0,0,0,1,0.00062634,1e-05,0,5.236e-13,60011
-0.18625,-0.0054335,-0.019316,301.48,18.161,6.0282,-1.6498,0,0,0,1,0.0006214,1e-05,0,5.236e-13,48009
-0.18546,0.00036218,-0.0033241,301.47,20.49,1.2575,0.12776,0,0,0,1,0.00062006,1e-05,0,5.236e-13,60011
-0.18774,-0.059244,-0.012229,301.82,15.309,1.4115,-4.2177,0,0,0,1,0.00061848,1e-05,0,5.236e-13,60011
-0.18652,-0.0048598,-0.034444,301.62,16.143,6.8935,-0.5404,0,0,0,1,0.000616,1e-05,0,5.236e-13,60011
-0.18783,-0.011999,-0.072347,301.92,15.172,3.5261,-0.43314,0,0,0,1,0.00061495,1e-05,0,5.236e-13,60011
-0.18743,-0.072048,-0.020952,301.96,15.113,0.99716,-3.1853,0,0,0,1,0.0006122,1e-05,0,5.236e-13,60011
-0.18715,-0.069089,-0.022823,301.95,15.094,1.2812,-3.3877,0,0,0,1,0.00061181,1e-05,0,5.236e-13,60011
-0.18771,-0.043671,-0.0037067,301.75,15.542,1.2477,-6.1403,0,0,0,1,0.00060971,1e-05,0,5.236e-13,60011
-0.18741,-0.068305,-0.0081935,301.98,15.128,0.7491,-3.7717,0,0,0,1,0.00060548,1e-05,0,5.236e-13,48009
-0.18785,-0.043368,-0.023054,301.83,15.46,3.1716,-4.6289,0,0,0,1,0.00060539,1e-05,0,5.236e-13,60011
-0.187,-0.024193,-0.015774,301.68,16.619,4.1638,-5.8892,0,0,0,1,0.0006033,1e-05,0,5.236e-13,60011
-0.18631,-0.01662,-0.0095964,301.65,18.251,3.0768,-5.2492,0,0,0,1,0.00060133,1e-05,0,5.236e-13,60011
-0.18746,-0.015879,-0.072362,302.03,15.172,3.4268,-0.62478,0,0,0,1,0.0006012,1e-05,0,5.236e-13,60011
-0.1871,-0.013714,-0.029251,301.73,16.267,6.5122,-2.7476,0,0,0,1,0.00060029,1e-05,0,5.236e-13,60011
-0.18762,-0.056038,-0.018654,302,15.297,1.9576,-4.0913,0,0,0,1,0.00059505,1e-05,0,5.236e-13,60011
-0.18805,-0.056385,-0.020066,302.01,15.289,2.0021,-3.9919,0,0,0,1,0.00059492,1e-05,0,5.236e-13,60011
-0.1878,-0.030474,-0.041891,301.96,15.377,4.6547,-2.6453,0,0,0,1,0.00059191,1e-05,0,5.236e-13,60011
-0.18815,-0.046728,-0.051142,302.1,15.152,2.9706,-2.3208,0,0,0,1,0.00059125,1e-05,0,5.236e-13,60011
-0.18751,-0.030853,-0.022423,301.88,15.807,4.2972,-5.09,0,0,0,1,0.00058872,1e-05,0,5.236e-13,48009
-0.18763,-0.032244,-0.028392,301.92,15.597,4.5064,-4.3262,0,0,0,1,0.00058863,1e-05,0,5.236e-13,60011
-0.18656,-0.0059395,-0.024862,301.79,17.133,6.7671,-1.4474,0,0,0,1,0.00058772,1e-05,0,5.236e-13,60011
-0.18777,-0.0067653,-0.047954,302,15.393,5.7903,-0.13515,0,0,0,1,0.00058457,1e-05,0,5.236e-13,60011
-0.18724,-0.066725,-0.023093,302.18,15.063,1.4389,-3.4148,0,0,0,1,0.00058248,1e-05,0,5.236e-13,60011
-0.18773,-0.065614,-0.029927,302.21,15.065,1.6605,-3.1966,0,0,0,1,0.00057934,1e-05,0,5.236e-13,60011
-0.18613,-0.000185,-0.0097268,301.82,19.745,3.5211,-0.089001,0,0,0,1,0.00057868,1e-05,0,5.236e-13,60011
-0.18846,-0.032616,-0.044382,302.13,15.305,4.3258,-2.451,0,0,0,1,0.00057606,1e-05,0,5.236e-13,60011
-0.18675,-0.011242,-0.010726,301.87,18.807,3.5952,-3.7721,0,0,0,1,0.00057449,1e-05,0,5.236e-13,60011
-0.18796,-0.0021457,-0.034829,301.98,16.002,6.8327,0.054975,0,0,0,1,0.00057397,1e-05,0,5.236e-13,60011
-0.19036,-0.0029704,-0.075708,302.31,10.244,1.3904,0.24195,0.14708,-0.16081,0.27514,1,0.00057201,1e-05,0,5.236e-13,60011
-0.18855,-0.0036717,-0.055086,302.16,15.294,4.9607,0.30536,0,0,0,1,0.00057188,1e-05,0,5.236e-13,48009
-0.18828,-0.0036957,-0.053753,302.19,15.296,5.1042,0.30778,0,0,0,1,0.00056769,1e-05,0,5.236e-13,60011
-0.18852,-0.055432,-0.040361,302.34,15.113,2.4777,-2.8675,0,0,0,1,0.00056258,1e-05,0,5.236e-13,60011
-0.18406,-0.06269,-0.0022643,300.28,15.429,0.71396,-4.4201,0,0,0,1,0.00083297,1e-05,0,5.236e-13,48009
-0.18799,-0.024745,-0.01011,302.07,16.793,2.8653,-6.3729,0,0,0,1,0.00055734,1e-05,0,5.236e-13,60011
-0.18781,-0.0012545,-0.022427,302.07,17.521,6.4866,-0.22459,0,0,0,1,0.0005542,1e-05,0,5.236e-13,60011
-0.1889,-0.066873,-0.018797,302.45,15.072,1.2572,-3.5106,0,0,0,1,0.00055001,1e-05,0,5.236e-13,60011
-0.18863,-0.013753,-0.035615,302.27,15.734,6.1828,-1.9231,0,0,0,1,0.00054473,1e-05,0,5.236e-13,48009
-0.18821,-0.056009,-0.036112,302.5,15.081,2.4195,-3.0469,0,0,0,1,0.00054255,1e-05,0,5.236e-13,48009
-0.18816,-0.014143,-0.020418,302.21,17.048,5.6584,-3.7462,0,0,0,1,0.00054054,1e-05,0,5.236e-13,48009
-0.18878,-0.0077123,-0.044931,302.4,15.348,5.9663,-0.37777,0,0,0,1,0.00053626,1e-05,0,5.236e-13,60011
-0.18864,-0.036235,-0.019605,302.4,15.521,3.4478,-5.2393,0,0,0,1,0.00053216,1e-05,0,5.236e-13,48009
-0.18888,-0.047926,-0.022752,302.51,15.256,2.6809,-4.2384,0,0,0,1,0.00053116,1e-05,0,5.236e-13,60011
-0.18846,-0.032934,-0.0035039,302.37,15.981,1.1846,-6.7645,0,0,0,1,0.00052841,1e-05,0,5.236e-13,60011
-0.18902,-0.028872,-0.034674,302.49,15.362,4.8689,-3.3691,0,0,0,1,0.00052579,1e-05,0,5.236e-13,60011
-0.18919,-0.0090549,-0.055387,302.59,15.175,4.7911,-0.16297,0,0,0,1,0.00052487,1e-05,0,5.236e-13,60011
-0.18903,-0.018334,-0.037741,302.48,15.48,5.7561,-2.2495,0,0,0,1,0.00052422,1e-05,0,5.236e-13,60011
-0.18917,-0.027898,-0.059031,302.66,15.084,3.7366,-1.3214,0,0,0,1,0.00052383,1e-05,0,5.236e-13,60011
-0.18235,-0.033252,-0.0021413,299.58,16.664,0.89785,-7.3339,0,0,0,1,0.00090109,1e-05,0,5.236e-13,48009
-0.1889,-0.02806,-0.048073,302.6,15.182,4.4316,-1.92,0,0,0,1,0.0005237,1e-05,0,5.236e-13,60011
-0.18873,-0.04014,-0.03103,302.59,15.256,3.6795,-3.7732,0,0,0,1,0.00052026,1e-05,0,5.236e-13,48009
-0.18855,-0.018243,-0.031209,302.5,15.776,5.8689,-2.9897,0,0,0,1,0.00051749,1e-05,0,5.236e-13,48009
