"Points:0","Points:1","Points:2"
-0.18572,-0.047229,-0.059591
-0.1891,-0.040848,-0.064144
-0.18123,-0.0053058,-0.059822
-0.18121,-0.048063,-0.020164
-0.18132,-0.020042,-0.046979
-0.18154,-0.036787,-0.031335
-0.18985,-0.060823,-0.045412
-0.18152,-0.036668,-0.031679
-0.18204,-0.040372,-0.014479
-0.18825,-0.06441,-0.040245
-0.18152,-0.010763,-0.045383
-0.1821,-0.027253,-0.039351
-0.18147,-0.013567,-0.018862
-0.18201,-0.020987,-0.038785
-0.18202,-0.018043,-0.01586
-0.18169,-0.017549,-0.015293
-0.18253,-0.014981,-0.0491
-0.18248,-0.039406,-0.012788
-0.18234,-0.028458,-0.037895
-0.18264,-0.01316,-0.041467
-0.18263,-0.034231,-0.026654
-0.18285,-0.023574,-0.034309
-0.1819,-0.024051,-0.0068962
-0.18154,0.00042627,-0.025755
-0.18301,-0.0039361,-0.05923
-0.18314,-0.042192,-0.0069781
-0.18244,-0.028581,-0.015422
-0.18235,-0.0046663,-0.022467
-0.18291,-0.010422,-0.025575
-0.1831,-0.006896,-0.033767
-0.18226,-0.00014924,-0.022113
-0.18378,-0.0044562,-0.071469
-0.18372,-0.046354,-0.051174
-0.18357,-0.027276,-0.034917
-0.1837,-0.052483,-0.0086208
-0.18382,-0.066167,-0.034878
-0.1832,-0.024052,-0.048399
-0.18385,-0.044294,-0.022981
-0.18384,-0.014718,-0.055821
-0.18411,-0.019446,-0.061825
-0.18413,-0.036971,-0.060899
-0.18406,-0.016206,-0.04393
-0.18336,-0.0086497,-0.037487
-0.18346,-0.014942,-0.023359
-0.18384,-0.064705,-0.016829
-0.18373,-0.069229,-0.0034935
-0.18443,-0.034124,-0.058354
-0.18365,-0.0192,-0.033637
-0.18406,-0.026757,-0.05587
-0.18435,-0.047104,-0.051795
-0.18423,-0.046448,-0.033935
-0.1825,-0.0012442,-0.019053
-0.18371,-0.033511,-0.0082779
-0.18399,-0.007083,-0.064397
-0.18462,-0.016269,-0.066838
-0.18422,-0.0062229,-0.070174
-0.18462,-0.0068965,-0.071372
-0.18419,-0.028517,-0.021858
-0.18469,-0.069244,-0.028766
-0.18474,-0.05361,-0.0089676
-0.18322,-0.0069929,-0.022105
-0.18456,-0.022379,-0.065995
-0.18438,-0.010959,-0.032108
-0.18481,-0.045441,-0.031701
-0.18494,-0.045774,-0.033971
-0.18444,-0.025763,-0.03218
-0.18493,-0.053685,-0.013744
-0.18456,-0.013319,-0.068987
-0.18449,-0.012293,-0.065149
-0.18417,-0.067082,-0.018824
-0.18483,-0.045315,-0.028379
-0.18519,-0.046273,-0.048142
-0.18454,-0.044776,-0.054881
-0.18515,-0.046383,-0.032845
-0.18424,-0.020861,-0.015552
-0.1854,-0.061298,-0.0061877
-0.18504,-0.038417,-0.023286
-0.18523,-0.0024665,-0.074231
-0.18516,-0.012846,-0.0228
-0.18511,-0.024004,-0.01193
-0.18553,-0.048146,-0.0072239
-0.18546,-0.040897,-0.052989
-0.18475,-0.020221,-0.023031
-0.18552,-0.031021,-0.059988
-0.1854,-0.0021099,-0.052734
-0.18534,-0.048902,-0.035763
-0.18399,-0.014223,-0.011995
-0.18541,-0.039084,-0.032092
-0.1854,-0.021494,-0.070253
-0.18546,-0.014353,-0.03924
-0.18517,-0.021886,-0.024504
-0.18571,-0.058059,-0.03525
-0.18523,-0.0075908,-0.053343
-0.18544,-0.0082444,-0.03427
-0.18594,-0.045518,-0.045225
-0.18571,-0.0082625,-0.031046
-0.18612,-0.04766,-0.02799
-0.1829,-0.011397,-0.0093726
-0.18602,-0.055636,-0.015844
-0.18602,-0.013826,-0.061856
-0.18629,-0.0098683,-0.062024
-0.18582,-0.0093799,-0.054229
-0.18619,-0.061498,-0.0080237
-0.18546,-0.037274,-0.03539
-0.18627,-0.052469,-0.031617
-0.18634,-0.027274,-0.039941
-0.18582,-0.023708,-0.022584
-0.18601,-0.036039,-0.0066013
-0.18647,-0.067588,-0.011083
-0.18604,-0.020119,-0.047449
-0.18579,-0.044725,-0.034676
-0.18623,-0.043847,-0.017174
-0.18616,-0.021174,-0.053475
-0.18664,-0.02922,-0.057023
-0.19256,-0.059955,-0.046915
-0.18636,-0.048696,-0.05168
-0.18627,-0.005319,-0.025409
-0.1863,-0.038465,-0.0047757
-0.1827,-0.0050992,-0.010073
-0.18707,-0.036814,-0.03638
-0.18711,-0.057564,-0.0099693
-0.18729,-0.064735,-0.026135
-0.18519,-0.0088466,-0.01517
-0.18693,-0.0071297,-0.054088
-0.18685,-0.03488,-0.0083679
