"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.064892,-0.02736,-0.019546,292.12,51.818,19.13,2.9073,1.1481,-0.13615,0.28008,1,0.0064203,1e-05,0,5.236e-13,60009
-0.06511,-0.016764,-0.027281,292.11,51.716,16.237,9.2256,0.0034419,0.084815,-0.11289,1,0.0063629,1e-05,0,5.236e-13,48007
-0.0647,-0.0006388,-0.027142,292.07,53.889,11.245,14.4,0.033381,0.0021933,0.041739,1,0.0059768,1e-05,0,5.236e-13,59913
-0.06473,-0.0029372,-0.024754,292.04,54.803,12.871,11.113,-0.34978,2.2003,0.71191,1,0.0059788,1e-05,0,5.236e-13,59913
-0.066025,-0.0075619,-0.034189,292.16,49.504,11.179,14.863,-1.3638,-2.0618,-2.5047,1,0.0064977,1e-05,0,5.236e-13,60009
-0.06573,-0.015114,-0.02382,292.1,52.401,16.197,6.3956,0.17753,0.45869,-0.4062,1,0.0061316,1e-05,0,5.236e-13,59913
-0.066025,-0.0030233,-0.033342,292.15,50.131,9.5521,15.935,-0.030059,-1.0466,0.55294,1,0.0063743,1e-05,0,5.236e-13,60009
-0.066065,-0.0063775,-0.031538,292.14,50.122,12.474,14.733,-0.24086,-0.28899,-0.033985,1,0.0063623,1e-05,0,5.236e-13,48007
-0.065882,-0.00046008,-0.032096,292.13,51.391,9.3467,15.657,1.0893,0.72591,-1.3482,1,0.006383,1e-05,0,5.236e-13,60009
-0.065825,-0.0023906,-0.030237,292.12,52.336,10.672,14.786,0.28003,0.14596,-0.0022536,1,0.0062382,1e-05,0,5.236e-13,47931
-0.06589,-0.023578,-0.013376,292.1,53.028,16.189,-3.0772,0.16081,-1.5101,0.097813,1,0.0060729,1e-05,0,5.236e-13,59913
-0.065603,-0.020143,-0.0021632,292.03,55.643,10.447,-12.644,0.67381,-0.095839,0.11134,1,0.0056913,1e-05,0,5.236e-13,59913
-0.066078,-0.0021131,-0.029292,292.12,51.986,10.575,13.846,-0.64108,-0.10066,0.66572,1,0.0061389,1e-05,0,5.236e-13,59913
-0.066094,-0.031195,-0.0046524,292.14,51.301,16.93,-6.827,0.20463,-0.071802,-0.095362,1,0.0062821,1e-05,0,5.236e-13,47931
-0.06612,-0.0066498,-0.026393,292.1,52.731,13.872,10.434,0.075473,-0.07675,-0.063425,1,0.0061276,1e-05,0,5.236e-13,47931
-0.066473,-0.024132,-0.02326,292.16,50.082,17.737,5.3432,-0.70971,1.2612,0.084391,1,0.0063816,1e-05,0,5.236e-13,60009
-0.066583,-0.032948,-0.019727,292.21,47.715,19.976,3.5457,0.17016,0.034643,0.19268,1,0.0067203,1e-05,0,5.236e-13,60009
-0.066645,-0.035557,-0.0040221,292.19,49.508,18.116,-5.8193,0.04777,0.025299,0.043617,1,0.0063858,1e-05,0,5.236e-13,60009
-0.066874,-0.017759,-0.03133,292.19,48.729,15.84,11.622,-0.1206,-0.041744,-0.091083,1,0.0065192,1e-05,0,5.236e-13,60009
-0.066669,-0.027162,-0.0076726,292.13,52.092,15.723,-5.7076,0.39826,-0.88552,1.3955,1,0.006128,1e-05,0,5.236e-13,47931
-0.066473,-0.0015789,-0.015124,292.02,56.099,14.903,4.9289,0.46764,-0.29227,0.3955,1,0.0052825,1e-05,0,5.236e-13,59913
-0.030606,-0.019798,-0.00037723,290.11,103.09,17.543,-14.971,1.1931,0.14341,-1.1228,1,0.0065752,1e-05,0,5.236e-13,60009
-0.067646,-0.010544,-0.038497,292.23,15.815,3.0816,5.504,0.58016,-4.525,-0.3509,1,0.014251,1e-05,0,5.236e-13,60653
-0.066795,-0.019665,-0.00032691,292.06,54.32,8.7757,-13.843,-0.03585,0.66834,-0.35986,1,0.0056464,1e-05,0,5.236e-13,59913
-0.06725,-0.0082652,-0.033652,292.19,49.479,11.587,14.557,0.2476,0.055249,-0.1544,1,0.0064333,1e-05,0,5.236e-13,60009
-0.066978,-0.023026,-0.0013538,292.09,53.751,11.025,-12.168,0.72886,0.48425,-0.39564,1,0.0058038,1e-05,0,5.236e-13,47931
-0.067471,-0.025404,-0.01951,292.17,49.789,17.724,1.8293,-0.17293,-0.21746,-0.17202,1,0.0062595,1e-05,0,5.236e-13,59913
-0.067588,-0.029329,-0.014039,292.17,49.076,17.605,-2.2009,-0.29197,0.17047,-1.7644,1,0.0062828,1e-05,0,5.236e-13,47931
-0.067684,-0.0085302,-0.029385,292.17,50.44,12.552,12.003,0.50112,-1.4544,0.60927,1,0.006144,1e-05,0,5.236e-13,59913
-0.068105,-0.032538,-0.016879,292.23,47.514,19.168,1.1288,-0.0074056,-0.0053542,-0.015185,1,0.0064789,1e-05,0,5.236e-13,60009
-0.0678,-0.022955,-0.012699,292.14,51.431,16.205,-4.4645,0.041952,0.057204,-0.035868,1,0.005939,1e-05,0,5.236e-13,59913
-0.06766,-0.0065623,-0.018444,292.08,53.963,15.937,2.6638,1.5239,0.24572,0.028453,1,0.0056114,1e-05,0,5.236e-13,47931
-0.067658,-0.0073039,-0.013386,292.06,55.372,15.53,-2.7759,0.50436,-1.1584,-0.26913,1,0.0051884,1e-05,0,5.236e-13,59913
-0.068069,-0.0061691,-0.036198,292.22,47.632,10.225,16.316,0.0075203,0.027576,0.012448,1,0.0065634,1e-05,0,5.236e-13,48007
-0.068094,-0.0029808,-0.035569,292.22,47.963,9.7908,16.205,-0.039152,-0.026314,-0.041357,1,0.0064287,1e-05,0,5.236e-13,60009
-0.068024,-0.016454,-0.024007,292.17,51.187,15.85,5.5813,1.5131,-0.42136,-0.82801,1,0.0060478,1e-05,0,5.236e-13,47931
-0.040486,-0.019251,-8.8219e-05,290.87,86.257,14.679,-15.278,-0.61958,0.023601,0.71677,1,0.0062715,1e-05,0,5.236e-13,59913
-0.068059,-0.031844,-0.02298,292.27,45.664,18.777,5.1914,-0.76329,0.059708,0.45601,1,0.0067379,1e-05,0,5.236e-13,48007
-0.036233,-0.016192,-4.3287e-05,290.54,93.968,11.762,-17.698,-0.45214,-0.34158,0.08228,1,0.0061189,1e-05,0,5.236e-13,59913
-0.0071335,-0.001136,-0.014034,287.81,140.33,20.439,5.6736,0.43411,-0.28779,1.4683,1,0.0064752,1e-05,0,5.236e-13,60009
-0.0074302,-0.0035566,-0.014112,287.84,140.03,21.427,1.9466,0.16199,0.16262,0.0087329,1,0.0065148,1e-05,0,5.236e-13,48007
-0.008132,-0.014549,-0.0071062,287.88,139.83,17.037,-12.286,0.10268,0.018267,-0.066737,1,0.0067272,1e-05,0,5.236e-13,60009
-0.0068453,-0.019762,-0.010594,287.55,145.22,20.238,-3.527,-0.59293,0.15071,-1.9568,1,0.0098272,1e-05,0,5.236e-13,48087
-0.0068755,-0.015747,-0.015287,287.59,144.87,20.557,1.9424,0.4667,-1.1711,0.32404,1,0.007344,1e-05,0,5.236e-13,60009
-0.0091389,-0.0058562,-0.0080446,288.01,137.38,17.381,-11.045,0.94192,-0.28354,1.0614,1,0.0057362,1e-05,0,5.236e-13,59913
-0.00903,-0.0030132,-0.005697,287.99,139.13,13.378,-6.7377,2.4884,-1.6839,2.6439,1,0.0053442,1e-05,0,5.236e-13,59913
-0.0079329,-0.016342,-0.012171,287.75,142.16,20.05,-2.3456,0.2454,-0.21615,-0.38008,1,0.007142,1e-05,0,5.236e-13,60009
-0.00995,-0.0093916,-0.0068969,288.07,136.3,15.195,-16.247,0.5129,-1.8008,-2.4232,1,0.0059759,1e-05,0,5.236e-13,47931
-0.0085914,-0.0044026,-0.021018,287.78,142.64,16.503,13.081,-0.015678,0.039672,0.027989,1,0.0073089,1e-05,0,5.236e-13,60009
-0.010419,-0.0087883,-0.011171,288.13,136.42,20.713,-6.5183,0.29538,1.8802,-1.5042,1,0.0063914,1e-05,0,5.236e-13,60009
-0.010243,-0.0068648,-0.0093535,288.12,136.65,19.389,-9.446,0.69662,0.54401,1.989,1,0.0059871,1e-05,0,5.236e-13,59913
-0.01041,-0.014584,-0.003409,288.12,136.26,13.128,-16.958,-0.11718,0.39009,0.28736,1,0.0064417,1e-05,0,5.236e-13,60009
-0.010702,-0.011466,-0.0071223,288.15,135.47,16.732,-13.542,-0.27611,0.72373,0.47928,1,0.0063315,1e-05,0,5.236e-13,48007
-0.0088971,-0.020502,-0.0021699,287.85,141.43,17.036,-12.507,0.53087,-0.33999,-1.1143,1,0.0071954,1e-05,0,5.236e-13,60009
-0.0102,-0.0059556,-0.02207,287.9,140.61,16.772,14.519,-0.029287,0.20295,0.12185,1,0.012271,1e-05,0,5.236e-13,60398
-0.011964,-0.0016569,-0.015532,288.27,134.47,19.943,8.1233,0.35134,-0.68762,-0.27582,1,0.0065689,1e-05,0,5.236e-13,48007
-0.010457,-0.00088572,-0.018446,288.08,137.81,16.419,12.927,-0.20333,-0.37964,-0.024933,1,0.0068622,1e-05,0,5.236e-13,60009
-0.012991,-0.0076902,-0.014139,288.37,132.97,21.674,1.0723,-0.61099,0.70364,0.16003,1,0.006599,1e-05,0,5.236e-13,48007
-0.011427,-0.021226,-0.0078902,288.06,138.23,22.205,-5.1383,-0.28674,-0.41708,-0.54214,1,0.0073935,1e-05,0,5.236e-13,48007
-0.011621,-0.013888,-0.016045,288.11,137.62,21.667,3.7797,-2.0866,-1.02,-3.0185,1,0.0071596,1e-05,0,5.236e-13,60009
-0.012212,-0.0076759,-0.020575,288.15,136.76,18.382,12.349,0.31011,0.034658,0.15787,1,0.0072434,1e-05,0,5.236e-13,60009
-0.014343,-0.018514,-0.0026003,288.47,132.65,17.259,-13.261,1.7753,1.0875,0.52902,1,0.0068979,1e-05,0,5.236e-13,60009
-0.012726,-0.002953,-0.021337,288.23,135.78,15.726,16.176,-0.57996,0.26008,1.2573,1,0.007189,1e-05,0,5.236e-13,60009
-0.013294,-0.020399,-0.0080833,288.28,135.13,22.382,-5.4044,-0.0031359,0.00062321,-0.0040193,1,0.0072425,1e-05,0,5.236e-13,60009
-0.014905,-0.00096525,-0.015006,288.57,129.9,19.88,8.6485,0.0717,-0.031276,0.048032,1,0.0064186,1e-05,0,5.236e-13,60009
-0.013475,-0.020399,-0.0081446,288.3,134.9,22.852,-5.2046,-0.91091,0.43534,0.056415,1,0.0071853,1e-05,0,5.236e-13,60009
-0.014945,-0.0020678,-0.01074,288.57,129.6,21.521,-0.040883,-0.38666,1.2337,-0.23876,1,0.0057647,1e-05,0,5.236e-13,47931
-0.015948,-0.0094809,-0.011791,288.68,128.22,21.404,-4.0306,-0.12315,0.89751,-0.15764,1,0.0064078,1e-05,0,5.236e-13,60009
-0.014454,-0.019291,-0.0094916,288.43,132.76,22.89,-4.1964,0.67117,-0.36026,0.24952,1,0.0071704,1e-05,0,5.236e-13,48007
-0.014894,-0.020258,-0.01071,288.44,133,24.139,-1.3302,1.4212,1.1306,-0.9756,1,0.0073466,1e-05,0,5.236e-13,60009
-0.014657,-0.0084302,-0.01782,288.49,131.56,20.191,8.561,-0.47322,-1.3691,0.41983,1,0.0069262,1e-05,0,5.236e-13,60009
-0.01653,-0.00097133,-0.013739,288.73,127.03,20.64,6.5402,-0.62223,0.37037,-0.65562,1,0.0062742,1e-05,0,5.236e-13,59913
-0.016541,-0.0033707,-0.010959,288.73,126.81,21.587,-1.6128,0.32037,-1.1793,-0.83753,1,0.0059082,1e-05,0,5.236e-13,59913
-0.016564,-0.0025766,-0.010367,288.74,127.16,20.902,-0.75879,-1.5649,-0.48292,-1.6953,1,0.005709,1e-05,0,5.236e-13,59913
-0.015258,-0.016678,-0.0095308,288.56,130.54,21.958,-4.9663,-0.50466,1.8907,1.1883,1,0.0068334,1e-05,0,5.236e-13,60009
-0.016772,-0.0092322,-0.0083316,288.76,126.23,18.537,-10.826,-2.1434,-1.3454,1.7247,1,0.0060818,1e-05,0,5.236e-13,59913
-0.01714,-0.0041811,-0.012877,288.8,126.38,21.753,1.2276,-0.35364,-0.42823,0.33348,1,0.0061299,1e-05,0,5.236e-13,59913
-0.017081,-0.0067153,-0.010565,288.78,125.94,20.571,-6.115,-0.51798,-1.8048,-0.16328,1,0.005996,1e-05,0,5.236e-13,59913
-0.01659,-0.0049272,-0.022568,288.64,129.76,16.855,18.006,-0.066805,0.3329,0.21025,1,0.0072865,1e-05,0,5.236e-13,60009
-0.016396,-0.019336,-0.0084907,288.65,129.18,22.386,-5.3374,0.30999,0.10854,-0.05354,1,0.007068,1e-05,0,5.236e-13,60009
-0.016639,-0.0052711,-0.022828,288.64,129.76,16.786,18.812,0.27055,0.0023383,-0.28096,1,0.007311,1e-05,0,5.236e-13,60009
-0.018806,-0.010826,-0.010469,288.97,123.44,20.917,-6.474,-0.076478,1.4365,2.2373,1,0.0063648,1e-05,0,5.236e-13,60009
-0.01735,-0.017923,-0.0062025,288.79,126.87,20.25,-9.1082,0.94428,0.50647,0.71058,1,0.0067963,1e-05,0,5.236e-13,60009
-0.019151,-0.0016544,-0.014451,289,122.5,20.691,7.8916,-0.29094,0.24419,0.40381,1,0.0063327,1e-05,0,5.236e-13,60009
-0.017945,-0.011216,-0.021316,288.77,127.14,20.777,15.207,-0.62428,-0.61761,-0.41883,1,0.010538,1e-05,0,5.236e-13,47996
-0.019572,-0.005913,-0.014455,289.04,122.09,21.746,2.9846,-1.1009,-0.64252,-1.4588,1,0.0064459,1e-05,0,5.236e-13,60009
-0.019562,-0.0065591,-0.013342,289.04,122.34,22.259,1.084,0.11376,0.43419,-0.14776,1,0.0064202,1e-05,0,5.236e-13,60009
-0.019777,-0.0083077,-0.011948,289.05,122.44,21.381,-3.262,0.51519,0.4492,0.61505,1,0.0062695,1e-05,0,5.236e-13,47931
-0.018678,-0.0047339,-0.020125,288.91,125.2,18.052,15.06,0.043804,0.29186,0.08924,1,0.006946,1e-05,0,5.236e-13,60009
-0.020254,-0.0032667,-0.016254,289.11,121.14,20.307,9.2462,-0.16834,-0.23689,-0.095154,1,0.0065219,1e-05,0,5.236e-13,60009
-0.019228,-0.018493,-0.014939,288.94,124.69,25.427,5.0312,0.14683,-0.89456,-0.19402,1,0.0073925,1e-05,0,5.236e-13,48007
-0.020689,-0.017946,-0.0048504,289.15,120.77,19.544,-11.222,0.98601,0.14617,0.70687,1,0.0066637,1e-05,0,5.236e-13,60009
-0.0162,-0.015412,-0.00099038,288.7,128.26,12.174,-18.252,1.3331,1.1537,0.6032,1,0.0064768,1e-05,0,5.236e-13,60009
-0.019934,-0.019138,-0.01256,289.02,123.24,25.163,1.355,0.81916,1.2202,1.2797,1,0.0070947,1e-05,0,5.236e-13,60009
-0.019618,-0.0071097,-0.016226,289.04,122.97,21.509,6.5118,0.56737,-0.24655,0.235,1,0.0066569,1e-05,0,5.236e-13,60009
-0.022021,-0.0057853,-0.013365,289.29,117.92,22.254,1.0063,-1.1874,1.5838,-0.45146,1,0.0062548,1e-05,0,5.236e-13,59913
-0.023004,-0.010068,-0.011532,289.38,116.3,21.567,-3.762,0.40658,0.27205,-0.40331,1,0.006324,1e-05,0,5.236e-13,60009
-0.02175,-0.0087169,-0.020876,289.23,119.87,20.567,15.048,-0.018978,0.0288,-0.12674,1,0.0070781,1e-05,0,5.236e-13,60009
-0.023276,-0.013604,-0.0081715,289.41,115.86,20.063,-9.471,-0.38354,-0.0078771,0.41272,1,0.0064214,1e-05,0,5.236e-13,60009
-0.023687,-0.016708,-0.0066611,289.46,115.52,20.329,-9.8707,-0.16062,-0.062615,-0.17788,1,0.0065857,1e-05,0,5.236e-13,60009
-0.023694,-0.018229,-0.0044901,289.45,115.54,19.357,-11.868,-0.2864,-0.87183,0.82932,1,0.0066443,1e-05,0,5.236e-13,60009
-0.022597,-0.0096056,-0.022241,289.31,118.39,20.499,17.178,-0.068816,0.10318,-0.16046,1,0.00729,1e-05,0,5.236e-13,60009
-0.022637,-0.019114,-0.014187,289.31,117.89,25.745,3.7107,0.10439,0.09529,0.018758,1,0.0071755,1e-05,0,5.236e-13,60009
-0.023825,-0.0091842,7.3863e-05,289.43,115.78,3.6426,-18.39,0.052303,-0.0067169,-0.057497,1,0.0054476,1e-05,0,5.236e-13,47931
-0.024111,-0.0069799,-0.009018,289.48,114.97,19.373,-7.4074,-0.7274,-0.033971,2.1297,1,0.0056949,1e-05,0,5.236e-13,59913
-0.024165,-0.012083,-0.0052775,289.48,114.69,15.222,-15.182,-0.57442,-0.26269,0.60704,1,0.0060071,1e-05,0,5.236e-13,59913
-0.023014,-0.01641,-0.013792,289.38,117.09,24.385,2.749,-2.5533,1.0851,0.22165,1,0.0068634,1e-05,0,5.236e-13,60009
-0.02334,-0.0033985,-0.021403,289.4,116.19,16.512,18.145,-2.3211,-0.41454,-0.72323,1,0.0069879,1e-05,0,5.236e-13,60009
-0.02458,-0.0064942,-0.013329,289.52,114.19,22.053,1.5851,0.073635,-0.049588,0.17085,1,0.006232,1e-05,0,5.236e-13,59913
-0.023443,-0.011913,-0.014171,289.44,115.92,22.441,1.354,0.049301,0.52254,-0.35801,1,0.0065429,1e-05,0,5.236e-13,60009
-0.025397,-0.00023079,-0.013446,289.6,112.92,19.599,8.4011,0.11582,-0.32702,-0.017028,1,0.0059829,1e-05,0,5.236e-13,59913
-0.023835,-0.021262,-0.0046575,289.46,115.26,22.924,-9.0545,0.40606,0.77866,0.45341,1,0.0069243,1e-05,0,5.236e-13,48007
-0.025391,-0.014397,-0.005387,289.62,112.57,17.385,-13.431,-0.44753,-0.25913,0.68799,1,0.0063524,1e-05,0,5.236e-13,48007
-0.024265,-0.0023673,-0.021495,289.5,114.96,15.418,18.852,-0.17192,-0.53964,-0.65102,1,0.0069318,1e-05,0,5.236e-13,60009
-0.025928,-0.015365,-0.0075914,289.66,111.48,20.161,-9.6809,-0.17188,0.31518,-0.0044548,1,0.006458,1e-05,0,5.236e-13,60009
-0.025,-0.0087431,-0.024141,289.57,112.92,18.138,20.802,0.60555,-0.42234,0.91047,1,0.0077928,1e-05,0,5.236e-13,60009
-0.024837,-0.021917,-0.004561,289.56,113.75,23.611,-8.4725,0.2116,1.0723,0.96034,1,0.0070456,1e-05,0,5.236e-13,60009
-0.025462,-0.024951,-0.0054526,289.62,112.17,27.261,-4.8084,0.17911,1.3581,0.41704,1,0.012092,1e-05,0,5.236e-13,60281
-0.025365,-0.010475,-0.02045,289.62,112.89,21.167,13.719,-0.1218,0.39036,0.53064,1,0.0069104,1e-05,0,5.236e-13,60009
-0.026746,-0.0059249,-0.0072811,289.7,110.86,16.462,-8.7519,0.030857,-0.79236,0.3167,1,0.0054006,1e-05,0,5.236e-13,59913
0.0016756,-0.0037359,-0.01771,286.97,150.69,17.53,5.2153,-0.15074,0.23038,0.10856,1,0.0070088,1e-05,0,5.236e-13,60009
0.001113,-0.0034928,-0.016016,287.07,149.24,19.253,2.9723,0.070298,-0.044857,0.11135,1,0.0067894,1e-05,0,5.236e-13,60009
0.00071197,-0.0048984,-0.014198,287.12,148.31,20.428,-1.4445,0.037749,-0.0070323,-0.033216,1,0.0066674,1e-05,0,5.236e-13,60009
0.0018332,-0.0080743,-0.019071,286.87,152.01,17.155,4.5175,0.024366,-0.76255,0.89597,1,0.0073948,1e-05,0,5.236e-13,60009
0.00062136,-0.020688,-0.0047334,286.94,151.46,14.184,-10.671,-0.55872,-0.72981,-0.0098114,1,0.0073242,1e-05,0,5.236e-13,60009
0.00036259,2.8845e-05,-0.014361,287.16,147.87,20.473,4.7339,0.33737,1.1904,-0.96568,1,0.006564,1e-05,0,5.236e-13,48007
0.00020487,-0.012863,-0.0027553,287.17,147.34,7.0255,-20.115,0.10259,-0.26116,-0.087991,1,0.0062957,1e-05,0,5.236e-13,59913
-0.00014457,-0.0026759,-0.011739,287.2,147.76,21.95,-3.6977,1.3332,-0.13214,-0.84156,1,0.0061148,1e-05,0,5.236e-13,59913
-0.00021944,-0.01668,-0.005683,287.13,148.56,13.494,-13.393,-0.68179,-2.3452,-1.0488,1,0.0069737,1e-05,0,5.236e-13,60009
-0.0010433,-0.0055361,-0.009069,287.28,145.96,18.561,-11.079,-1.0553,0.48609,-0.79402,1,0.0058428,1e-05,0,5.236e-13,47931
-0.0013602,-0.0077338,-0.0057066,287.3,145.84,11.221,-17.201,-0.47688,-0.99091,0.26768,1,0.0058189,1e-05,0,5.236e-13,59913
-0.0020104,-0.0076671,-0.019388,287.17,149.02,17.488,6.2001,1.3584,-1.054,-0.36848,1,0.0073487,1e-05,0,5.236e-13,60009
-0.0023076,-0.0068569,-0.013164,287.37,145.58,20.071,-3.5906,-1.7279,-2.5165,-1.3911,1,0.0066155,1e-05,0,5.236e-13,60009
-0.0022493,-0.011864,-0.013816,287.3,146.41,18.631,-2.9502,0.012889,-0.0019422,-0.0045825,1,0.0069423,1e-05,0,5.236e-13,60009
-0.0025163,-0.015716,-0.011129,287.28,148.19,17.418,-5.9599,1.1798,-1.3931,0.32384,1,0.0071057,1e-05,0,5.236e-13,60009
-0.0017872,-0.011785,-0.017463,287.15,149.22,18.582,2.6629,-0.34565,-0.049771,0.046518,1,0.0072858,1e-05,0,5.236e-13,60009
-0.0032256,-0.0099396,-0.0071023,287.46,143.78,15.093,-16,-0.010594,-0.77303,-0.78582,1,0.0061677,1e-05,0,5.236e-13,47931
-0.003539,-0.0057714,-0.01402,287.47,144.55,20.623,-1.0753,0.087308,0.033232,0.078308,1,0.0066424,1e-05,0,5.236e-13,60009
-0.0034115,-0.0099152,-0.010965,287.46,144.58,19.365,-8.6749,0.64125,0.31388,-0.32241,1,0.0066487,1e-05,0,5.236e-13,60009
-0.0034236,-0.0042823,-0.019962,287.31,147.59,16.914,9.4204,3.2128,-1.2614,0.59916,1,0.0072834,1e-05,0,5.236e-13,60009
-0.0036349,-0.00055675,-0.011276,287.5,143.52,22.048,0.29219,0.14904,0.26105,-0.24285,1,0.0060127,1e-05,0,5.236e-13,59913
-0.0036388,-0.017878,-0.0013804,287.42,145.83,11.851,-15.828,-0.065013,-0.056108,-0.21983,1,0.0069502,1e-05,0,5.236e-13,48007
-0.0040707,-0.0077616,-0.010678,287.54,143.54,20.309,-8.8852,-0.050884,0.94454,1.551,1,0.0062844,1e-05,0,5.236e-13,47931
-0.003215,-0.0037331,-0.021355,287.26,148.27,15.465,11.181,0.34888,0.76155,-0.33694,1,0.0074822,1e-05,0,5.236e-13,60009
-0.0042177,-0.0024491,-0.017217,287.48,144.63,18.963,7.504,-0.35395,0.42495,1.0027,1,0.0068685,1e-05,0,5.236e-13,48007
-0.0046612,-0.0065499,-0.010261,287.6,142.05,19.858,-9.6278,-1.4974,1.2698,-0.7133,1,0.0061565,1e-05,0,5.236e-13,59913
-0.0045836,-0.021505,-0.0059864,287.34,147.48,17.738,-7.9106,-0.93162,0.14805,0.35497,1,0.012587,1e-05,0,5.236e-13,60398
-0.0040304,-0.0044838,-0.021726,287.28,147.85,15.376,11.545,0.12082,0.29417,0.15371,1,0.012436,1e-05,0,5.236e-13,48318
0.0011377,-0.011826,0.00019118,287.1,148.33,0.91551,-21.804,-0.291,-0.34075,0.47504,1,0.0061619,1e-05,0,5.236e-13,59913
-0.006483,-0.0073943,-0.0098904,287.75,140.77,19.56,-10.119,0.44073,-0.30671,0.23176,1,0.0061921,1e-05,0,5.236e-13,59913
-0.0063421,-0.01363,-0.007683,287.72,141.66,16.685,-12.829,0.15994,0.55394,0.32662,1,0.0065485,1e-05,0,5.236e-13,60009
-0.0063886,-0.0032451,-0.018174,287.67,142.99,17.301,8.4365,-0.24912,0.018786,0.08689,1,0.0069021,1e-05,0,5.236e-13,60009
-0.006726,-0.012609,-0.0013642,287.78,140.45,6.0829,-20.927,-0.033345,-0.071019,0.124,1,0.006155,1e-05,0,5.236e-13,59913
0.021023,-0.0061336,-0.014989,285.77,158.77,17.867,-5.7358,-0.020039,-0.17847,-0.49654,1,0.0069214,1e-05,0,5.236e-13,60009
0.021132,-0.01805,-0.009471,285.66,160.01,11.129,-10.155,-1.5727,1.0065,1.1582,1,0.0075351,1e-05,0,5.236e-13,60009
0.019909,-0.0010283,-0.01249,285.83,157.81,20.992,-3.5864,0.39461,-0.26735,0.81497,1,0.0063665,1e-05,0,5.236e-13,48007
0.019886,-0.0083263,-0.013965,285.83,158.32,17.052,-7.6008,-0.0060802,-0.01401,0.09548,1,0.0069817,1e-05,0,5.236e-13,48007
0.020578,-0.00347,-0.007856,285.77,159.14,15.573,-11.256,-0.23311,-0.10878,2.1937,1,0.0057654,1e-05,0,5.236e-13,47931
0.018707,-0.014089,-0.0079333,285.89,157.7,11.006,-14.665,-0.099248,-0.01795,-0.060885,1,0.0069884,1e-05,0,5.236e-13,60009
0.018614,-0.013735,-0.0041978,285.91,157.36,6.0625,-19.124,-0.2903,-0.22283,0.42657,1,0.0066619,1e-05,0,5.236e-13,48007
0.018416,-0.0080167,-0.0087322,285.92,157.56,14.089,-15.525,0.3692,-0.047433,2.1924,1,0.0061544,1e-05,0,5.236e-13,47931
0.020903,-0.014703,-0.0020659,285.77,158.23,2.9729,-20.657,0.098321,-0.46124,-3.465,1,0.0068062,1e-05,0,5.236e-13,60009
0.018153,-0.0080971,-0.011543,285.96,156.7,17.402,-11.405,-1.7173,1.0969,1.0384,1,0.0066529,1e-05,0,5.236e-13,60009
0.01857,-0.018595,-0.0093992,285.78,159.34,11.247,-9.2871,-0.67649,-1.3133,1.1716,1,0.008069,1e-05,0,5.236e-13,60053
0.018112,-0.0029983,-0.015248,285.93,158.22,18.84,-2.4962,1.2373,-1.0697,-1.1705,1,0.0068706,1e-05,0,5.236e-13,60009
0.017477,9.2908e-05,-0.012097,285.98,157.07,21.609,-2.0342,-0.014469,-0.05829,-0.12793,1,0.0061152,1e-05,0,5.236e-13,59913
0.017732,-0.0065668,-0.0087391,285.94,157.42,15.232,-14.669,0.59906,0.086688,-0.75583,1,0.006052,1e-05,0,5.236e-13,47931
0.016698,-0.01768,-0.0056047,285.94,158.73,9.5423,-13.179,1.2204,1.3829,1.2089,1,0.0071933,1e-05,0,5.236e-13,60009
0.016329,-0.00077636,-0.01228,286.03,156.91,21.44,-2.6342,1.2449,0.85796,0.35271,1,0.0063406,1e-05,0,5.236e-13,60009
0.016347,-0.010076,-0.0082365,286.04,156.85,11.7,-17.288,1.2136,-2.5919,-1.0174,1,0.0065104,1e-05,0,5.236e-13,60009
0.016411,-0.01768,-0.0097865,285.89,158.38,11.888,-9.5695,0.1396,0.24558,-0.19869,1,0.0075409,1e-05,0,5.236e-13,48007
0.015438,-0.0093286,-0.013338,286.09,157.01,16.768,-8.5107,-0.050605,-0.11778,-0.25582,1,0.0069633,1e-05,0,5.236e-13,60009
0.015216,-0.010562,-0.0090886,286.12,156.54,13.904,-16.103,0.07034,0.0075856,-0.02082,1,0.0065764,1e-05,0,5.236e-13,60009
0.014902,-0.013218,-0.014076,286.03,157.92,14.85,-6.3628,0.12777,0.44411,-0.46289,1,0.0073775,1e-05,0,5.236e-13,60009
0.014622,-0.015083,-0.0067352,286.13,156.54,10.218,-14.559,0.70177,-0.86213,1.1224,1,0.0069786,1e-05,0,5.236e-13,60009
0.013886,-0.014705,-0.010375,286.13,156.93,13.733,-10.382,0.44115,0.788,0.3077,1,0.0070666,1e-05,0,5.236e-13,60009
0.01367,-0.011331,-0.0043875,286.22,154.83,6.1394,-20.702,-1.9003,-0.39329,0.51495,1,0.0063092,1e-05,0,5.236e-13,59913
0.017206,-0.014356,-0.0011545,286.01,156.41,1.9022,-20.404,-1.3426,-0.3052,0.36662,1,0.0066717,1e-05,0,5.236e-13,48007
0.012987,-0.012723,-0.014278,286.15,157.33,15.179,-6.3976,-0.32741,-0.57666,-0.29854,1,0.0072984,1e-05,0,5.236e-13,60009
0.012335,-0.0095423,-0.0086689,286.3,154.79,14.144,-16.199,-0.91334,-1.1352,-0.61983,1,0.0064067,1e-05,0,5.236e-13,60009
