"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.15548,0.059002,-0.04354,293.12,3.2765,-0.027886,0.97399,0.25609,-0.67068,-0.29466,1,0.0044899,1e-05,0,5.236e-13,48593
-0.13145,0.018568,-0.06069,293.18,17.272,2.3971,7.3065,-0.49158,-0.28908,0.78404,1,0.0042767,1e-05,0,5.236e-13,48522
-0.12805,0.054407,-0.0056304,293.15,19.242,-5.9003,6.314,-0.2958,-1.0709,0.5854,1,0.0042705,1e-05,0,5.236e-13,60653
-0.13928,0.063342,-0.026816,293.2,11.086,-1.7376,3.3506,1.1274,0.75425,-0.72895,1,0.0042779,1e-05,0,5.236e-13,60653
-0.12949,0.059592,-0.0056325,293.17,18.769,-5.0469,4.9039,0.20976,0.13055,-0.39828,1,0.0042768,1e-05,0,5.236e-13,60653
-0.13022,0.03015,-0.054395,293.17,18.408,1.5665,7.1764,0.22771,0.27743,0.011488,1,0.0042873,1e-05,0,5.236e-13,60653
-0.13069,0.038367,-0.050732,293.2,17.968,0.71784,7.8825,-0.091399,-0.31613,-0.11491,1,0.004209,1e-05,0,5.236e-13,60623
-0.1278,0.049665,-0.021327,293.15,19.692,-2.8067,7.2698,0.046521,0.12539,0.23309,1,0.0042709,1e-05,0,5.236e-13,60653
-0.12876,0.051629,-0.021476,293.17,19.243,-3.0961,6.8654,0.0016959,-0.017661,0.036306,1,0.0042313,1e-05,0,5.236e-13,60623
-0.12409,0.045423,-0.023361,293.09,20.846,-2.6388,7.4788,0.14667,-0.096612,-0.20691,1,0.0044167,1e-05,0,5.236e-13,60712
-0.12943,0.053741,-0.019642,293.18,18.673,-3.3018,6.6002,-0.34331,0.13102,0.037565,1,0.0042218,1e-05,0,5.236e-13,48498
-0.1296,0.053563,-0.01952,293.18,18.458,-4.3145,6.1456,-0.59585,-1.0542,-0.49063,1,0.0042125,1e-05,0,5.236e-13,48498
-0.13257,0.064346,-0.014598,293.21,16.429,-4.5126,4.7174,1.173,0.40164,0.51963,1,0.0042391,1e-05,0,5.236e-13,60623
-0.13041,0.056816,-0.018742,293.2,18.069,-3.1894,6.3399,-0.48143,0.61714,0.1246,1,0.0042153,1e-05,0,5.236e-13,60623
-0.12437,0.046016,-0.020816,293.1,20.722,-3.271,7.9739,-0.0059062,-0.47813,0.41842,1,0.0043869,1e-05,0,5.236e-13,60683
-0.13108,0.046475,-0.040861,293.2,18.149,-1.066,6.7715,0.031401,0.028471,-0.35276,1,0.004223,1e-05,0,5.236e-13,48498
-0.13147,0.062082,-0.013644,293.2,18.013,-4.8211,6.2111,0.23016,-0.14651,0.61618,1,0.0042208,1e-05,0,5.236e-13,60623
-0.14353,0.070021,-0.0028143,293.21,10.294,-2.6705,2.0789,0.22154,-0.089584,-0.023447,1,0.0042409,1e-05,0,5.236e-13,60623
-0.12901,0.037674,-0.04045,293.18,19.802,1.3126,7.2341,0.58249,1.3386,-0.27417,1,0.0042074,1e-05,0,5.236e-13,60623
-0.13121,0.030889,-0.052607,293.2,18.005,1.3016,7.1327,-0.22635,0.034227,0.10415,1,0.004201,1e-05,0,5.236e-13,60623
-0.13114,0.034702,-0.050029,293.2,18.244,1.5189,6.7986,0.020429,0.90058,-0.38368,1,0.0041996,1e-05,0,5.236e-13,60623
-0.13477,0.027337,-0.061096,293.24,15.374,1.4324,6.0285,-0.025207,0.26559,-0.029967,1,0.0041657,1e-05,0,5.236e-13,60592
-0.13132,0.02941,-0.051579,293.21,17.706,1.7189,8.4579,-0.83867,0.25523,1.7676,1,0.0041594,1e-05,0,5.236e-13,60592
-0.13047,0.051852,-0.023506,293.22,18.209,-2.2294,6.0098,-0.81435,0.62715,-0.94543,1,0.0041414,1e-05,0,5.236e-13,60592
-0.12506,0.049518,-0.00044218,293.11,21.054,-5.6198,5.7619,0.33567,-0.19926,-0.23135,1,0.0043171,1e-05,0,5.236e-13,60683
-0.1254,0.021816,-0.04475,293.13,20.592,2.8412,7.4314,-0.057892,-0.00099602,-0.029917,1,0.0042821,1e-05,0,5.236e-13,60653
-0.13139,0.057147,-0.016772,293.21,18.428,-3.7501,6.0287,0.074737,0.010398,-0.068514,1,0.0041667,1e-05,0,5.236e-13,60592
-0.12666,0.019344,-0.050759,293.13,20.253,4.0379,6.2691,0.49492,1.1763,-0.93718,1,0.0043238,1e-05,0,5.236e-13,60683
-0.12522,0.030968,-0.03526,293.13,20.467,1.1461,8.0101,-0.66906,-0.094693,-0.033785,1,0.0042442,1e-05,0,5.236e-13,48498
-0.13184,0.051354,-0.030628,293.22,18.364,-2.0241,6.7018,0.10908,0.073764,-0.10605,1,0.0041413,1e-05,0,5.236e-13,60592
-0.13279,0.042726,-0.048319,293.23,17.937,-0.23268,6.7069,0.34379,-0.011424,-0.55394,1,0.0041404,1e-05,0,5.236e-13,60592
-0.13295,0.049891,-0.039025,293.24,17.766,-1.3651,6.9015,0.045166,0.023089,0.076634,1,0.004118,1e-05,0,5.236e-13,60592
-0.12708,0.045426,-0.024153,293.15,18.869,-1.8217,6.9848,-1.4263,0.30627,-0.58073,1,0.0042661,1e-05,0,5.236e-13,60653
-0.1337,0.065514,-0.0033051,293.25,17.523,-4.6799,4.0006,0.31635,0.43992,-0.62906,1,0.0041223,1e-05,0,5.236e-13,60592
-0.12386,0.039747,-0.01877,293.11,22.19,0.074947,8.6856,0.44822,1.7301,0.40346,1,0.0042379,1e-05,0,5.236e-13,48498
-0.13774,0.058445,-0.035296,293.27,10.46,-1.2379,3.7881,0.48346,0.33871,0.0089778,1,0.0040484,1e-05,0,5.236e-13,60561
-0.12461,0.042989,-0.013084,293.12,21.325,-2.1503,7.6937,-0.16422,0.77895,-0.14686,1,0.0042582,1e-05,0,5.236e-13,60653
-0.12541,0.039335,-0.026787,293.12,21.115,-1.5111,7.4139,0.1755,-0.66588,-0.66642,1,0.0042631,1e-05,0,5.236e-13,60653
-0.1237,0.035777,-0.019892,293.09,22.126,-1.8723,9.0262,-0.036644,-1.2954,0.4322,1,0.0042598,1e-05,0,5.236e-13,60653
-0.12407,0.028377,-0.032045,293.11,21.913,1.9213,8.2647,0.063498,0.0054452,0.01316,1,0.004228,1e-05,0,5.236e-13,60623
-0.13329,0.049365,-0.038616,293.24,17.332,-1.0195,7.1907,-0.4883,0.3293,0.44945,1,0.004116,1e-05,0,5.236e-13,60592
-0.13061,0.045372,-0.028919,293.22,19.057,-1.8365,7.0472,-0.24532,-0.55327,-0.23448,1,0.0040953,1e-05,0,5.236e-13,60561
-0.13535,0.050515,-0.04358,293.23,15.861,-1.2907,6.0283,-0.23278,-0.28706,-0.25146,1,0.0041201,1e-05,0,5.236e-13,60592
-0.12749,0.016513,-0.050387,293.16,19.298,3.649,5.6101,-0.63168,0.17912,-1.3778,1,0.0042555,1e-05,0,5.236e-13,60653
-0.14972,0.033193,-0.063741,293.23,4.164,0.059378,1.0837,-0.89874,-0.94437,-0.91001,1,0.0040905,1e-05,0,5.236e-13,60561
-0.12393,0.040977,-0.0013399,293.11,22.078,-4.2906,7.4634,-0.062945,0.16071,0.013659,1,0.0041942,1e-05,0,5.236e-13,60623
-0.16308,0.061719,-0.041877,293.07,6.1198,0.26684,1.5139,-0.35707,-0.26081,-0.64124,1,0.0048942,1e-05,0,5.236e-13,60985
-0.12462,0.041959,-0.0095673,293.11,21.972,-3.2259,7.6532,0.28378,-0.049705,-0.20769,1,0.0042217,1e-05,0,5.236e-13,60623
-0.15447,0.012269,-0.071832,293.26,7.0431,1.4963,1.7145,0.20644,0.36005,-0.35037,1,0.0039679,1e-05,0,5.236e-13,48474
-0.13288,0.058825,-0.0058787,293.26,17.378,-4.2769,4.9462,-1.2357,0.44154,-0.52339,1,0.004059,1e-05,0,5.236e-13,60561
-0.12708,0.019391,-0.044332,293.15,19.629,3.0471,6.5492,-1.0183,-0.47082,-0.60958,1,0.0042303,1e-05,0,5.236e-13,60623
-0.12513,0.042311,-0.0096332,293.12,21.805,-3.3428,8.7616,0.26923,-0.21076,1.0382,1,0.0042026,1e-05,0,5.236e-13,60623
-0.13707,0.057657,-0.034563,293.25,16.161,-1.4904,6.2836,0.56,1.5602,0.18502,1,0.0040843,1e-05,0,5.236e-13,60561
-0.13227,0.035198,-0.044036,293.26,18.051,0.24721,6.975,-0.87953,-0.80972,-0.15649,1,0.0040039,1e-05,0,5.236e-13,48474
-0.12418,0.033431,-0.021774,293.11,22.406,0.16438,9.1915,0.19896,-0.12989,0.5617,1,0.0041947,1e-05,0,5.236e-13,60623
-0.14315,0.055526,-0.04286,293.27,8.4934,0.31113,2.8437,0.47502,1.5698,1.1152,1,0.0040572,1e-05,0,5.236e-13,60561
-0.13444,0.020281,-0.061002,293.26,17.478,3.222,7.4866,0.067067,0.58514,1.2083,1,0.0040551,1e-05,0,5.236e-13,60561
-0.12412,0.036371,-0.016837,293.1,22.821,-1.1421,8.7603,0.66528,-0.16474,0.14728,1,0.0042053,1e-05,0,5.236e-13,60623
-0.12659,0.013651,-0.05162,293.14,19.513,3.2722,6.4482,-0.46292,-0.53153,-0.37446,1,0.0043042,1e-05,0,5.236e-13,60653
-0.1351,0.059651,-0.023852,293.27,16.84,-3.4924,6.576,-0.54808,-0.45398,0.55053,1,0.0040347,1e-05,0,5.236e-13,60593
-0.13554,0.015176,-0.064852,293.28,16.857,2.772,6.0285,0.27884,-0.24867,0.077598,1,0.0040558,1e-05,0,5.236e-13,60561
-0.13353,0.058488,-0.011056,293.28,17.934,-3.8464,5.5138,-0.23845,0.28207,-0.18768,1,0.0040126,1e-05,0,5.236e-13,48474
-0.13265,0.04679,-0.030613,293.26,18.602,-0.79827,7.2197,-0.12564,0.69282,0.3276,1,0.0040186,1e-05,0,5.236e-13,48474
-0.12562,0.032501,-0.025743,293.13,21.915,-0.22372,8.1767,0.22416,-1.1442,-0.24777,1,0.0041497,1e-05,0,5.236e-13,60592
-0.13514,0.032969,-0.056856,293.29,16.84,1.8974,7.1863,-0.49764,0.76581,0.66814,1,0.004006,1e-05,0,5.236e-13,48474
-0.12619,0.04159,-0.011646,293.15,21.719,-2.8926,8.0215,0.37986,-0.30198,0.11812,1,0.0041139,1e-05,0,5.236e-13,60592
-0.12566,0.039271,-0.0078577,293.14,21.519,-2.6574,8.2465,-0.42149,0.14891,0.10987,1,0.0041122,1e-05,0,5.236e-13,60592
-0.13387,0.038683,-0.044528,293.28,18.135,0.40007,6.9783,0.019938,-0.019751,0.13232,1,0.0039966,1e-05,0,5.236e-13,60593
-0.13927,0.043752,-0.052737,293.29,14.088,0.021126,5.3562,0.4269,0.38639,-0.32724,1,0.0040188,1e-05,0,5.236e-13,60593
-0.13578,0.058454,-0.030318,293.3,16.75,-2.5206,6.0993,-0.49906,-0.4413,0.073527,1,0.0040008,1e-05,0,5.236e-13,60593
-0.13538,0.039526,-0.049596,293.3,16.699,0.27872,6.3385,-0.92143,-0.18982,-0.44387,1,0.0039954,1e-05,0,5.236e-13,60593
-0.12612,0.03381,-0.024864,293.15,21.772,0.64497,8.1901,0.23353,0.08276,-0.19093,1,0.0041266,1e-05,0,5.236e-13,60592
-0.13527,0.059524,-0.02131,293.3,17.641,-3.8242,5.0245,0.2372,-0.81245,-1.1236,1,0.0039552,1e-05,0,5.236e-13,60593
-0.1238,0.02195,-0.026304,293.11,23.173,3.6038,8.222,0.07359,-0.19098,0.0169,1,0.0041118,1e-05,0,5.236e-13,60592
-0.12473,0.035522,-0.0048698,293.12,22.042,-2.3867,8.9312,-0.71477,0.40784,0.50643,1,0.0041096,1e-05,0,5.236e-13,60592
-0.13543,0.035255,-0.05477,293.29,17.686,1.4717,7.2842,0.48002,0.45813,0.67764,1,0.0039945,1e-05,0,5.236e-13,60593
-0.12876,0.02223,-0.043573,293.19,20.08,2.8956,7.1467,-0.11073,-0.19783,0.065919,1,0.0041256,1e-05,0,5.236e-13,60592
-0.12884,0.021886,-0.043729,293.19,20.173,3.1932,7.2539,0.0099692,0.06566,0.23381,1,0.0040991,1e-05,0,5.236e-13,48449
-0.15234,0.047024,-0.055333,293.26,1.7992,0.22009,0.95124,-0.74922,0.57774,-0.27141,1,0.0039733,1e-05,0,5.236e-13,60593
-0.13504,0.0236,-0.055875,293.3,17.782,2.1195,6.3123,0.039141,-0.5059,0.022023,1,0.0039659,1e-05,0,5.236e-13,48474
-0.12856,0.038904,-0.027364,293.2,20.559,-0.48663,7.7241,0.19491,-0.1428,-0.11279,1,0.0040699,1e-05,0,5.236e-13,60561
-0.1346,0.051945,-0.026616,293.3,18.02,-1.6564,5.8592,-0.17532,0.65917,-1.2364,1,0.0039363,1e-05,0,5.236e-13,60593
-0.1301,0.051943,-0.0023993,293.22,19.867,-5.7351,6.9172,0.37392,-1.2167,1.3036,1,0.0040546,1e-05,0,5.236e-13,60561
-0.13727,0.044655,-0.050433,293.33,16.997,0.26576,5.5421,0.96288,0.4155,-0.74343,1,0.0039388,1e-05,0,5.236e-13,60593
-0.13017,0.040851,-0.031327,293.21,19.278,-0.66298,7.1628,-0.4264,-0.20884,-0.37734,1,0.0040928,1e-05,0,5.236e-13,60561
-0.12852,0.042293,-0.011167,293.18,20.352,-2.4713,7.6895,-0.60518,0.059697,-0.064193,1,0.0040757,1e-05,0,5.236e-13,60561
-0.12973,0.046951,-0.012776,293.21,19.865,-2.8819,7.118,-0.22953,0.12404,0.0077536,1,0.0040715,1e-05,0,5.236e-13,60561
-0.12537,0.030148,-0.0081617,293.13,21,-1.9296,9.1151,-2.4504,-0.98669,0.22923,1,0.0040123,1e-05,0,5.236e-13,48474
-0.12796,0.03146,-0.027156,293.18,20.823,2.0052,8.3435,-0.50088,0.59082,0.20363,1,0.0040509,1e-05,0,5.236e-13,60561
-0.13566,0.018596,-0.056708,293.32,17.836,3.0927,5.9768,0.054961,0.070786,0.032402,1,0.0039025,1e-05,0,5.236e-13,60593
-0.12779,0.037759,-0.016695,293.18,21.316,-1.1441,8.2988,-0.0061999,-0.22312,-0.00221,1,0.004023,1e-05,0,5.236e-13,48474
-0.13676,0.049708,-0.040484,293.33,17.132,-0.93933,6.3636,-0.064768,-0.044417,-0.1326,1,0.003915,1e-05,0,5.236e-13,60593
-0.13171,0.012547,-0.056692,293.24,18.578,3.974,6.1524,0.092337,0.40583,0.070576,1,0.0040866,1e-05,0,5.236e-13,48449
-0.13148,0.017168,-0.051828,293.25,18.926,3.5978,6.3521,-0.11314,0.22683,-0.030145,1,0.0040296,1e-05,0,5.236e-13,48474
-0.12987,0.036029,-0.032503,293.21,19.748,0.48742,7.354,-0.37009,-0.056768,-0.34476,1,0.0040525,1e-05,0,5.236e-13,60561
-0.12946,0.012936,-0.063287,293.15,17.402,3.1638,6.5516,0.059813,0.086615,-0.026077,1,0.004369,1e-05,0,5.236e-13,60683
-0.13451,0.043086,-0.03507,293.3,19.929,-0.81884,6.6909,2.3507,-0.77951,-0.44327,1,0.00389,1e-05,0,5.236e-13,48474
-0.13451,0.044005,-0.032631,293.33,18.561,-0.53169,6.897,-0.035992,0.027555,-0.1211,1,0.0038508,1e-05,0,5.236e-13,48448
-0.13055,0.047934,-0.016568,293.22,19.601,-2.4822,7.0787,-0.078508,0.2189,0.052672,1,0.0040609,1e-05,0,5.236e-13,60561
-0.12954,0.025536,-0.038823,293.21,20.207,2.3405,7.0827,-0.1748,-0.47466,-0.28009,1,0.0040325,1e-05,0,5.236e-13,60593
-0.13569,0.042172,-0.04085,293.34,18.044,0.22729,6.9999,0.21866,0.42424,0.54952,1,0.0038479,1e-05,0,5.236e-13,60560
-0.13621,0.016019,-0.058001,293.34,17.793,3.5735,5.6288,0.26414,0.60268,-0.26632,1,0.003875,1e-05,0,5.236e-13,60560
-0.13043,0.025534,-0.042418,293.23,19.774,3.0774,6.6654,-0.076944,0.57348,-0.52523,1,0.0040389,1e-05,0,5.236e-13,60561
-0.13033,0.029792,-0.038685,293.22,20.012,1.9486,7.3045,0.093007,0.097714,-0.076332,1,0.0040433,1e-05,0,5.236e-13,48449
-0.13724,0.058933,-0.024687,293.35,16.966,-2.71,6.0479,-0.28395,-0.12048,0.15192,1,0.0038824,1e-05,0,5.236e-13,60560
-0.13623,0.055826,-0.021715,293.35,17.789,-2.6204,6.1219,0.13929,-0.018625,-0.026592,1,0.0038445,1e-05,0,5.236e-13,48448
-0.12803,0.019577,-0.033867,293.19,21.463,4.8502,7.6896,-0.080598,0.40843,0.50399,1,0.0039917,1e-05,0,5.236e-13,60593
-0.1372,0.051171,-0.037485,293.36,17.136,-1.3773,6.4462,-0.095661,-0.34682,0.065064,1,0.0038464,1e-05,0,5.236e-13,60560
-0.14162,0.012603,-0.068451,293.37,9.658,1.5902,2.8422,0.05157,-0.48627,-0.095266,1,0.0038147,1e-05,0,5.236e-13,60560
-0.13147,0.035113,-0.039586,293.24,19.507,0.89298,6.6732,0.34068,0.054864,-0.77154,1,0.004025,1e-05,0,5.236e-13,48474
-0.13001,0.046232,-0.008514,293.22,20.695,-3.659,7.699,0.58741,-0.38541,0.77526,1,0.0040065,1e-05,0,5.236e-13,60593
-0.16351,0.014187,-0.073509,293.25,2.3198,0.80944,0.53726,0.47177,0.70083,0.85331,1,0.0041003,1e-05,0,5.236e-13,48449
-0.12809,0.027818,-0.027211,293.19,21.685,2.2508,8.1418,0.12779,-0.20462,0.037841,1,0.0039785,1e-05,0,5.236e-13,48474
-0.13799,0.057367,-0.035872,293.35,15.742,-2.2604,5.9351,-0.36102,-0.4516,0.61614,1,0.0038654,1e-05,0,5.236e-13,60560
-0.13756,0.060371,-0.021353,293.36,17.652,-2.5397,4.9135,0.8097,0.59292,-1.2827,1,0.003839,1e-05,0,5.236e-13,60560
-0.13202,0.014147,-0.050754,293.25,19.373,3.7793,5.82,0.2657,-0.30252,-0.33981,1,0.004011,1e-05,0,5.236e-13,48474
-0.12966,0.041648,-0.011999,293.22,20.741,-1.8721,7.9112,0.023824,0.31617,0.11415,1,0.0039807,1e-05,0,5.236e-13,60593
-0.13818,0.054387,-0.037561,293.37,16.806,-1.3663,6.1831,-0.046299,0.016927,-0.066335,1,0.0038473,1e-05,0,5.236e-13,60560
-0.12759,0.033456,-0.01414,293.19,22.013,-0.28482,8.6385,-0.026421,0.00498,-0.0073008,1,0.003932,1e-05,0,5.236e-13,48474
-0.1462,0.040265,-0.058603,293.34,4.6968,0.049901,1.0697,-0.015264,-0.42443,-1.6091,1,0.0038246,1e-05,0,5.236e-13,60560
-0.13102,0.045781,-0.014879,293.25,20.305,-2.6645,7.1935,0.50756,-0.31351,-0.073825,1,0.0039531,1e-05,0,5.236e-13,60593
-0.13055,0.037833,-0.024348,293.22,19.837,-0.90568,7.7898,-0.64644,-1.0193,-0.10519,1,0.0039881,1e-05,0,5.236e-13,60593
-0.13263,0.021965,-0.049586,293.27,19.222,3.8432,6.3415,0.44593,1.3056,-0.26534,1,0.0039771,1e-05,0,5.236e-13,48474
-0.12939,0.038187,-0.015576,293.21,20.924,-0.66576,8.092,-0.12799,0.36735,-0.13833,1,0.00397,1e-05,0,5.236e-13,60593
-0.12585,0.031336,-0.003852,293.16,23.142,-2.1549,8.6594,0.030759,0.047346,0.030305,1,0.003934,1e-05,0,5.236e-13,48474
-0.13634,0.026678,-0.050018,293.36,18.11,2.3554,6.3239,0.0013212,0.00081548,0.0011453,1,0.0038035,1e-05,0,5.236e-13,60560
-0.14104,0.066718,-0.018081,293.4,14.478,-3.0294,4.3559,-0.0014419,0.012332,-0.036538,1,0.0037993,1e-05,0,5.236e-13,60560
-0.13094,0.045753,-0.012298,293.23,20.678,-2.9788,6.2497,0.83006,-0.32867,-1.2081,1,0.0039754,1e-05,0,5.236e-13,60593
-0.13081,0.020482,-0.040908,293.24,20.253,3.8395,6.8207,0.041382,0.031623,0.024198,1,0.0039557,1e-05,0,5.236e-13,60593
-0.13913,0.055315,-0.039595,293.38,15.235,-2.0493,5.6579,-0.54568,-1.122,0.039187,1,0.0038415,1e-05,0,5.236e-13,60560
-0.13029,0.028725,-0.032893,293.22,20.514,3.6366,8.0602,-0.085837,1.5083,0.53594,1,0.0039684,1e-05,0,5.236e-13,60593
-0.13038,0.043746,-0.003225,293.23,20.618,-3.5939,7.2797,0.10699,0.11467,0.17991,1,0.0039532,1e-05,0,5.236e-13,60593
-0.13862,0.060546,-0.026965,293.4,16.834,-2.3429,5.9559,0.043603,0.12315,0.10083,1,0.0037739,1e-05,0,5.236e-13,60560
-0.13154,0.04839,-0.002876,293.25,20.027,-4.1273,6.5644,0.31722,0.0011317,0.22728,1,0.0039595,1e-05,0,5.236e-13,48474
-0.12856,0.025727,-0.025231,293.21,20.948,3.1979,8.415,-1.0688,0.24133,0.3684,1,0.0039073,1e-05,0,5.236e-13,48474
-0.13269,0.035952,-0.038798,293.27,19.127,1.1489,7.0092,0.084841,0.47376,-0.21886,1,0.0039616,1e-05,0,5.236e-13,48474
-0.13219,0.038713,-0.032995,293.27,19.587,0.14101,7.0391,0.25734,-0.085343,-0.42579,1,0.0039437,1e-05,0,5.236e-13,60593
-0.12919,0.03864,-0.0063076,293.21,21.521,-2.7326,7.257,0.21549,-0.16264,-0.89708,1,0.0039448,1e-05,0,5.236e-13,60593
-0.12886,0.028261,-0.023662,293.21,21.238,1.3924,8.8825,-0.5303,-0.9055,0.71905,1,0.00391,1e-05,0,5.236e-13,48474
-0.13839,0.067179,-0.0026856,293.39,16.666,-4.6153,4.2313,0.058203,-0.09595,-0.2421,1,0.003761,1e-05,0,5.236e-13,48448
-0.13286,0.041914,-0.030675,293.29,18.51,-0.51769,6.4723,-0.96011,-0.15158,-1.1167,1,0.0039173,1e-05,0,5.236e-13,60593
-0.12735,0.032015,-0.010757,293.19,23.147,-0.86528,8.3702,0.77408,-0.27803,-0.3981,1,0.0038939,1e-05,0,5.236e-13,60593
-0.1422,0.069773,-0.0026627,293.4,10.109,-2.1491,2.3725,-0.81715,-1.1069,-0.36199,1,0.003738,1e-05,0,5.236e-13,60526
-0.13184,0.035102,-0.033289,293.26,20.497,1.0386,7.8256,0.97733,0.11963,0.47106,1,0.0039312,1e-05,0,5.236e-13,48474
-0.13664,0.047769,-0.027634,293.37,18.34,-1.9118,6.9702,0.14258,-1.8617,0.60615,1,0.0037682,1e-05,0,5.236e-13,60560
-0.13017,0.038434,-0.0092783,293.23,20.88,-2.8432,8.0613,-0.26271,-1.0709,-0.074888,1,0.0038836,1e-05,0,5.236e-13,48474
-0.13,0.01837,-0.034541,293.22,21.35,4.8393,7.0405,0.22343,0.0343,0.17953,1,0.0039134,1e-05,0,5.236e-13,60593
-0.13287,0.028064,-0.042054,293.28,19.356,2.3111,6.8591,0.040717,0.054483,-0.12265,1,0.003913,1e-05,0,5.236e-13,60593
-0.13872,0.024507,-0.057452,293.41,17.145,2.4496,5.889,0.055922,0.018833,0.072352,1,0.0037494,1e-05,0,5.236e-13,48420
-0.12923,0.026545,-0.025191,293.21,21.854,2.591,8.0433,0.21494,-0.22937,-0.032495,1,0.0038965,1e-05,0,5.236e-13,60593
-0.13089,0.032754,-0.026037,293.24,20.666,1.5797,7.9102,-0.03771,0.27076,-0.07873,1,0.0039088,1e-05,0,5.236e-13,48474
-0.14656,0.030734,-0.064122,293.41,6.7371,0.71123,2.0348,-0.0036733,0.015881,-0.003416,1,0.0037344,1e-05,0,5.236e-13,60526
-0.13142,0.024967,-0.035391,293.25,20.393,3.1858,7.2924,-0.031178,-0.061085,0.053489,1,0.0038993,1e-05,0,5.236e-13,60593
-0.14116,0.05003,-0.047472,293.46,14.85,-0.36303,4.957,0.48326,-1.216,-1.2201,1,0.0037147,1e-05,0,5.236e-13,60526
-0.14065,0.026439,-0.063489,293.44,14.66,2.2688,4.7785,-0.60923,0.46128,-0.54075,1,0.0037629,1e-05,0,5.236e-13,60560
-0.13902,0.030235,-0.054646,293.41,16.923,2.2065,6.2067,-0.76046,1.4974,0.60691,1,0.003745,1e-05,0,5.236e-13,60526
-0.1378,0.051427,-0.024198,293.42,17.854,-1.7439,6.4842,-0.41982,-0.14742,0.34318,1,0.0036869,1e-05,0,5.236e-13,60491
-0.1397,0.056087,-0.034024,293.41,17.137,-1.5844,7.1911,0.48391,-0.054715,1.4066,1,0.0037439,1e-05,0,5.236e-13,60526
-0.13048,0.021015,-0.032077,293.25,21.258,4.3458,7.2255,0.093799,0.033321,0.0069976,1,0.003841,1e-05,0,5.236e-13,60560
-0.13906,0.050565,-0.035629,293.42,17.176,-0.91734,6.3405,-0.032447,0.087869,0.85123,1,0.0037184,1e-05,0,5.236e-13,48420
-0.12996,0.025012,-0.025659,293.23,21.306,2.8794,7.693,-0.38999,-0.43886,-0.25747,1,0.0038454,1e-05,0,5.236e-13,60560
-0.13794,0.056126,-0.00057564,293.41,17.971,-4.1784,5.15,-0.12817,0.022655,-0.34349,1,0.003708,1e-05,0,5.236e-13,60526
-0.12638,0.018033,-0.030852,293.15,22.395,4.4412,7.532,0.078688,-0.51678,0.2299,1,0.0040229,1e-05,0,5.236e-13,60593
-0.1334,0.032981,-0.036104,293.3,19.389,1.2717,7.1267,-0.091856,-0.35508,-0.14217,1,0.0038549,1e-05,0,5.236e-13,60560
-0.13436,0.050898,-0.01493,293.33,18.737,-2.3766,6.4937,-0.13092,0.65252,-0.096955,1,0.0038502,1e-05,0,5.236e-13,48448
-0.12854,0.020613,-0.023633,293.21,22.051,4.1492,7.9864,-0.59568,-0.11874,0.31551,1,0.0038253,1e-05,0,5.236e-13,60560
-0.1342,0.050639,-0.013104,293.31,19.231,-2.6013,7.1042,0.48255,0.51263,0.91184,1,0.0038606,1e-05,0,5.236e-13,60560
-0.13221,0.043014,-0.0070472,293.27,20.569,-3.0268,7.0673,0.41802,-0.28455,-0.4756,1,0.0038523,1e-05,0,5.236e-13,48448
-0.13868,0.034558,-0.047495,293.43,17.63,1.3697,6.3533,0.50539,-0.70029,0.38135,1,0.0036809,1e-05,0,5.236e-13,60491
-0.1347,0.033518,-0.04189,293.32,17.81,1.9896,5.9489,-1.5575,1.0301,-1.6112,1,0.0038803,1e-05,0,5.236e-13,60560
-0.13813,0.053252,-0.017683,293.41,17.911,-2.1732,6.2941,-0.33181,1.1011,0.37989,1,0.0037121,1e-05,0,5.236e-13,48420
-0.14087,0.058504,-0.036166,293.43,15.315,-1.4986,5.6999,0.025966,0.10064,0.69891,1,0.0037228,1e-05,0,5.236e-13,60526
-0.12549,0.022335,-0.012349,293.19,24.244,1.9047,8.5239,-0.0015238,-0.0087219,0.015467,1,0.0037714,1e-05,0,5.236e-13,60560
-0.13483,0.052884,-0.011283,293.32,19.299,-3.3257,6.1247,1.1682,-0.050737,-0.1484,1,0.0038475,1e-05,0,5.236e-13,60560
-0.13974,0.053026,-0.032296,293.44,17.08,-1.2801,6.1501,0,0,0,1,0.0036915,1e-05,0,5.236e-13,60491
-0.13246,0.039084,-0.016094,293.29,20.364,-0.7976,7.9485,-0.0054332,0.008565,-0.029136,1,0.0038093,1e-05,0,5.236e-13,60560
-0.13369,0.016161,-0.043835,293.3,19.628,4.4925,6.0656,-0.019634,-0.041873,0.016039,1,0.0038289,1e-05,0,5.236e-13,60560
-0.13871,0.051986,-0.02228,293.44,17.855,-1.7987,6.3351,0.008605,0.16375,0.010407,1,0.0036594,1e-05,0,5.236e-13,60491
-0.14146,0.062288,-0.024698,293.45,15.668,-2.8158,5.4569,-0.8264,-0.40691,-0.12805,1,0.0036795,1e-05,0,5.236e-13,60491
-0.13414,0.011954,-0.055916,293.3,18.358,3.9081,5.7372,0.076781,0.044803,0.037972,1,0.0039467,1e-05,0,5.236e-13,60593
-0.13381,0.04616,-0.0096097,293.31,19.29,-2.9511,7.2306,-0.4549,-0.33317,0.30035,1,0.0038158,1e-05,0,5.236e-13,60560
