"Points:0","Points:1","Points:2"
-0.18488,-0.024815,-0.065853
-0.18436,-0.021911,-0.014482
-0.18483,-0.044895,-0.020382
-0.18525,-0.061092,-0.021643
-0.18513,-0.00037133,-0.028971
-0.18503,-0.033423,-0.013437
-0.18542,-0.023274,-0.027913
-0.18573,-0.049055,-0.044621
-0.18491,-0.050477,-0.027318
-0.1851,-0.0072837,-0.025476
-0.18477,-0.019045,-0.026083
-0.18518,-0.025993,-0.0062924
-0.18552,-0.040318,-0.014221
-0.18577,-0.033388,-0.054589
-0.18558,-0.029137,-0.0060001
-0.18573,-0.012829,-0.032822
-0.18718,-0.057638,-0.048896
-0.18598,-0.049211,-0.012637
-0.18597,-0.012154,-0.071786
-0.18576,-0.036078,-0.013431
-0.18568,-0.030304,-0.012127
-0.18491,-0.020837,-0.022341
-0.18563,-0.036765,-0.014515
-0.18523,-0.02209,-0.025879
-0.18503,-0.018445,-0.020993
-0.1857,-0.017694,-0.054214
-0.18568,-0.017497,-0.064233
-0.18243,-0.0012924,-0.0061466
-0.19112,-0.044969,-0.061262
-0.18571,0.00016105,-0.034057
-0.18567,-0.0061048,-0.04811
-0.18598,-0.061225,-0.027943
-0.18634,-0.052785,-0.02481
-0.18607,-0.071205,-0.011535
-0.18308,-0.001157,-0.011224
-0.18584,-0.04702,-0.044316
-0.18496,-0.0095077,-0.019095
-0.18406,-0.0098049,-0.013953
-0.18602,-0.054768,-0.049517
-0.18658,-0.054409,-0.019109
-0.18673,-0.045523,-0.059836
-0.18616,-0.054167,-0.028541
-0.18678,-0.039896,-0.02337
-0.18253,-0.002006,-0.0021366
-0.18653,-0.013095,-0.048248
-0.18704,-0.037947,-0.052358
-0.18692,-0.05106,-0.024219
-0.18599,-0.012947,-0.02383
-0.18686,-0.042154,-0.017742
-0.18655,-0.017357,-0.036668
-0.18684,-0.059522,-0.0029283
-0.1865,-0.044524,-0.011342
-0.1871,-0.0088186,-0.059512
-0.18695,-0.009735,-0.028655
-0.18649,-0.013328,-0.033059
-0.18716,-0.039355,-0.031869
-0.18615,-0.007933,-0.02426
-0.18837,-0.04413,-0.061371
-0.18698,-0.039689,-0.053814
-0.18674,-0.047566,-0.012625
-0.19226,-0.02578,-0.07162
-0.18712,-0.0011949,-0.057083
-0.18688,-0.05138,-0.026476
-0.18757,-0.062548,-0.031064
-0.18706,-0.012525,-0.06802
-0.18749,-0.033935,-0.055338
-0.18735,-0.038033,-0.045918
-0.18679,-0.027587,-0.018262
-0.18744,-0.044512,-0.043316
-0.18411,0.00043407,-0.0072556
-0.18674,-0.031015,-0.046365
-0.18748,-0.066496,-0.012133
-0.18694,-0.030491,-0.013515
-0.18609,-0.010726,-0.021944
-0.18695,-0.053991,-0.034892
-0.18597,-0.012978,-0.014395
-0.18697,-0.020107,-0.056476
-0.18747,-0.045227,-0.027429
-0.18752,-0.040883,-0.014295
-0.18571,0.00044408,-0.01322
-0.18686,-0.0039744,-0.024299
-0.18779,-0.00051769,-0.060295
-0.1875,-0.001037,-0.041701
-0.18753,-0.048556,-0.057251
-0.18781,-0.052661,-0.04727
-0.18811,-0.055701,-0.044972
-0.18794,-0.0050634,-0.056049
-0.18802,-0.06842,-0.025835
-0.18734,-0.030996,-0.040088
-0.18811,-0.036383,-0.058625
-0.18767,-0.018722,-0.064887
-0.18549,-0.0014283,-0.0046821
-0.18821,-0.015304,-0.06383
-0.18747,-0.019906,-0.010713
-0.18812,-0.00080416,-0.066093
-0.18789,-0.031891,-0.055814
-0.1881,-0.037292,-0.012135
-0.18823,-0.032569,-0.021575
-0.18706,-0.018192,-0.003264
-0.18819,-0.033407,-0.012238
-0.18822,-0.029713,-0.0017331
-0.1888,-0.057512,-0.046312
-0.18831,-0.046431,-0.059047
-0.18826,-0.064639,-0.0074588
-0.1889,-0.012695,-0.071417
-0.18838,-0.008792,-0.060846
-0.18863,-0.036675,-0.034196
-0.18888,-0.040101,-0.055467
-0.18808,-0.047161,-0.048422
-0.1885,-0.0076515,-0.067049
-0.18911,-0.067714,-0.020102
-0.18874,-0.032947,-0.016499
-0.18862,-0.056393,-0.011436
-0.18849,-0.041235,-0.010451
-0.1892,-0.070495,-0.0035465
-0.18652,-0.0037123,-0.0085964
-0.18929,-0.037162,-0.036308
-0.18915,-0.042882,-0.057501
-0.18925,-0.046874,-0.047571
-0.1894,-0.01428,-0.062233
-0.18918,-0.0025378,-0.049916
-0.1896,-0.030726,-0.060432
-0.1894,-0.069807,-0.0031463
-0.18935,-0.034067,-0.0374
-0.18905,-0.01201,-0.037766
-0.18908,-0.03243,-0.029585
-0.18948,-0.035814,-0.0034777
-0.18908,-0.025045,-0.0061292
-0.18898,-0.022814,-0.0034179
-0.18882,-0.027834,-0.024931
-0.18939,-0.055363,-0.039999
-0.18996,-0.049184,-0.046754
-0.18781,-0.0058578,-0.0072176
-0.18848,-0.017779,-0.01019
-0.18954,-0.044939,-0.013298
-0.18953,-0.036605,-0.027336
-0.18887,-0.020828,-0.0029119
-0.18975,-0.043751,-0.013916
-0.18957,-0.010428,-0.042042
-0.19007,-0.047149,-0.0022019
-0.18964,-0.005892,-0.050887
-0.1896,-0.055218,-0.04261
-0.18973,-0.010159,-0.0542
-0.18941,-0.034801,-0.051369
-0.18944,-0.0018686,-0.0307
-0.18947,-0.038371,-0.022695
-0.18899,-0.038083,-0.063837
-0.19015,-0.0625,-0.008475
-0.19002,-0.016959,-0.030673
-0.19026,-0.0040287,-0.054074
-0.19013,-0.049998,-0.037876
-0.19014,-0.012944,-0.053653
-0.19004,-0.048165,-0.023363
-0.18992,-0.025866,-0.0024101
-0.19028,-0.0023623,-0.043211
-0.19056,-0.059686,-0.022696
-0.19052,-0.019765,-0.026083
-0.19016,-0.05504,-0.033018
-0.19061,-0.038665,-0.016146
-0.19067,-0.029953,-0.063469
-0.19025,-0.027077,-0.031063
-0.19046,-2.6667e-07,-0.059511
-0.19012,-0.039062,-0.055938
-0.19041,-0.030853,-0.026323
-0.19074,-0.045272,-0.038455
-0.19075,-0.042344,-0.041825
-0.1912,-0.0069358,-0.075454
-0.19097,-0.023491,-0.038994
-0.19076,-0.036098,-0.0038369
-0.19067,-0.017581,-0.065556
-0.19029,-0.015349,-0.021925
-0.19087,-0.057545,-0.0076545
-0.19067,-0.05722,-0.048204
-0.19053,-0.013241,-0.028387
-0.19049,-0.039688,-0.018671
-0.18996,-0.028063,-0.069824
-0.19042,-0.0079738,-0.032944
-0.191,-0.01525,-0.073481
-0.19125,-0.027294,-0.051523
-0.19095,-0.021716,-0.063608
-0.19089,-0.0010946,-0.039182
-0.19073,-0.03268,-0.0010287
-0.19171,-0.072181,-0.023139
-0.1905,-0.0010864,-0.02475
-0.19144,-0.046212,-0.059101
-0.19142,-0.038812,-0.036375
-0.19117,-0.067695,-0.02699
-0.19089,-0.051787,-0.011584
-0.19124,-0.034127,-0.05444
-0.19022,-0.010857,-0.0042558
-0.19005,-0.013744,-0.0037672
-0.19167,-0.0056241,-0.056592
-0.19143,-0.043649,-0.020829
-0.19129,-0.054956,-0.027457
-0.19059,-0.06614,-0.036333
-0.18999,-0.012525,-0.00055123
-0.19177,-0.04908,-0.033409
-0.19142,-0.01236,-0.065691
-0.19176,-0.022433,-0.038897
-0.19155,-0.015934,-0.06329
-0.19137,-0.049875,-0.023428
-0.19231,-0.071591,-0.025135
-0.19165,-0.043337,-0.052657
-0.19183,-0.018254,-0.057992
-0.19183,-0.045722,-0.010432
-0.1912,0.00071685,-0.023418
-0.19142,-0.01712,-0.050282
-0.19165,-0.062843,-0.037273
-0.19145,-0.033351,-0.067853
-0.19122,-0.043336,-0.051819
-0.19188,-0.051506,-0.040241
-0.19205,-0.0069179,-0.02697
-0.19195,-0.064905,-0.024907
-0.19148,-0.027901,-0.0040554
-0.19075,0.00066103,-0.00257
-0.19158,-0.014337,-0.060295
-0.19087,0.00049405,-0.0091916
-0.19241,-0.0018998,-0.062309
-0.19171,-0.011423,-0.054763
-0.19202,-0.026248,-0.043569
-0.19184,-0.042812,5.8636e-05
-0.19232,-0.037517,-0.043275
-0.19188,-0.035974,-0.036851
-0.19151,-0.0060673,-0.030035
-0.19125,-0.0025162,-0.020587
-0.19207,-0.025018,-0.025853
-0.19218,-0.025791,-0.034205
-0.19227,-0.035057,-0.043276
-0.19202,-0.0047614,-0.072022
-0.18235,-0.013822,0.00041133
-0.19203,-0.019646,-0.0062587
-0.19191,-0.048936,-0.024206
-0.18927,-0.041627,-0.00068493
-0.19209,-0.038095,-0.052539
-0.19286,-0.022046,-0.052525
-0.19266,-0.035449,-0.039483
-0.1923,-0.017395,-0.068048
-0.19254,-0.031495,-0.033942
-0.19263,-0.034046,-0.013872
-0.19259,-0.013242,-0.04472
-0.19276,-0.022015,-0.048327
-0.19297,-0.032096,-0.018554
-0.19282,-0.0055508,-0.055456
-0.19269,-0.025704,-0.056841
-0.19312,-0.045934,-0.027204
-0.19276,-0.007458,-0.027451
-0.19213,-0.012987,-0.0062131
-0.19286,-0.018573,-0.031003
-0.19257,-0.042975,-0.031416
-0.19278,-0.0044061,-0.031038
-0.18159,-0.011951,-0.00078082
-0.1926,-0.05018,-0.010457
-0.19323,-0.030243,-0.029313
-0.19328,-0.038378,-0.017832
-0.19277,-0.053097,-0.027844
-0.19325,-0.013634,-0.021777
-0.19333,-0.0033273,-0.072208
-0.19288,-0.052088,-0.046098
-0.19265,-0.054132,-0.046248
-0.19346,-0.061732,-0.018014
-0.19337,-0.052309,-0.012767
-0.19307,-0.024268,-0.0083341
-0.19312,-0.068118,-0.0076083
-0.19294,-0.028603,0.00034737
-0.19338,-0.027826,-0.013479
-0.18608,-0.047678,-0.0014044
-0.19352,-0.059727,-0.046595
-0.1929,-0.030561,-0.051256
-0.19358,-0.058289,-0.012939
-0.19333,-0.048878,-0.010774
-0.19336,-0.037971,-0.042533
-0.19353,-0.034074,-0.032768
-0.19333,-0.010183,-0.020341
-0.19368,-0.050157,-0.034652
-0.19319,-0.01479,-0.035953
-0.19415,-0.023298,-0.072514
-0.19351,-0.029431,-0.058843
-0.1938,-0.030286,-0.03503
-0.19344,-0.055169,-0.0057657
-0.19345,-0.024235,-0.05317
-0.18463,-0.014904,0.00047478
-0.19397,-0.031172,-0.018202
-0.19403,-0.071521,-0.0076328
-0.19349,-0.042393,-0.032063
-0.19398,-0.068833,-0.026992
-0.19313,-0.00037356,-0.0095196
-0.19341,-0.0050885,-0.0067585
-0.19383,-0.050676,-0.0047975
-0.19383,-0.063721,-0.03472
-0.18663,-0.010592,-0.00031889
-0.19353,-0.031623,-0.063451
-0.1941,-0.015042,-0.061205
-0.1935,-0.022224,-0.0016862
-0.19419,-0.039577,-0.038593
-0.19052,-0.039045,0.00061424
-0.19141,-0.061023,-0.00059018
-0.19378,-0.031221,-0.050914
-0.19413,-0.03289,-0.029244
-0.19382,-0.015337,-0.074107
-0.19404,-0.015665,-0.064554
-0.19409,-0.056708,-0.022886
-0.19408,-0.053856,-0.031891
-0.1939,-0.014363,-0.072352
-0.19414,-0.046904,-0.022595
-0.19433,-0.0014298,-0.05478
-0.19433,-0.029491,-0.015554
-0.19389,-0.055438,-0.013883
-0.19327,-0.0050065,-0.069676
-0.19412,-0.058084,-0.014058
-0.19376,-0.037371,-0.060605
-0.19379,-0.044795,-0.02575
-0.19408,-0.0064092,-0.05462
-0.19447,-0.00093304,-0.033734
-0.19453,-0.029444,-0.0039872
-0.19443,-0.0091659,-0.050313
-0.19432,-0.061129,-0.0054516
-0.19459,-0.045454,-0.0082852
-0.19439,-0.012286,-0.0021795
-0.19441,-0.052115,-0.041049
-0.19423,-0.028128,-0.046475
-0.19439,-0.018504,-0.028308
-0.19456,-0.06303,-0.038712
-0.19464,-0.021911,-0.022319
-0.19469,-0.060285,-0.029819
-0.19501,-0.055129,-0.030467
-0.19472,-0.0097024,-0.073374
-0.19494,-0.026534,-0.025746
-0.1948,-0.028659,-0.040606
-0.1949,-0.015509,-0.04447
-0.19502,-0.046691,-0.06007
-0.19438,-0.0083416,-0.041629
-0.19514,-0.034728,-0.063978
-0.1942,-0.029922,-0.014167
-0.19446,-0.00036252,-0.058582
-0.19487,-0.038348,-0.038991
-0.19506,-0.051364,-0.027789
-0.19471,-0.017339,-0.042556
-0.195,-0.048303,-0.016803
-0.19496,-0.0095236,-0.050817
-0.19525,-0.050167,-0.0011475
-0.19497,-0.014671,-0.041209
-0.19425,-0.021353,-0.038998
-0.19516,-0.046533,-0.0072182
-0.19518,0.0017121,-0.024006
-0.19531,-0.010433,-0.023759
-0.1865,-0.075819,-0.00013691
-0.19445,-0.018894,-0.060538
-0.19533,-0.045775,-0.049069
-0.19219,-0.025285,0.0012247
-0.19469,-0.062849,-0.036648
-0.19457,-0.035067,-0.029489
-0.19536,-0.016349,-0.07177
-0.19437,-0.028589,-0.067633
-0.19493,-0.025363,-0.045824
-0.19529,-0.046323,-0.0366
-0.19484,-0.010675,-0.00094947
-0.19502,-0.011052,-0.0030899
-0.19502,-0.058738,-0.018294
-0.19533,-0.028181,-0.031624
-0.19519,-0.026093,-0.0068196
-0.19531,-0.018743,-0.049677
-0.19507,-0.054594,-0.0073708
-0.19564,-0.035294,-0.005632
-0.19548,-0.025589,-0.045809
-0.19471,-0.063621,-0.021033
-0.19519,-0.017959,-0.0033491
-0.19491,-0.028435,-0.069635
-0.1956,-0.0068498,-0.073792
-0.1952,-0.035785,-0.017396
-0.19547,-0.061715,-0.022011
-0.19538,-0.028794,-0.065441
-0.19576,-0.011739,-0.053206
-0.19539,-0.0085153,-0.038325
-0.19542,-0.025409,-0.041676
-0.19602,-0.042746,-0.033131
-0.19583,-0.0036633,-0.05625
-0.19538,-0.037895,-0.050769
-0.19555,-0.067058,-0.00049693
-0.1955,-0.038291,-0.065292
-0.19557,-0.015936,-0.046594
-0.19597,-0.039527,-0.0082858
-0.19609,-0.030932,0.00046144
-0.18515,-0.043727,0.00072944
-0.19613,-0.057467,-0.033681
-0.19598,-0.04308,-0.06194
-0.19575,-0.038568,-0.033182
-0.19614,-0.014505,-0.038887
-0.1955,-0.028204,-0.015006
-0.19614,-0.0019464,-0.02795
-0.19538,-0.013351,-0.014
-0.19585,-0.0014322,-0.036719
-0.12813,-0.048275,-0.043837
-0.12994,-0.034399,-0.056113
-0.13532,-0.039382,-0.055156
-0.12786,-0.0072589,-0.064536
-0.13276,-0.066257,-0.0089472
-0.12544,-0.060764,-0.020948
-0.13182,-0.045277,-0.04877
-0.13772,-0.059928,-0.033313
-0.14084,-0.02553,-0.064577
-0.1269,-0.056314,-0.031383
-0.13686,-0.036048,-0.057786
-0.13614,-0.035005,-0.05834
-0.13222,-0.051065,-0.043004
-0.14996,-0.0015519,-0.071806
-0.14257,-0.037042,-0.05958
-0.14337,-0.053877,-0.044292
-0.13882,-0.065397,-0.02166
-0.13615,-0.01486,-0.066426
-0.13128,-0.026488,-0.06085
-0.12755,-0.057386,-0.03073
-0.13864,-0.04019,-0.055947
-0.15394,-0.00057195,-0.072858
-0.13633,-0.067464,-0.0098094
-0.15052,-0.025813,-0.067463
-0.13833,-0.06288,-0.027803
-0.13692,-0.047917,-0.048759
-0.12982,-0.045563,-0.047648
-0.13255,-0.053716,-0.039912
-0.12425,-0.044325,-0.045897
-0.15182,-0.021896,-0.069209
-0.14007,-0.028886,-0.062895
-0.13522,-0.037564,-0.056274
-0.15798,-0.069113,-0.02605
-0.14038,-0.016627,-0.067495
-0.12897,-0.048404,-0.044019
-0.12611,-0.061083,-0.020214
-0.14084,-0.0245,-0.065071
-0.14748,-0.062457,-0.034465
-0.13426,-0.053863,-0.040074
-0.1278,-0.064707,-0.0078994
-0.1293,-0.052642,-0.03903
-0.13087,-0.0097503,-0.065531
-0.1462,-0.064428,-0.030073
-0.12777,-0.011994,-0.063772
-0.13118,-0.051019,-0.042537
-0.15029,-0.071769,-0.0079909
-0.16577,-0.067511,-0.03317
-0.15714,-0.055629,-0.048471
-0.12937,-0.064177,-0.014349
-0.13791,-0.04267,-0.053825
-0.14361,-0.069171,-0.01305
-0.1507,-0.070745,-0.015054
-0.13118,-0.027088,-0.060405
-0.14277,-0.060746,-0.034982
-0.15319,-0.065608,-0.031549
-0.17075,-0.042796,-0.062446
-0.13427,-0.049365,-0.045809
-0.14523,-0.06584,-0.026208
-0.14613,-0.021432,-0.067864
-0.14567,-0.041683,-0.057511
-0.16966,-0.037077,-0.065878
-0.15714,-0.038879,-0.062122
-0.12276,-0.06243,-0.0088446
-0.1394,-0.014452,-0.067429
-0.13161,-0.031253,-0.058316
-0.13758,-0.026106,-0.063062
-0.15879,-0.071475,-0.019217
-0.14733,-0.065106,-0.029252
-0.16357,-0.050279,-0.055277
-0.12519,-0.0018739,-0.064083
-0.13114,-0.06116,-0.025399
-0.13545,-0.0039185,-0.067711
-0.13184,-0.066437,-0.0043243
-0.13722,-0.032492,-0.060249
-0.15002,-0.062279,-0.036439
-0.1501,-0.072062,-0.0046207
-0.1612,-0.072441,-0.017409
-0.14688,-0.016488,-0.069346
-0.15524,-0.069714,-0.023009
-0.12373,-0.061138,-0.017356
-0.12256,-0.056995,-0.027301
-0.13204,-0.055623,-0.03627
-0.13042,-0.026694,-0.060272
-0.14117,-0.018342,-0.067122
-0.13398,-0.050109,-0.044865
-0.15365,-0.023333,-0.069079
-0.12764,-0.062109,-0.01888
-0.16448,-0.074303,-0.010021
-0.14081,-0.066558,-0.020095
-0.14548,-0.066069,-0.025613
-0.13802,-0.012069,-0.067668
-0.17514,-0.043296,-0.062504
-0.12948,-0.062596,-0.020277
-0.13687,-0.021175,-0.064927
-0.13474,-0.042694,-0.052309
-0.13033,-0.065976,-0.0045323
-0.12732,-0.026934,-0.059187
-0.13491,-0.067499,-0.0052552
-0.16103,-0.07383,-0.0092806
-0.14639,-0.056192,-0.043634
-0.1354,-0.06686,-0.010457
-0.14681,-0.042906,-0.056648
-0.15563,-0.052475,-0.05133
-0.14705,-0.063713,-0.032358
-0.13327,-0.055351,-0.038043
-0.14105,-0.068275,-0.013811
-0.12457,-0.057128,-0.028743
-0.1311,-0.031483,-0.058229
-0.13534,-0.004482,-0.067356
-0.15005,-0.027931,-0.066561
-0.15401,-0.046932,-0.055443
-0.13419,-0.065348,-0.016253
-0.12439,-0.063286,-0.0079309
-0.1464,-0.070951,-0.0041528
-0.13202,-0.03127,-0.05871
-0.14646,-0.069398,-0.015095
-0.13219,-0.066781,-0.0007971
-0.13249,-0.0668,-0.0018312
-0.13552,-0.066138,-0.015462
-0.16725,-0.068629,-0.030498
-0.12371,-0.029787,-0.053706
-0.12328,-0.036075,-0.051622
-0.15565,-0.066827,-0.029857
-0.12325,-0.035736,-0.045793
-0.12408,-0.045316,-0.041528
-0.12391,-0.030328,-0.050602
-0.12427,-0.023034,-0.055636
-0.12428,-0.057908,-0.015553
-0.12516,-0.056588,-0.024262
-0.13008,-0.048606,-0.044451
-0.13628,-0.001502,-0.068117
-0.12557,-0.059429,-0.015611
-0.14268,-0.059493,-0.036719
-0.12373,-0.053325,-0.017611
-0.12372,-0.05943,-0.01391
-0.13699,-0.059035,-0.034195
-0.12366,-0.022679,-0.049888
-0.12458,-0.043622,-0.036472
-0.12548,-0.016169,-0.055914
-0.12409,-0.0051701,-0.054679
-0.1261,-0.038032,-0.047415
-0.12934,-0.058532,-0.029141
-0.12517,-0.053469,-0.021467
-0.13107,-0.01439,-0.064471
-0.12592,-0.047793,-0.034318
-0.12365,-0.04113,-0.034326
-0.12619,-0.025833,-0.051896
-0.12591,-0.029273,-0.050068
-0.12483,-0.049947,-0.021981
-0.12706,-0.019956,-0.059842
-0.12759,-0.0059662,-0.063119
-0.12566,-0.041378,-0.038607
-0.12765,-0.035814,-0.052346
-0.14323,-0.060139,-0.036004
-0.12447,-0.049309,-0.020601
-0.12473,-0.030827,-0.044685
-0.12652,-0.039568,-0.041708
-0.12595,-0.034195,-0.045276
-0.12573,-0.043203,-0.034095
-0.12553,-0.042639,-0.033772
-0.12722,-0.029853,-0.053606
-0.12669,-0.019019,-0.054717
-0.12848,-0.016495,-0.05958
-0.12427,-0.047336,-0.019575
-0.12449,-0.057378,-0.013901
-0.13389,-0.041132,-0.052901
-0.15566,-0.031778,-0.066184
-0.1263,-0.034343,-0.043386
-0.12495,-0.036469,-0.035779
-0.12695,-0.0019209,-0.055918
-0.12756,-0.041215,-0.03829
-0.12649,-0.049665,-0.019555
-0.12842,-0.051364,-0.028672
-0.12845,-0.026167,-0.052225
-0.14741,-0.070978,-0.0080575
-0.12834,-0.024422,-0.052719
-0.12957,-0.016596,-0.060073
-0.12796,-0.037497,-0.041339
-0.1252,-0.011153,-0.046356
-0.13037,-0.0043783,-0.062217
-0.12691,-0.042911,-0.029874
-0.13629,-0.012844,-0.066369
-0.1283,-0.01329,-0.054294
-0.16131,-0.073122,-0.01159
-0.12846,-0.0082244,-0.054743
-0.17065,-0.062122,-0.043286
-0.12815,-0.036493,-0.040814
-0.12834,-0.0087943,-0.053951
-0.12891,-0.04844,-0.02845
-0.13065,-0.027241,-0.054599
-0.12829,-0.012937,-0.05289
-0.12805,-0.018325,-0.050756
-0.12902,-0.010112,-0.055279
-0.1285,-0.019907,-0.051448
-0.12626,-0.024865,-0.040435
-0.12787,-0.037967,-0.035454
-0.12971,-0.040415,-0.041013
-0.13363,-0.017357,-0.063371
-0.1273,-0.036217,-0.034095
-0.12879,-0.025214,-0.047575
-0.12877,-0.03621,-0.039674
-0.13163,-0.04035,-0.048696
-0.12642,-0.055198,-0.013779
-0.1299,-0.037075,-0.042395
-0.1348,-0.06235,-0.022221
-0.12875,-0.0052333,-0.051645
-0.13141,-0.040375,-0.046139
-0.1285,-0.014331,-0.049058
-0.1299,-0.04487,-0.032356
-0.12857,-0.044951,-0.023036
-0.12909,-0.042903,-0.029828
-0.12726,-0.023293,-0.040048
-0.13017,-0.047695,-0.027698
-0.13388,-0.055196,-0.032547
-0.13101,-0.0031207,-0.058159
-0.13094,-0.014834,-0.054885
-0.13256,-0.050949,-0.035887
-0.12358,-0.0092218,-0.042526
-0.13126,-0.022264,-0.053075
-0.13437,-0.0025572,-0.066938
-0.12393,-0.038079,-0.018405
-0.16226,-0.047716,-0.057143
-0.15344,-0.023497,-0.06909
-0.13228,-0.021591,-0.061661
-0.13307,-0.053219,-0.032019
-0.13106,-0.023785,-0.049389
-0.13108,-0.051827,-0.015584
-0.13009,-0.04728,-0.018097
-0.12885,-0.019312,-0.042552
-0.13468,-0.053787,-0.039455
-0.1303,-0.045752,-0.022513
-0.13438,-0.036134,-0.053582
-0.13232,-0.044493,-0.036486
-0.13342,-0.056455,-0.023064
-0.13729,-0.058856,-0.033341
-0.12953,-0.035996,-0.031368
-0.14478,-0.051909,-0.047674
-0.134,-0.056743,-0.025139
-0.13089,-0.041353,-0.030436
-0.13266,-0.0010718,-0.056849
-0.13073,-0.04252,-0.0281
-0.13818,-0.058856,-0.034055
-0.12602,-0.017352,-0.040818
-0.13239,-0.048123,-0.027564
-0.13475,-0.056767,-0.027924
-0.13152,-0.00083015,-0.052207
-0.1336,-0.05717,-0.015292
-0.134,-0.032093,-0.051682
-0.13417,-0.0037244,-0.060848
-0.13506,-0.056545,-0.031553
-0.1303,-0.035476,-0.030288
-0.13498,-0.026438,-0.057762
-0.12789,-0.045329,-0.016003
-0.13108,-0.028785,-0.039501
-0.13064,-0.029876,-0.035948
-0.13517,-0.059703,-0.023277
-0.13542,-0.027281,-0.057612
-0.16671,-0.029081,-0.069495
-0.13198,-0.043269,-0.025558
-0.1364,-0.061857,-0.019345
-0.15131,-0.050287,-0.052159
-0.12645,-0.00073807,-0.040327
-0.13257,-0.043059,-0.027825
-0.13538,-0.0079182,-0.061035
-0.1328,-0.038504,-0.035196
-0.13674,-0.051552,-0.043511
-0.1357,-0.059114,-0.017666
-0.12755,-0.037777,-0.019035
-0.13377,-0.01521,-0.052218
-0.12365,-0.0045688,-0.028806
-0.1251,-0.026492,-0.020095
-0.15052,-0.067977,-0.024319
-0.1266,-0.02234,-0.030569
-0.13614,-0.050157,-0.035918
-0.13399,-0.028377,-0.045642
-0.13744,-0.028971,-0.059803
-0.13619,-0.058835,-0.018049
-0.13443,-0.027954,-0.047762
-0.13337,-0.012366,-0.049599
-0.13217,-0.028208,-0.036511
-0.13669,-0.050842,-0.040262
-0.1289,-0.021074,-0.040604
-0.12406,-0.00035537,-0.029167
-0.1351,-0.040552,-0.040324
-0.13614,-0.04234,-0.043835
-0.13347,-0.025674,-0.043504
-0.12558,-0.012775,-0.030288
-0.12849,-0.017746,-0.040665
-0.12865,-0.014351,-0.041483
-0.13744,-0.0203,-0.063013
-0.15229,-0.072528,-0.0054926
-0.12437,-0.006297,-0.028858
-0.13737,-0.0091801,-0.066786
-0.13487,-0.013362,-0.053624
-0.12635,-0.017011,-0.029796
