"Points:0","Points:1","Points:2"
-0.18554,-0.051692,-0.055736
-0.18357,-0.07445,-0.015367
-0.18736,-0.0711,-0.026966
-0.18508,-0.064965,-0.039116
-0.18125,-0.0067183,-0.05844
-0.18143,-0.020996,-0.052507
-0.18168,-0.038873,-0.024123
-0.18181,-0.030278,-0.038209
-0.18159,-0.036319,-0.034934
-0.18175,-0.037585,-0.011688
-0.18174,-0.033089,-0.0068274
-0.18214,-0.039167,-0.027088
-0.18174,-0.042482,-0.0042138
-0.18162,-0.039152,-0.032641
-0.1817,-0.030324,-0.027127
-0.18181,-0.019998,-0.049664
-0.18178,-0.001447,-0.030476
-0.1902,-0.055395,-0.052102
-0.1825,-0.0039488,-0.04943
-0.18269,-0.038456,-0.034503
-0.18203,-0.024734,-0.038386
-0.18296,-0.0076308,-0.050879
-0.18225,0.0016587,-0.030008
-0.18269,-0.041744,-0.0089347
-0.18241,-0.03387,-0.021778
-0.18283,-0.045415,-0.0073116
-0.18177,-0.010552,-0.025976
-0.1823,-0.030914,-0.013123
-0.18199,-0.0096516,-0.022705
-0.18282,-0.03612,-0.036044
-0.18274,-0.0096196,-0.05905
-0.18322,-0.017323,-0.044203
-0.19031,-0.066642,-0.036432
-0.1833,-0.0048526,-0.037743
-0.18383,-0.049818,-0.008638
-0.18358,-0.039224,-0.031174
-0.18419,-0.020546,-0.065994
-0.1841,-0.048934,-0.02953
-0.18395,-0.026568,-0.033927
-0.18309,-0.024377,-0.015593
-0.18415,-0.041237,-0.026094
-0.18373,-0.013291,-0.03547
-0.18432,-0.0091539,-0.049742
-0.18425,-0.031306,-0.052737
-0.1836,-0.031335,-0.015717
-0.1842,-0.013155,-0.058091
-0.18718,-0.0014299,-0.075788
-0.18393,-0.022144,-0.025306
-0.18452,-0.0050613,-0.045418
-0.1848,-0.0641,-0.014833
-0.1844,-0.006307,-0.045246
-0.18438,-0.044732,-0.031569
-0.18435,-0.071585,-0.02083
-0.18406,-0.037682,-0.0055859
-0.1844,-0.036323,-0.045854
-0.18419,-0.022521,-0.017321
-0.18474,-0.073259,-0.0066965
-0.18423,-0.027973,-0.046079
-0.18439,-0.011971,-0.066971
-0.18487,-0.071024,-0.015341
-0.18433,-0.034412,-0.030786
