"Points:0","Points:1","Points:2"
-0.18982,-0.050112,-0.031407
-0.18979,-0.030299,-0.052235
-0.19048,-0.004844,-0.059563
-0.18985,-0.053556,-0.038264
-0.19025,-0.054737,-0.022239
-0.18945,-0.016724,-0.014085
-0.18985,-0.03614,-0.015542
-0.18947,-0.051792,-0.045531
-0.19102,-0.012198,-0.074759
-0.19042,-0.048792,-0.016826
-0.19059,-0.040472,-0.032111
-0.19033,-0.010518,-0.028532
-0.1888,0.00025303,-0.0019055
-0.19026,-0.023516,-0.038136
-0.1907,-0.0047504,-0.053851
-0.19034,-0.029847,-0.068935
-0.18998,-0.045072,-0.040487
-0.19053,-0.054109,-0.037336
-0.191,-0.014997,-0.061724
-0.18898,-0.008458,0.001434
-0.19022,-0.012767,-0.058137
-0.19036,-0.0041969,-0.073011
-0.19261,-0.075502,-0.009205
-0.19098,-0.050516,-0.030557
-0.19073,-0.0074326,-0.070412
-0.19051,-0.036044,-0.031519
-0.19111,-0.075064,-0.0044656
-0.1911,-0.054402,-0.040388
-0.19112,-0.032947,-0.016219
-0.19011,-0.021578,-0.0087127
-0.19089,-0.075001,-0.0090984
-0.19064,-0.024955,-0.026952
-0.19126,-0.042814,-0.0042221
-0.19134,-0.071597,-0.024288
-0.1913,-0.020699,-0.066606
-0.19067,-0.032095,-0.062645
-0.19086,-0.019916,-0.045018
-0.19068,-0.017025,-0.058874
-0.19062,-0.070377,-0.017891
-0.19143,-0.0071195,-0.042761
-0.19153,-0.0047103,-0.059588
-0.19071,-0.034288,-0.057953
-0.19111,-0.01465,-0.021997
-0.19141,-0.034776,-0.046877
-0.19027,-0.0093665,-0.010076
-0.19159,-0.052469,-0.0090267
-0.19151,-0.031449,-0.041859
-0.19111,-0.064075,-0.0011352
-0.19082,-0.03285,-0.066836
-0.19125,-0.035192,-0.048774
-0.19168,-0.029338,-0.025674
-0.19123,-0.035316,-0.011839
-0.19156,-0.014523,-0.052027
-0.19155,-0.041682,-0.053733
-0.19118,-0.016037,-0.0010511
-0.19207,-0.054086,-0.0068653
-0.19044,-0.011813,-0.0027521
-0.19182,-0.028511,-0.059549
-0.19205,-0.05906,-0.034265
-0.19204,0.0013383,-0.034209
-0.19205,0.00060234,-0.041407
-0.19215,-0.054509,-0.014872
-0.19161,-0.025065,-0.054833
-0.19161,-0.064382,-0.020408
-0.19163,-0.026549,-0.048667
-0.19118,-0.02694,-0.0068598
-0.18311,-0.031946,-0.0026134
-0.19209,-0.032603,-0.059725
-0.19148,-0.040789,-0.030271
-0.1917,-0.041597,-0.025249
-0.19193,-0.0044826,-0.036392
-0.19193,-0.003779,-0.019657
-0.19218,-0.02825,-0.014429
-0.192,-0.028423,-0.033951
-0.19111,-0.0076092,-0.0051387
-0.19231,-0.053326,-0.005525
-0.19225,-0.026534,-0.036628
-0.19183,-0.073403,-0.010944
-0.192,-0.030739,-0.027598
-0.19234,-0.0018861,-0.070408
-0.18742,-0.025971,-0.0013538
-0.19188,0.0004928,-0.032916
-0.19239,-0.016997,-0.047703
-0.19252,-0.049479,-0.044354
-0.19248,-0.033457,-0.032539
-0.19179,-0.010138,-0.0051447
-0.19224,-0.053955,-0.0048496
-0.19274,-0.0019102,-0.057279
-0.1877,-0.028081,-0.0011825
-0.19151,-0.0077917,0.00016995
-0.19267,-0.040949,-0.045728
-0.19226,-0.059949,-0.024251
-0.1923,-0.0057248,-0.051548
-0.19254,-0.00054591,-0.031863
-0.19238,-0.023114,-0.056198
-0.19257,-0.0045423,-0.075563
-0.19222,-0.061376,-0.0046915
-0.19291,-0.068737,-0.023703
-0.19218,-0.067465,-0.01694
-0.19266,-0.052979,-0.024478
-0.19252,-0.019073,-0.031132
-0.19275,-0.02313,-0.022882
-0.19233,-0.0048726,-0.025791
-0.1927,-0.04968,-0.033049
-0.19275,-0.0015217,-0.043701
-0.19283,-0.0046891,-0.058287
-0.19305,-0.042268,-0.062952
-0.19278,-0.012594,-0.028215
-0.193,-0.030304,-0.021562
-0.19291,-0.03432,-0.051342
-0.19377,-0.043246,-0.062589
-0.19307,-0.022969,-0.067588
-0.1931,-0.066818,-0.020731
-0.19286,-0.051717,-0.051825
-0.19322,-0.032372,-0.029607
-0.19283,-0.070707,-0.010132
-0.19328,-0.047839,-0.021565
-0.19232,-0.014212,0.00142
-0.19313,-0.028679,-0.0012822
-0.1928,-0.059923,-0.032271
-0.19283,-0.030189,-0.030309
-0.19282,-0.014967,-0.016547
-0.19311,-0.0040227,-0.073093
-0.19365,-0.066592,-0.012951
-0.19313,-0.026218,-0.039563
-0.1938,-0.0018382,-0.066975
-0.1936,-0.037233,-0.0042158
-0.19345,-0.0056339,-0.057983
-0.19293,-0.037161,-0.062142
-0.1938,-0.018679,-0.069849
-0.19067,-0.03284,-0.00039818
-0.19338,-0.011361,-0.059575
-0.19327,-0.041227,-0.037451
-0.19321,-0.069528,-0.010551
-0.1938,-0.04205,-0.0087825
-0.19373,-0.0082981,-0.044152
-0.19392,-0.035562,-0.041256
-0.19318,-0.021165,-0.0010593
-0.19398,-0.049375,-0.045808
-0.194,-0.057905,-0.027898
-0.19276,-0.019059,-0.0091483
-0.194,-0.040822,-0.032711
-0.19324,-0.037103,-0.030848
-0.1938,-0.013713,-0.058757
-0.19394,-0.052037,-0.0013896
-0.19337,-0.0092562,-0.00045865
-0.19425,-0.049842,-0.035114
-0.19387,-0.0018373,-0.050268
-0.19417,-0.0061961,-0.061029
-0.19381,-0.037252,-0.053529
-0.19386,-0.015042,-0.0021323
-0.19378,-0.029692,-0.042633
-0.1943,-0.023025,-0.025216
-0.19434,-0.019734,-0.040117
-0.19417,-0.030515,-0.0028903
-0.19421,-0.0099629,-0.024437
-0.19451,-0.054872,-0.049534
-0.19397,-0.056478,-0.023122
-0.19393,-0.012723,-0.074278
-0.19439,-0.015686,-0.06427
-0.19389,-0.010814,-0.044966
-0.19449,-0.069005,-0.026007
-0.19468,-0.0096835,-0.029496
-0.19446,-0.054117,-0.0042342
-0.19473,-0.049875,-0.012944
-0.19423,-0.0064752,-0.02374
-0.1943,-0.056155,-0.034356
-0.19408,-0.024034,-0.0042737
-0.19445,-0.051822,-0.048559
-0.19467,-0.033238,-0.015502
-0.19455,-0.031675,-0.035659
-0.19467,-0.035083,-0.0021219
-0.19389,-0.042713,-0.04298
-0.19452,0.00093301,-0.020058
-0.19407,-0.010545,-0.067611
-0.19489,-0.068636,-0.01571
-0.19466,-0.01295,-0.023087
-0.19381,-0.0055522,-0.07323
-0.19478,-0.043853,-0.044616
-0.19469,0.0024785,-0.019268
-0.19454,-0.058102,-0.035109
-0.195,-0.0089404,-0.058993
-0.19498,-0.035177,-0.026863
-0.19482,-0.0012798,-0.015416
-0.19419,-0.039007,-0.06321
-0.19469,-0.020223,-0.06761
-0.19509,-0.056715,-0.020952
-0.18311,-0.0252,0.0010074
-0.19512,-0.005746,-0.02853
-0.19487,-0.019693,-0.066032
-0.19528,-0.020486,-0.0025007
-0.18762,-0.041746,6.0299e-05
-0.19489,-0.0059146,-0.038692
-0.19525,-0.036982,-0.0028512
-0.19492,-0.034539,-0.036595
-0.19477,-0.0064507,-0.067892
-0.19525,1.6588e-05,-0.05826
-0.19512,-0.028497,-0.046459
-0.19512,-0.05929,-0.030072
-0.19504,-0.036471,-0.032736
-0.19518,-0.036729,-0.006039
-0.19538,-0.018684,-0.015187
-0.1951,-0.057287,-0.044668
-0.19519,-0.062804,-0.015998
-0.19544,-0.025707,-0.020474
-0.19508,-0.012414,-0.052745
-0.19561,-0.030631,-0.046268
-0.19511,-0.022112,-0.00093525
-0.19522,-0.01486,-0.027447
-0.19533,-0.064813,-0.006724
-0.19526,-0.037211,-0.048443
-0.19505,-0.044535,-0.027148
-0.19566,-0.068086,-0.0039312
-0.19529,-0.032555,-0.0011424
-0.19553,-0.05963,-0.019848
-0.19537,-0.06324,-0.014373
-0.19565,-0.010589,-0.051241
-0.19564,-0.012223,-0.059983
-0.19527,-0.014199,-0.066749
-0.19536,-0.037362,-0.052919
-0.19575,-0.017312,-0.051829
-0.1956,-0.013419,-0.043046
-0.18219,-0.025544,0.0010646
-0.19573,-0.069781,-0.009241
-0.1862,-0.039566,0.0011085
-0.19532,-0.013355,-0.07413
-0.19535,-0.036837,-0.052529
-0.19592,-0.065712,-0.020844
-0.19577,-0.0606,-0.028083
-0.19569,-0.0061559,-0.063507
-0.19576,-0.02265,-0.033948
-0.19603,-0.026132,-0.0084739
-0.19562,-0.04356,-0.010379
-0.19599,-0.028897,-0.04289
-0.19629,-0.039928,-0.052034
-0.19626,-0.042305,-0.011716
-0.19588,-0.00051378,-0.021455
-0.19631,-0.033529,-0.020562
-0.19584,-0.037435,-0.0086083
-0.12776,-0.041887,-0.014794
-0.12951,-0.044471,-0.01371
-0.12382,-0.044786,-0.01509
-0.13869,-0.050678,-0.014825
-0.12588,-0.04727,-0.014595
-0.12471,-0.048196,-0.015295
-0.13056,-0.052805,-0.012306
-0.13237,-0.054228,-0.012035
-0.12947,-0.052839,-0.014849
-0.13279,-0.055386,-0.012797
-0.1359,-0.059427,-0.012219
-0.12549,-0.056703,-0.011992
-0.13578,-0.06432,-0.013013
-0.12505,-0.062342,-0.010786
-0.12503,-0.062878,-0.0083845
-0.15764,-0.07361,-0.0058056
-0.15463,-0.073123,-0.0044965
-0.13955,-0.068762,-0.0064348
-0.1332,-0.066885,-0.0042935
-0.13014,-0.065721,-0.0063228
-0.13161,-0.066057,-0.0041249
-0.12604,-0.035553,-0.017636
-0.13822,-0.043574,-0.016681
-0.13268,-0.041577,-0.01846
-0.14,-0.053275,-0.017918
-0.12438,-0.049884,-0.018776
-0.12893,-0.052506,-0.017036
-0.12524,-0.052266,-0.015717
-0.13259,-0.055421,-0.015835
-0.13118,-0.053651,-0.018999
-0.12726,-0.054835,-0.017267
-0.13034,-0.057426,-0.018351
-0.14315,-0.063329,-0.015768
-0.12684,-0.056989,-0.01722
-0.14402,-0.062849,-0.019264
-0.13673,-0.062513,-0.018421
-0.13312,-0.065044,-0.016069
-0.14125,-0.066668,-0.0183
-0.1371,-0.06579,-0.017971
-0.16257,-0.073442,-0.011994
-0.15332,-0.07209,-0.011353
-0.13933,-0.06866,-0.0074437
-0.13597,-0.067268,-0.010252
-0.13549,-0.067148,-0.0098025
-0.12357,-0.062629,-0.011103
-0.13172,-0.034782,-0.019393
-0.13311,-0.035228,-0.019979
-0.12348,-0.036071,-0.020954
-0.12925,-0.039874,-0.019292
-0.13228,-0.040891,-0.02149
-0.13042,-0.044143,-0.021802
-0.12888,-0.045562,-0.020714
-0.14211,-0.051206,-0.020469
-0.13774,-0.050555,-0.021095
-0.13794,-0.050955,-0.020473
-0.1281,-0.046667,-0.021703
-0.12686,-0.050753,-0.019386
-0.13059,-0.05271,-0.020356
-0.13282,-0.054828,-0.022461
-0.12403,-0.051663,-0.02174
-0.13416,-0.056891,-0.021745
-0.1392,-0.060805,-0.021881
-0.14047,-0.06258,-0.022296
-0.1365,-0.06464,-0.020954
-0.16763,-0.073208,-0.017472
-0.15971,-0.072314,-0.01684
-0.15308,-0.071428,-0.014351
-0.1321,-0.063692,-0.019678
-0.13171,-0.064918,-0.014338
-0.13475,-0.066336,-0.013176
-0.12399,-0.061953,-0.013817
-0.12466,-0.028445,-0.022838
-0.131,-0.034807,-0.023669
-0.13798,-0.042229,-0.024057
-0.13055,-0.041342,-0.025541
-0.13606,-0.045149,-0.023331
-0.12363,-0.042443,-0.022805
-0.1371,-0.046431,-0.024701
-0.13565,-0.047544,-0.026121
-0.13958,-0.049398,-0.026706
-0.12483,-0.045538,-0.025884
-0.12676,-0.046886,-0.025477
-0.13558,-0.051788,-0.023627
-0.12861,-0.048437,-0.024786
-0.13041,-0.053175,-0.024212
-0.1241,-0.053723,-0.027017
-0.14398,-0.062205,-0.026718
-0.13689,-0.061125,-0.023795
-0.12819,-0.056777,-0.026692
-0.1335,-0.06112,-0.027198
-0.15031,-0.067169,-0.025139
-0.1529,-0.068557,-0.024357
-0.14185,-0.065188,-0.024303
-0.14817,-0.068778,-0.020246
-0.13145,-0.063335,-0.019738
-0.13497,-0.064939,-0.018461
-0.12544,-0.061744,-0.017615
-0.13799,-0.032946,-0.026496
-0.12355,-0.037344,-0.025996
-0.1358,-0.041544,-0.02713
-0.13272,-0.041342,-0.025715
-0.1243,-0.040013,-0.027574
-0.13655,-0.045634,-0.028348
-0.12619,-0.04164,-0.026767
-0.13747,-0.051661,-0.02958
-0.12637,-0.048852,-0.027705
-0.13756,-0.052218,-0.031124
-0.14225,-0.055825,-0.030692
-0.13061,-0.053279,-0.02888
-0.14191,-0.056257,-0.032238
-0.13374,-0.055954,-0.031293
-0.14149,-0.058944,-0.033107
-0.12689,-0.056165,-0.031967
-0.15373,-0.067828,-0.026906
-0.16039,-0.068813,-0.028162
-0.15314,-0.067385,-0.027983
-0.15567,-0.06857,-0.026372
-0.13995,-0.063188,-0.027677
-0.12319,-0.057156,-0.027155
-0.12571,-0.058663,-0.026563
-0.1366,-0.027267,-0.026523
-0.13747,-0.032477,-0.028548
-0.13347,-0.031694,-0.028064
-0.13037,-0.029694,-0.028498
-0.13008,-0.032613,-0.02795
-0.1311,-0.032138,-0.029632
-0.13094,-0.03755,-0.029693
-0.14068,-0.04046,-0.031808
-0.14342,-0.04782,-0.031864
-0.13533,-0.047775,-0.033828
-0.12458,-0.045841,-0.033596
-0.14133,-0.052415,-0.03501
-0.12455,-0.047103,-0.032978
-0.13119,-0.050636,-0.033854
-0.12704,-0.048509,-0.03412
-0.12738,-0.049271,-0.036081
-0.12359,-0.04834,-0.035082
-0.16515,-0.067064,-0.033154
-0.15191,-0.063323,-0.035254
-0.14875,-0.062057,-0.035719
-0.1495,-0.062693,-0.034414
-0.15346,-0.065731,-0.031554
-0.14908,-0.064375,-0.031353
-0.14105,-0.06241,-0.031015
-0.13534,-0.059498,-0.03261
-0.13571,-0.059765,-0.031788
-0.13732,-0.061359,-0.03043
-0.12781,-0.058278,-0.029333
-0.13614,-0.021621,-0.029326
-0.13683,-0.021169,-0.029277
-0.1259,-0.024536,-0.0305
-0.13444,-0.029128,-0.031326
-0.12532,-0.02781,-0.029754
-0.124,-0.028684,-0.031905
-0.13616,-0.031768,-0.033857
-0.13638,-0.034008,-0.034868
-0.14029,-0.03786,-0.034038
-0.14064,-0.037368,-0.035507
-0.12949,-0.043097,-0.035759
-0.13686,-0.046966,-0.039939
-0.12725,-0.046976,-0.035783
-0.1412,-0.052467,-0.038356
-0.132,-0.053348,-0.037676
-0.12996,-0.049978,-0.040703
-0.14906,-0.062128,-0.036268
-0.14745,-0.062311,-0.035007
-0.13737,-0.058487,-0.034934
-0.12829,-0.053521,-0.037591
-0.12519,-0.055556,-0.032036
-0.13363,-0.017942,-0.030194
-0.12894,-0.018693,-0.030214
-0.12932,-0.021537,-0.032548
-0.12869,-0.023473,-0.032072
-0.13121,-0.025133,-0.033846
-0.12732,-0.028785,-0.033045
-0.13517,-0.029373,-0.036516
-0.12729,-0.029794,-0.034168
-0.14274,-0.041452,-0.0424
-0.13318,-0.041656,-0.039231
-0.13244,-0.045325,-0.040477
-0.13663,-0.047265,-0.042669
-0.13383,-0.045903,-0.042774
-0.13111,-0.046618,-0.040855
-0.13902,-0.049987,-0.042145
-0.15201,-0.056743,-0.045176
-0.14939,-0.059754,-0.039949
-0.12877,-0.052008,-0.03989
-0.13392,-0.054413,-0.03939
-0.12335,-0.051297,-0.037445
-0.12704,-0.023746,-0.036362
-0.12455,-0.02412,-0.037489
-0.12545,-0.027427,-0.03781
-0.13079,-0.031153,-0.040511
-0.12672,-0.031754,-0.037743
-0.14033,-0.033932,-0.043558
-0.12785,-0.034975,-0.042326
-0.1397,-0.039756,-0.045109
-0.125,-0.036703,-0.041035
-0.13957,-0.04169,-0.045772
-0.12715,-0.040825,-0.044657
-0.12877,-0.039887,-0.046223
-0.1407,-0.045444,-0.046906
-0.14507,-0.046243,-0.049463
-0.13018,-0.043274,-0.046177
-0.12333,-0.041252,-0.044217
-0.13883,-0.044616,-0.049772
-0.12791,-0.045245,-0.044599
-0.13095,-0.047548,-0.045223
-0.13738,-0.048619,-0.047912
-0.16018,-0.056028,-0.047988
-0.15965,-0.05939,-0.044164
-0.15188,-0.055668,-0.046446
-0.14121,-0.054329,-0.043146
-0.14004,-0.053838,-0.043359
-0.14227,-0.055501,-0.042684
-0.13731,-0.05175,-0.044792
-0.12733,-0.049159,-0.042604
-0.12484,-0.049496,-0.040693
-0.12631,-0.048382,-0.04288
-0.12668,-0.013512,-0.032768
-0.13753,-0.018215,-0.036386
-0.12773,-0.022796,-0.039553
-0.14253,-0.02784,-0.042261
-0.13958,-0.030863,-0.04411
-0.13976,-0.031633,-0.042868
-0.13895,-0.032879,-0.045006
-0.13311,-0.032443,-0.043508
-0.13635,-0.032342,-0.045813
-0.13038,-0.02971,-0.045351
-0.14084,-0.039494,-0.048455
-0.12457,-0.036063,-0.044546
-0.14149,-0.039851,-0.05018
-0.13528,-0.038881,-0.047995
-0.1295,-0.036701,-0.048345
-0.13726,-0.039321,-0.050868
-0.13264,-0.038671,-0.049833
-0.13863,-0.041588,-0.052899
-0.16142,-0.052439,-0.052984
-0.14359,-0.050164,-0.04949
-0.13844,-0.049813,-0.047346
-0.13691,-0.048315,-0.048216
-0.13449,-0.048817,-0.046616
-0.13163,-0.047796,-0.046308
-0.13881,-0.050204,-0.047309
-0.12311,-0.043918,-0.045708
-0.12712,-0.0074931,-0.033723
-0.12403,-0.0055679,-0.032302
-0.1322,-0.013956,-0.036703
-0.13427,-0.013809,-0.039356
-0.13612,-0.021716,-0.041755
-0.12354,-0.016257,-0.040757
-0.12859,-0.022738,-0.044736
-0.12809,-0.027703,-0.045285
-0.1401,-0.032088,-0.050694
-0.14011,-0.032156,-0.05222
-0.12629,-0.032894,-0.048221
-0.13537,-0.032945,-0.052445
-0.13475,-0.032843,-0.053441
-0.13108,-0.034598,-0.05062
-0.13744,-0.036458,-0.054903
-0.12759,-0.037255,-0.050729
-0.12928,-0.03559,-0.052714
-0.16827,-0.051284,-0.054973
-0.15059,-0.046495,-0.054905
-0.15132,-0.045441,-0.056484
-0.13289,-0.046061,-0.048441
-0.13472,-0.046193,-0.049193
-0.12324,-0.040666,-0.048556
-0.13495,-0.0074877,-0.036263
-0.12546,-0.0034587,-0.035468
-0.12614,-0.0086603,-0.037383
-0.12679,-0.0076584,-0.038648
-0.13131,-0.01126,-0.040391
-0.13693,-0.019065,-0.044506
-0.13973,-0.020269,-0.048538
-0.12829,-0.019613,-0.04467
-0.14227,-0.022024,-0.04919
-0.12339,-0.026203,-0.048549
-0.14166,-0.030103,-0.057635
-0.12759,-0.030251,-0.052866
-0.13298,-0.033191,-0.054886
-0.14333,-0.034365,-0.059413
-0.13181,-0.032005,-0.056572
-0.14596,-0.033654,-0.061566
-0.12875,-0.03655,-0.054403
-0.1717,-0.042644,-0.062342
-0.17294,-0.04351,-0.062021
-0.15645,-0.042339,-0.060175
-0.15069,-0.042946,-0.058148
-0.15292,-0.04359,-0.058213
-0.13896,-0.039901,-0.056036
-0.13749,-0.039891,-0.055583
-0.12593,-0.039844,-0.050653
-0.1341,-0.0029276,-0.036074
