"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.18199,-0.033478,-0.019004,299.45,16.256,3.9925,-5.9626,0,0,0,1,0.00092932,1e-05,0,5.236e-13,47931
-0.18219,-0.02486,-0.022028,299.43,16.616,5.3309,-5.5329,0,0,0,1,0.00092229,1e-05,0,5.236e-13,59913
-0.1819,-0.0045841,-0.027749,299.39,17.246,7.7498,-1.129,0,0,0,1,0.00092138,1e-05,0,5.236e-13,59913
-0.18221,-0.0082973,-0.02951,299.46,16.886,7.5671,-1.8966,0,0,0,1,0.00091406,1e-05,0,5.236e-13,59913
-0.18241,-0.032565,-0.010464,299.53,16.514,2.7224,-7.0583,0,0,0,1,0.00090779,1e-05,0,5.236e-13,59913
-0.18195,-0.023218,-0.025696,299.63,16.5,5.8282,-4.7536,0,0,0,1,0.00089302,1e-05,0,5.236e-13,59913
-0.18374,-0.0094065,-0.067288,299.96,15.373,4.1022,-0.14631,0,0,0,1,0.00088883,1e-05,0,5.236e-13,59913
-0.18315,-0.033891,-0.0035882,299.67,16.494,1.2017,-7.4204,0,0,0,1,0.00088517,1e-05,0,5.236e-13,59913
-0.18375,-0.025109,-0.065274,300.01,15.322,3.7982,-1.0986,0,0,0,1,0.00088465,1e-05,0,5.236e-13,59913
-0.18218,-0.024015,-0.002983,299.61,17.848,0.95622,-7.5192,0,0,0,1,0.00088122,1e-05,0,5.236e-13,47931
-0.18285,-0.023111,-0.030661,299.78,16.242,5.931,-3.8742,0,0,0,1,0.00087472,1e-05,0,5.236e-13,59913
-0.18384,-0.068629,-0.0050035,300.06,15.308,0.65497,-4.0116,0,0,0,1,0.00087432,1e-05,0,5.236e-13,59913
-0.18384,-0.027617,-0.044036,299.93,15.706,5.1119,-2.391,0,0,0,1,0.00087223,1e-05,0,5.236e-13,59913
-0.184,-0.031449,-0.064643,300.11,15.291,3.5287,-1.4433,0,0,0,1,0.00087001,1e-05,0,5.236e-13,59913
-0.18321,-0.015401,-0.03459,299.81,16.268,6.6754,-2.466,0,0,0,1,0.0008691,1e-05,0,5.236e-13,59913
-0.1839,-0.032497,-0.056671,300.08,15.411,3.9738,-1.6954,0,0,0,1,0.000867,1e-05,0,5.236e-13,59913
-0.18363,-0.07194,-0.0099979,300.14,15.232,0.72041,-3.7854,0,0,0,1,0.00086635,1e-05,0,5.236e-13,59913
-0.18395,-0.0088206,-0.062472,300.08,15.474,4.4862,-0.057369,0,0,0,1,0.00086449,1e-05,0,5.236e-13,47931
-0.18405,-0.043053,-0.02731,300,15.734,3.5965,-4.4096,0,0,0,1,0.00086008,1e-05,0,5.236e-13,59913
-0.18325,-0.033702,-0.015881,299.89,16.239,3.5385,-6.338,0,0,0,1,0.00085655,1e-05,0,5.236e-13,59913
-0.18219,-0.019967,-0.011977,299.78,18.006,3.8244,-6.3963,0,0,0,1,0.00085253,1e-05,0,5.236e-13,47931
-0.18178,-0.014487,-0.0083043,299.78,19.375,2.9384,-5.3826,0,0,0,1,0.00084962,1e-05,0,5.236e-13,59913
-0.1843,-0.063481,-0.010756,300.18,15.418,1.207,-4.2027,0,0,0,1,0.00084923,1e-05,0,5.236e-13,59913
-0.18363,-0.041084,-0.062529,300.27,15.319,3.0449,-1.8464,0,0,0,1,0.00084525,1e-05,0,5.236e-13,47931
-0.18852,-0.059508,-0.04713,300.19,7.1554,0.97763,-1.3094,0.10756,0.1158,-0.3166,1,0.000845,1e-05,0,5.236e-13,47931
-0.18372,-0.031,-0.020455,299.96,16.236,4.3611,-5.7857,0,0,0,1,0.00084491,1e-05,0,5.236e-13,59913
-0.18397,-0.053964,-0.051184,300.3,15.323,2.6079,-2.5613,0,0,0,1,0.00084082,1e-05,0,5.236e-13,47931
-0.18409,-0.034544,-0.051463,300.22,15.472,4.1114,-2.0444,0,0,0,1,0.00084073,1e-05,0,5.236e-13,59913
-0.18373,-0.033782,-0.022253,300.04,16.063,4.2221,-5.4444,0,0,0,1,0.00083688,1e-05,0,5.236e-13,47931
-0.18401,-0.017899,-0.037921,300.07,15.99,6.3219,-2.3698,0,0,0,1,0.00083446,1e-05,0,5.236e-13,59913
-0.18183,-0.0079354,-0.018125,299.92,18.737,6.2115,-2.8107,0,0,0,1,0.00082936,1e-05,0,5.236e-13,59913
-0.18405,-0.0315,-0.0081642,300.05,16.542,2.2526,-7.279,0,0,0,1,0.00082475,1e-05,0,5.236e-13,47931
-0.18458,-0.025098,-0.053181,300.31,15.533,4.6481,-1.4827,0,0,0,1,0.00082191,1e-05,0,5.236e-13,59913
-0.18445,-0.032495,-0.062834,300.42,15.286,3.5571,-1.5131,0,0,0,1,0.00082034,1e-05,0,5.236e-13,59913
-0.18278,-0.019687,-0.0050725,300.01,18.547,1.6691,-6.7288,0,0,0,1,0.00081639,1e-05,0,5.236e-13,47931
-0.18445,-0.028493,-0.024663,300.16,16.171,5.0011,-5.0867,0,0,0,1,0.00081472,1e-05,0,5.236e-13,59913
-0.18473,-0.016357,-0.051042,300.32,15.618,5.3563,-0.99416,0,0,0,1,0.00081367,1e-05,0,5.236e-13,59913
-0.18433,-0.034388,-0.060888,300.46,15.288,3.5653,-1.6387,0,0,0,1,0.00081354,1e-05,0,5.236e-13,59913
-0.18332,-0.023018,-0.010448,300.06,17.543,3.2122,-6.9162,0,0,0,1,0.00081263,1e-05,0,5.236e-13,59913
-0.18461,-0.039453,-0.015764,300.23,15.914,3.0185,-5.955,0,0,0,1,0.00081145,1e-05,0,5.236e-13,47931
-0.18485,-0.025266,-0.04571,300.34,15.647,5.1767,-2.0909,0,0,0,1,0.00080936,1e-05,0,5.236e-13,47931
-0.18409,-0.050313,-0.047366,300.48,15.278,3.0034,-2.6518,0,0,0,1,0.00080861,1e-05,0,5.236e-13,47931
-0.18393,-0.002231,-0.066591,300.48,15.352,4.1538,0.31795,0,0,0,1,0.00080635,1e-05,0,5.236e-13,59913
-0.18488,-0.05424,-0.0088622,300.41,15.596,1.4859,-4.9762,0,0,0,1,0.00080317,1e-05,0,5.236e-13,47931
-0.18395,-0.025026,-0.035678,300.31,15.883,5.692,-3.2811,0,0,0,1,0.00080099,1e-05,0,5.236e-13,47931
-0.18451,-0.072124,-0.01441,300.56,15.233,0.86182,-3.6463,0,0,0,1,0.00080024,1e-05,0,5.236e-13,47931
-0.1846,-0.040766,-0.011891,300.31,15.896,2.4708,-6.2036,0,0,0,1,0.00079966,1e-05,0,5.236e-13,47931
-0.18493,-0.039819,-0.018536,300.33,15.845,3.2746,-5.6288,0,0,0,1,0.0007989,1e-05,0,5.236e-13,59913
-0.18382,-0.0010445,-0.026501,300.17,17.326,7.6687,-0.16729,0,0,0,1,0.00079734,1e-05,0,5.236e-13,59913
-0.18421,-0.022314,-0.051352,300.47,15.562,4.9588,-1.4101,0,0,0,1,0.00079381,1e-05,0,5.236e-13,59913
-0.18698,-0.01007,-0.074992,300.57,11.43,2.4028,0.11326,-0.40581,0.034573,0.97431,1,0.00079171,1e-05,0,5.236e-13,59913
-0.18406,-0.027458,-0.010519,300.24,16.861,2.9751,-7.1358,0,0,0,1,0.00079054,1e-05,0,5.236e-13,47931
-0.1849,-0.018779,-0.066601,300.61,15.306,3.8851,-0.7322,0,0,0,1,0.0007892,1e-05,0,5.236e-13,47931
-0.18516,-0.031112,-0.054197,300.57,15.439,4.1604,-1.745,0,0,0,1,0.00078845,1e-05,0,5.236e-13,59913
-0.19195,-0.064305,-0.040798,300.18,1.5673,-0.072761,-0.072039,0.12694,-0.24555,0.051349,1,0.00078636,1e-05,0,5.236e-13,59913
-0.18528,-0.028241,-0.067384,300.66,15.28,3.4676,-1.2622,0,0,0,1,0.00078544,1e-05,0,5.236e-13,59913
-0.18495,-0.049964,-0.0075849,300.5,15.651,1.5497,-5.492,0,0,0,1,0.00078335,1e-05,0,5.236e-13,59913
-0.19178,-0.016133,-0.074405,300.21,1.5171,0.20079,0.010618,-0.10956,-0.28757,-0.54344,1,0.0007827,1e-05,0,5.236e-13,59913
-0.1824,-0.012444,-0.0029474,300.23,20.032,0.99381,-4.8394,0,0,0,1,0.00078217,1e-05,0,5.236e-13,47931
-0.18391,-0.023867,-0.013003,300.3,17.178,3.7875,-6.7061,0,0,0,1,0.00077917,1e-05,0,5.236e-13,59913
-0.18492,-0.067397,-0.017523,300.69,15.259,1.2875,-3.7621,0,0,0,1,0.00077812,1e-05,0,5.236e-13,59913
-0.18435,-0.0016904,-0.035818,300.41,16.284,7.2279,0.1337,0,0,0,1,0.00077642,1e-05,0,5.236e-13,59913
-0.18497,-0.053666,-0.016614,300.6,15.564,2.0906,-4.5751,0,0,0,1,0.0007759,1e-05,0,5.236e-13,59913
-0.18464,-0.057603,-0.038138,300.71,15.262,2.4946,-3.123,0,0,0,1,0.00077433,1e-05,0,5.236e-13,59913
-0.1852,-0.021695,-0.063634,300.7,15.337,3.9924,-0.92347,0,0,0,1,0.00077381,1e-05,0,5.236e-13,59913
-0.18436,-0.02656,-0.031752,300.49,15.96,5.492,-3.9009,0,0,0,1,0.00077224,1e-05,0,5.236e-13,59913
-0.1849,-0.040094,-0.015198,300.52,15.858,2.8935,-5.9285,0,0,0,1,0.00076976,1e-05,0,5.236e-13,59913
-0.18528,-0.014723,-0.040283,300.52,15.86,6.3818,-1.7248,0,0,0,1,0.00076963,1e-05,0,5.236e-13,47931
-0.18507,-0.066095,-0.0030118,300.76,15.318,0.61723,-4.1279,0,0,0,1,0.0007641,1e-05,0,5.236e-13,47931
-0.18416,-0.021522,-0.014252,300.41,17.374,4.2601,-6.3181,0,0,0,1,0.00076343,1e-05,0,5.236e-13,47931
-0.18544,-0.052776,-0.0048639,300.66,15.583,1.1733,-5.2714,0,0,0,1,0.00076335,1e-05,0,5.236e-13,59913
-0.1845,-0.025422,-0.025282,300.5,16.236,5.4094,-4.8629,0,0,0,1,0.00076244,1e-05,0,5.236e-13,59913
-0.18545,-0.011783,-0.057825,300.73,15.487,4.7957,-0.33682,0,0,0,1,0.00075969,1e-05,0,5.236e-13,59913
-0.18429,0.0021689,-0.029132,300.47,16.875,7.638,0.82415,0,0,0,1,0.00075825,1e-05,0,5.236e-13,59913
-0.18495,-0.056974,-0.015508,300.75,15.484,1.8152,-4.3748,0,0,0,1,0.0007576,1e-05,0,5.236e-13,59913
-0.18529,-0.012193,-0.04397,300.63,15.737,6.2409,-1.0823,0,0,0,1,0.00075708,1e-05,0,5.236e-13,47931
-0.18508,-0.056529,-0.0073643,300.75,15.511,1.2617,-4.777,0,0,0,1,0.00075507,1e-05,0,5.236e-13,47931
-0.18524,-0.033709,-0.044498,300.76,15.534,4.4442,-2.5331,0,0,0,1,0.00075198,1e-05,0,5.236e-13,59913
-0.18548,-0.0091165,-0.047595,300.73,15.649,5.9876,-0.46397,0,0,0,1,0.00074714,1e-05,0,5.236e-13,59913
-0.1854,-0.054559,-0.050845,300.91,15.392,2.5552,-2.5652,0,0,0,1,0.00074675,1e-05,0,5.236e-13,59913
-0.18591,-0.040313,-0.040856,300.83,15.507,3.9253,-2.9886,0,0,0,1,0.00074466,1e-05,0,5.236e-13,59913
-0.18564,-0.032316,-0.05923,300.93,15.31,3.7401,-1.5885,0,0,0,1,0.00074152,1e-05,0,5.236e-13,59913
-0.18532,0.00065182,-0.041655,300.71,15.888,6.6392,0.76292,0,0,0,1,0.00074087,1e-05,0,5.236e-13,59913
-0.18529,-0.028903,-0.0096255,300.63,16.629,2.6725,-7.161,0,0,0,1,0.00073825,1e-05,0,5.236e-13,59913
-0.18585,-0.035176,-0.02906,300.78,15.718,4.4276,-4.4319,0,0,0,1,0.00073669,1e-05,0,5.236e-13,59913
-0.18579,-0.042319,-0.017952,300.79,15.707,2.9817,-5.4502,0,0,0,1,0.00073525,1e-05,0,5.236e-13,59913
-0.18547,-0.045028,-0.02002,300.83,15.647,2.9295,-4.9906,0,0,0,1,0.00073407,1e-05,0,5.236e-13,59913
-0.18568,-0.023649,-0.03485,300.78,15.849,5.7775,-3.2651,0,0,0,1,0.0007325,1e-05,0,5.236e-13,59913
-0.18562,-0.044375,-0.053498,301.02,15.258,3.2102,-2.2418,0,0,0,1,0.00073041,1e-05,0,5.236e-13,59913
-0.18559,-0.039375,-0.03929,300.92,15.522,4.033,-3.1186,0,0,0,1,0.00073002,1e-05,0,5.236e-13,59913
-0.18563,-0.035038,-0.02497,300.8,15.808,4.2264,-4.9797,0,0,0,1,0.00072989,1e-05,0,5.236e-13,59913
-0.18404,-0.018675,-0.0077366,300.64,18.411,2.5733,-6.3335,0,0,0,1,0.00072705,1e-05,0,5.236e-13,47931
-0.18577,-0.053381,-0.029504,300.99,15.419,2.6824,-3.6846,0,0,0,1,0.00072604,1e-05,0,5.236e-13,47931
-0.18468,-0.0097583,-0.020301,300.66,17.945,6.4724,-3.1214,0,0,0,1,0.00072579,1e-05,0,5.236e-13,47931
-0.1845,-0.010278,-0.022522,300.67,17.521,6.8106,-3.0538,0,0,0,1,0.00072571,1e-05,0,5.236e-13,59913
-0.18591,-0.015141,-0.066316,301.06,15.297,3.9633,-0.51906,0,0,0,1,0.00072361,1e-05,0,5.236e-13,59913
-0.1857,-0.060539,-0.02265,301.05,15.333,1.9221,-3.8096,0,0,0,1,0.00072165,1e-05,0,5.236e-13,59913
-0.18624,-0.04987,-0.0041174,300.95,15.574,1.1661,-5.6091,0,0,0,1,0.00071956,1e-05,0,5.236e-13,59913
-0.18621,-0.035605,-0.031678,300.93,15.647,4.425,-4.0533,0,0,0,1,0.00071852,1e-05,0,5.236e-13,59913
-0.18272,-0.0001001,-0.0042461,300.67,21.04,1.7311,-0.083435,0,0,0,1,0.00071786,1e-05,0,5.236e-13,59913
-0.18628,-0.069912,-0.0056245,301.12,15.231,0.57788,-3.8453,0,0,0,1,0.00071747,1e-05,0,5.236e-13,59913
-0.18538,-0.073038,-0.0079925,301.13,15.192,0.54597,-3.6681,0,0,0,1,0.00071734,1e-05,0,5.236e-13,47931
-0.18613,-0.037422,-0.054458,301.1,15.319,3.6596,-1.9846,0,0,0,1,0.00071659,1e-05,0,5.236e-13,47931
-0.18633,-0.015238,-0.059511,301.08,15.407,4.4945,-0.57091,0,0,0,1,0.00071433,1e-05,0,5.236e-13,59913
-0.18503,-0.0016511,-0.028232,300.8,16.919,7.6138,-0.23133,0,0,0,1,0.0007112,1e-05,0,5.236e-13,59913
-0.18585,-0.042565,-0.052024,301.14,15.282,3.3937,-2.2531,0,0,0,1,0.00071107,1e-05,0,5.236e-13,47931
-0.18603,-0.039999,-0.016616,300.97,15.758,3.0142,-5.7334,0,0,0,1,0.00070806,1e-05,0,5.236e-13,59913
-0.18616,-0.023044,-0.056359,301.14,15.4,4.4239,-1.1881,0,0,0,1,0.00070492,1e-05,0,5.236e-13,59913
-0.18425,-0.0021568,-0.014233,300.8,19.553,5.2802,-0.88735,0,0,0,1,0.00070283,1e-05,0,5.236e-13,59913
-0.186,-0.028362,-0.062707,301.26,15.249,3.6958,-1.2968,0,0,0,1,0.00069643,1e-05,0,5.236e-13,59913
-0.18607,-0.037401,-0.04751,301.22,15.392,3.952,-2.3701,0,0,0,1,0.00069433,1e-05,0,5.236e-13,59913
-0.18647,-0.0023664,-0.046469,301.13,15.617,6.1645,0.36701,0,0,0,1,0.00069015,1e-05,0,5.236e-13,59913
-0.1853,-0.002116,-0.022998,300.94,17.755,7.188,-0.59955,0,0,0,1,0.00068858,1e-05,0,5.236e-13,59913
-0.18594,-0.04296,-0.060403,301.36,15.229,2.9663,-1.9569,0,0,0,1,0.00068649,1e-05,0,5.236e-13,59913
-0.18643,-0.03396,-0.033035,301.18,15.61,4.5974,-3.8535,0,0,0,1,0.00068505,1e-05,0,5.236e-13,59913
-0.18651,-0.0006081,-0.063479,301.32,15.356,4.2851,0.44743,0,0,0,1,0.00068388,1e-05,0,5.236e-13,59913
-0.18608,-0.049071,-0.033227,301.31,15.403,3.0886,-3.5001,0,0,0,1,0.00068087,1e-05,0,5.236e-13,59913
-0.18612,-0.021338,-0.036016,301.18,15.793,5.916,-2.8826,0,0,0,1,0.00067774,1e-05,0,5.236e-13,59913
-0.18664,-0.036519,-0.04968,301.35,15.358,3.9119,-2.196,0,0,0,1,0.0006776,1e-05,0,5.236e-13,59913
-0.18613,-0.028889,-0.028714,301.2,15.844,5.0394,-4.3547,0,0,0,1,0.00067417,1e-05,0,5.236e-13,47931
-0.18684,-0.049626,-0.039882,301.42,15.316,3.0656,-3.0298,0,0,0,1,0.00067133,1e-05,0,5.236e-13,59913
-0.18636,-0.029624,-0.0020953,301.13,16.587,0.78907,-7.5285,0,0,0,1,0.00067042,1e-05,0,5.236e-13,59913
-0.18614,-0.033779,-0.026028,301.25,15.744,4.3766,-4.7894,0,0,0,1,0.00066976,1e-05,0,5.236e-13,59913
-0.18659,-0.041296,-0.054173,301.48,15.235,3.3531,-2.1049,0,0,0,1,0.00066767,1e-05,0,5.236e-13,59913
-0.18706,-0.026847,-0.054127,301.47,15.364,4.3226,-1.5117,0,0,0,1,0.00066096,1e-05,0,5.236e-13,47931
-0.18683,-0.012599,-0.048268,301.38,15.508,5.6739,-0.79933,0,0,0,1,0.00066087,1e-05,0,5.236e-13,59913
-0.18626,-0.0069546,-0.028496,301.21,16.651,7.3794,-1.5676,0,0,0,1,0.00065931,1e-05,0,5.236e-13,59913
-0.18708,-0.028116,-0.033206,301.36,15.658,5.2379,-3.6992,0,0,0,1,0.00065721,1e-05,0,5.236e-13,59913
-0.18672,-0.013508,-0.026053,301.23,16.621,6.7918,-3.2974,0,0,0,1,0.00065682,1e-05,0,5.236e-13,59913
-0.18674,-0.044046,-0.031729,301.48,15.46,3.4881,-3.7649,0,0,0,1,0.0006546,1e-05,0,5.236e-13,59913
-0.18547,-0.016915,-0.0082075,301.2,18.523,2.7706,-5.8146,0,0,0,1,0.00065303,1e-05,0,5.236e-13,59913
-0.18667,-0.049314,-0.027511,301.54,15.417,2.8949,-3.9304,0,0,0,1,0.00064885,1e-05,0,5.236e-13,59913
-0.18729,-0.047466,-0.0052428,301.48,15.509,1.3309,-5.7689,0,0,0,1,0.00064623,1e-05,0,5.236e-13,59913
-0.18735,-0.05255,-0.033075,301.62,15.319,2.7592,-3.4195,0,0,0,1,0.00064427,1e-05,0,5.236e-13,59913
-0.18672,-0.023258,-0.034653,301.46,15.733,5.7096,-3.1871,0,0,0,1,0.00064218,1e-05,0,5.236e-13,59913
-0.18586,-0.018441,-0.012495,301.31,17.789,3.9678,-5.8387,0,0,0,1,0.00064114,1e-05,0,5.236e-13,59913
-0.18735,-0.052598,-0.034865,301.67,15.29,2.7749,-3.2965,0,0,0,1,0.00063839,1e-05,0,5.236e-13,59913
-0.18767,-0.028876,-0.054522,301.72,15.309,4.1291,-1.5899,0,0,0,1,0.00063084,1e-05,0,5.236e-13,47931
-0.18752,-0.057547,-0.026959,301.74,15.273,2.2182,-3.6315,0,0,0,1,0.00062984,1e-05,0,5.236e-13,47931
-0.18694,-0.024321,-0.038973,301.6,15.552,5.473,-2.7161,0,0,0,1,0.0006295,1e-05,0,5.236e-13,59913
-0.18763,-0.05061,-0.0082417,301.67,15.445,1.5085,-5.2031,0,0,0,1,0.00062741,1e-05,0,5.236e-13,59913
-0.1868,-0.029543,-0.022497,301.56,15.915,4.5516,-5.2418,0,0,0,1,0.00062532,1e-05,0,5.236e-13,59913
-0.18763,-0.037138,-0.064088,301.84,15.195,3.0757,-1.654,0,0,0,1,0.0006244,1e-05,0,5.236e-13,59913
-0.18723,-0.04372,-0.019137,301.68,15.509,2.8953,-5.0709,0,0,0,1,0.00062248,1e-05,0,5.236e-13,47931
-0.1875,-0.039915,-0.05399,301.83,15.208,3.4128,-2.0532,0,0,0,1,0.00062114,1e-05,0,5.236e-13,59913
-0.18732,-0.026296,-0.018731,301.56,16.209,4.5337,-5.8298,0,0,0,1,0.00062022,1e-05,0,5.236e-13,59913
-0.1873,-0.043415,-0.0065222,301.67,15.573,1.5966,-6.0875,0,0,0,1,0.00061957,1e-05,0,5.236e-13,59913
-0.18749,-0.074266,-0.0069378,301.88,15.261,0.41543,-3.4516,0,0,0,1,0.00061813,1e-05,0,5.236e-13,59913
-0.18744,-0.034294,-0.042893,301.78,15.383,4.3068,-2.6452,0,0,0,1,0.00061748,1e-05,0,5.236e-13,59913
-0.18651,-0.0238,-0.0051993,301.52,17.313,1.6589,-7.0829,0,0,0,1,0.00061709,1e-05,0,5.236e-13,59913
-0.18625,-0.026306,-0.0031014,301.55,16.962,1.0457,-7.3506,0,0,0,1,0.00061539,1e-05,0,5.236e-13,59913
-0.18656,-0.012905,-0.019222,301.53,17.556,5.9206,-3.9282,0,0,0,1,0.00061499,1e-05,0,5.236e-13,59913
-0.18495,-0.0016351,-0.0036765,301.49,20.713,1.4473,-0.69147,0,0,0,1,0.00061486,1e-05,0,5.236e-13,59913
-0.1851,-0.0077765,-0.00053037,301.5,20.361,0.11092,-3.0921,0,0,0,1,0.0006133,1e-05,0,5.236e-13,59913
-0.18705,-0.017736,-0.038455,301.72,15.653,6.0463,-2.1834,0,0,0,1,0.00061102,1e-05,0,5.236e-13,47931
-0.18386,-0.021419,-0.0036065,300.51,18.133,1.1731,-7.0283,0,0,0,1,0.0007457,1e-05,0,5.236e-13,59913
-0.18748,-0.0043554,-0.052085,301.81,15.398,5.3667,0.22459,0,0,0,1,0.00061068,1e-05,0,5.236e-13,59913
-0.18724,-0.0071203,-0.063275,301.9,15.248,4.2088,0.011102,0,0,0,1,0.00060977,1e-05,0,5.236e-13,59913
-0.18723,-0.011211,-0.048512,301.8,15.428,5.6262,-0.62641,0,0,0,1,0.00060859,1e-05,0,5.236e-13,59913
-0.18757,-0.030223,-0.052787,301.91,15.28,4.1261,-1.7321,0,0,0,1,0.0006065,1e-05,0,5.236e-13,59913
-0.18786,-0.051477,-0.010324,301.88,15.396,1.6388,-4.9647,0,0,0,1,0.00060284,1e-05,0,5.236e-13,59913
-0.18797,-0.026356,-0.042465,301.87,15.415,5.0449,-2.4033,0,0,0,1,0.00060075,1e-05,0,5.236e-13,59913
-0.18811,-0.050454,-0.043814,302,15.19,2.8931,-2.7512,0,0,0,1,0.00060022,1e-05,0,5.236e-13,59913
-0.1877,-0.00044311,-0.031102,301.73,16.305,7.3428,0.23312,0,0,0,1,0.00059866,1e-05,0,5.236e-13,59913
-0.18814,-0.030207,-0.032334,301.9,15.519,4.8958,-3.8213,0,0,0,1,0.00059199,1e-05,0,5.236e-13,59913
-0.18819,-0.016874,-0.048692,301.97,15.366,5.296,-1.1654,0,0,0,1,0.00059094,1e-05,0,5.236e-13,59913
-0.18826,-0.069518,-0.019284,302.13,15.101,1.1223,-3.4645,0,0,0,1,0.00058885,1e-05,0,5.236e-13,59913
-0.18793,-0.0058225,-0.032883,301.85,16.072,7.1116,-0.87202,0,0,0,1,0.00058676,1e-05,0,5.236e-13,59913
-0.18771,-0.019389,-0.044889,302.06,15.389,5.4389,-1.6693,0,0,0,1,0.00057774,1e-05,0,5.236e-13,59913
-0.18432,-0.047122,-0.0033906,300.12,15.747,1.1775,-6.1045,0,0,0,1,0.00083563,1e-05,0,5.236e-13,59913
-0.18823,-0.027608,-0.03673,302.04,15.441,5.1231,-3.1307,0,0,0,1,0.00057722,1e-05,0,5.236e-13,59913
-0.1885,-0.04394,-0.016333,302.1,15.414,2.586,-5.246,0,0,0,1,0.00057108,1e-05,0,5.236e-13,59913
-0.18715,-0.00064506,-0.021756,301.92,17.701,6.8171,-0.11064,0,0,0,1,0.00056898,1e-05,0,5.236e-13,59913
-0.18624,-0.0023326,-0.0079582,301.88,20.123,3.0612,-0.94953,0,0,0,1,0.00056885,1e-05,0,5.236e-13,59913
