"Points:0","Points:1","Points:2"
-0.18587,-0.040025,-0.028379
-0.18542,-0.048486,-0.020892
-0.19108,-0.055133,-0.052046
-0.18572,-0.027568,-0.058068
-0.18604,-0.033396,-0.035914
-0.18575,-0.042421,-0.026084
-0.18476,-0.026678,-0.0055453
-0.1853,-0.029165,-0.0075492
-0.18525,-0.026021,-0.016726
-0.18555,-0.026717,-0.03768
-0.18588,-0.0067235,-0.053478
-0.18595,-0.023234,-0.021699
-0.18625,-0.053434,-0.02704
-0.18612,-0.030133,-0.037501
-0.1857,-0.023822,-0.028261
-0.18649,-0.017613,-0.048903
-0.18641,-0.03468,-0.053082
-0.18561,-0.037226,-0.03011
-0.18569,-0.0017507,-0.025474
-0.18608,-0.026248,-0.06624
-0.18629,-0.011994,-0.039011
-0.18655,-0.00755,-0.062211
-0.18565,-0.016518,-0.028393
-0.18615,-0.021408,-0.057449
-0.18592,-0.0035746,-0.033958
-0.18296,-0.025122,-0.0038585
-0.18627,-0.026837,-0.036685
-0.18624,-0.045776,-0.040588
-0.18643,-0.050005,-0.015125
-0.18364,-0.0098088,-0.001476
-0.18627,-0.0021736,-0.038658
-0.18704,-0.051127,-0.05016
-0.18359,-0.00019182,-0.0077291
-0.18563,-0.0012981,-0.023862
-0.18693,-0.045059,-0.022801
-0.18645,-0.059894,-0.0058258
-0.18647,-0.012116,-0.023667
-0.18612,-0.017919,-0.017291
-0.18692,-0.065229,-0.037642
-0.18703,-0.041003,-0.0082678
-0.18653,-0.051093,-0.026869
-0.18707,-0.023808,-0.030448
-0.18677,-0.066535,-0.002227
-0.18432,0.0019728,-0.0029497
-0.18703,-0.0063254,-0.039549
-0.18679,-0.064971,-0.022049
-0.18471,-0.0076259,-0.0057817
-0.18698,-0.033376,-0.025585
-0.18669,-0.044912,-0.019363
-0.18675,-0.060791,-0.021895
-0.1876,-0.062989,-0.0051882
-0.18719,-0.065357,-0.022897
-0.18728,-0.046739,-0.058351
-0.18654,-0.022058,-0.0090362
-0.18764,-0.05278,-0.036143
-0.18604,-0.01096,-0.014243
-0.1855,-0.0076081,-0.010263
-0.18735,-0.043886,-0.014053
-0.18773,-0.038856,-0.050958
-0.18738,-0.061128,-0.038861
-0.18745,-0.023222,-0.033799
-0.18817,-0.042521,-0.025465
-0.18802,-0.022463,-0.054171
-0.18801,-0.055473,-0.012651
-0.18511,0.0019085,-0.003249
-0.18791,-0.035765,-0.024689
-0.19119,-0.038735,-0.065519
-0.18539,-0.0081952,-0.0022985
-0.18673,-0.009065,-0.013967
-0.18809,-0.031591,-0.046608
-0.18813,-0.050338,-0.022269
-0.18809,-0.062844,-0.024591
-0.18834,-0.061303,-0.014653
-0.18812,-0.066168,-0.01298
-0.18761,-0.044536,-0.014443
-0.18774,-0.018322,-0.064568
-0.18858,-0.073264,-0.010916
-0.18629,-0.014101,-0.0061967
-0.18784,-0.034403,-0.015192
-0.18834,-0.029092,-0.020474
-0.18825,-0.057358,-0.024431
-0.18817,-0.05288,-0.029421
-0.1883,-0.013066,-0.049215
-0.18873,-0.0217,-0.03909
-0.18822,-0.0054311,-0.037035
-0.18878,-0.060553,-0.0033404
-0.18554,-0.0014281,-0.0012219
-0.1886,-0.070293,-0.0090153
-0.18844,-0.0055904,-0.060671
-0.18884,-0.05352,-0.016598
-0.18896,-0.049834,-0.013749
-0.18792,-0.014771,-0.015949
-0.18888,-0.065947,-0.0092671
-0.18845,-0.00024525,-0.04071
-0.18901,-0.044809,-0.021939
-0.18718,-0.010318,-0.0090682
-0.18815,-0.048797,-0.050436
-0.18872,-0.028133,-0.033513
-0.18913,-0.015601,-0.033258
-0.18887,-0.031621,-0.057167
-0.1875,-0.0081829,-0.014748
-0.18853,-0.045651,-0.041853
-0.18892,-0.011592,-0.058197
-0.1888,-0.02699,-0.047171
-0.18863,-0.0007564,-0.039651
-0.19243,-0.072401,-0.023192
-0.18801,-0.020217,-0.0027609
-0.18862,-0.0078591,-0.023067
-0.18906,-0.0071786,-0.055519
-0.18954,-0.068589,-0.028042
-0.18939,-0.067593,-0.0081631
-0.1873,-0.002887,-0.017681
-0.18878,-0.024227,-0.017087
-0.18858,-0.025189,-0.002708
-0.18911,-0.024436,-0.067249
-0.18922,-0.06041,-0.030303
-0.18557,-0.02051,-0.0021684
-0.1893,-0.041811,-0.04233
-0.18948,-0.056644,-0.039129
-0.18886,-0.0027482,-0.035848
-0.189,-0.035875,-0.025977
-0.18945,-0.047439,-0.027118
-0.1894,-0.051732,-0.031533
-0.18958,-0.032722,-0.0061474
-0.18937,-0.065369,-0.018516
-0.18955,-0.052444,-0.052679
-0.18769,-0.0097285,-0.0084256
-0.18805,-0.0025735,-0.017807
-0.18965,-0.058626,-0.047142
-0.18992,-0.034594,-0.047727
-0.18899,-0.042124,-0.04379
-0.18935,-0.041238,-0.02632
-0.18926,-0.039258,-0.057015
-0.19002,-0.070915,-0.023907
-0.18962,-0.045433,-0.040646
-0.18972,-0.03556,-0.037947
-0.18948,-0.023526,-0.050513
-0.19018,-0.045876,-0.010852
-0.18998,-0.010169,-0.046318
-0.18968,-0.020213,-0.0073998
-0.19019,-0.051342,-0.04858
-0.19003,-0.035098,-0.0084758
-0.19027,-0.055248,-0.032361
-0.18989,-0.046246,-0.035136
-0.1891,-0.013797,-0.017569
-0.19037,-0.032927,-0.030484
-0.19035,-0.074958,-0.0038062
-0.19014,-0.014935,-0.056367
-0.19003,-0.0026608,-0.040384
-0.18997,-0.029959,-0.022604
-0.1902,-0.068524,-0.030029
-0.18982,-0.014544,-0.02428
-0.19,-0.0069993,-0.033253
-0.19047,-0.012671,-0.039792
-0.18996,-0.024152,-0.060307
-0.18974,-0.014513,-0.018942
-0.1905,-0.021527,-0.019163
-0.19051,-0.032852,-0.0027801
-0.18998,-0.052385,-0.033085
-0.19082,-0.069488,-0.0066314
-0.19098,-0.052232,-0.053026
-0.19069,-0.04023,-0.058658
-0.19103,-0.060061,-0.040275
-0.19097,-0.057824,-0.018032
-0.19092,-0.057034,-0.041963
-0.19114,-0.017053,-0.063897
-0.1912,-0.047471,-0.0078316
-0.19142,-0.0023712,-0.059778
-0.19104,-0.0025868,-0.057754
-0.19156,-0.068645,-0.003888
-0.19096,-0.04345,-0.0077796
-0.19109,-0.046382,-0.05701
-0.19147,-0.050222,-0.04022
-0.19171,-0.055074,-0.042629
-0.19126,-0.01831,-0.019297
-0.19145,-0.0072973,-0.045672
-0.1913,-0.019023,-0.023495
-0.1918,-0.038362,-0.065375
-0.19096,-0.01604,-0.068503
-0.19154,-0.031747,-0.016278
-0.19184,-0.0414,-0.0085971
-0.19163,-7.1427e-05,-0.05481
-0.1904,-0.0028916,-0.0113
-0.19111,-0.015474,-0.066224
-0.19169,-0.072265,-0.018079
-0.19104,-0.013524,-0.02193
-0.19068,-0.014524,-0.011695
-0.19145,-0.012197,-0.061748
-0.19191,-0.031733,-0.024809
-0.19174,-0.0075926,-0.0416
-0.19155,-0.0026098,-0.059037
-0.19176,-0.033558,-0.021671
-0.1913,-0.068035,-0.023249
-0.19138,-0.0162,-0.057553
-0.19174,-0.041298,-0.027251
-0.19183,-0.025322,-0.031202
-0.19152,-0.040812,-0.048917
-0.19214,-0.044985,-0.021257
-0.19249,-0.043667,-0.017743
-0.1921,-0.020987,-0.070274
-0.19138,-0.023503,-0.0099229
-0.19222,-0.033534,-0.014725
-0.19214,-0.064775,-0.033731
-0.19229,-0.067387,-0.01152
-0.19241,-0.033986,-0.030257
-0.19228,-0.031064,-0.031264
-0.19253,-0.040304,-0.015572
-0.19234,-0.01962,-0.019698
-0.19273,-0.025834,-0.023798
-0.19232,-0.028008,-0.035746
-0.19299,-0.016983,-0.064351
-0.19251,-0.0044333,-0.068831
-0.19281,-0.034132,-0.052649
-0.19212,-0.013131,-0.00053809
-0.19215,-0.0033448,-0.03183
-0.19233,-0.026278,-0.0026137
-0.19233,-0.003343,-0.014746
-0.19289,-0.034127,-0.02808
-0.19193,-0.035464,-0.058648
-0.19292,-0.039608,-0.0089481
-0.19229,-0.05435,-0.052161
-0.19322,-0.014822,-0.060154
-0.19245,-0.022666,-0.0094898
-0.19259,-0.05307,-0.038358
-0.19262,-0.0041674,-0.019435
-0.19276,-0.0082927,-0.065106
-0.19335,-0.024364,-0.063332
-0.19306,-0.018556,-0.049259
-0.19282,-0.045434,-0.052444
-0.19304,-0.053682,-0.031957
-0.19299,-0.036117,-0.042626
-0.19306,-0.030564,-0.0058326
-0.19283,-0.033161,-0.063436
-0.19336,-0.050968,-0.046873
-0.19315,-0.017503,-0.016284
-0.19336,-0.023568,-0.0022964
-0.1933,-0.064757,-0.018149
-0.19319,-0.019879,-0.050145
-0.19292,-0.0085871,-0.013091
-0.19307,-0.013385,-0.028953
-0.19354,-0.06171,-0.032749
-0.19368,-0.044871,-0.015804
-0.19317,-0.003459,-0.065238
-0.19359,-0.011881,-0.045173
-0.19328,-0.019277,-0.047802
-0.19358,-0.056474,-0.028258
-0.19319,-0.014458,-0.031679
-0.19296,-0.010896,-0.022679
-0.19308,-0.0047127,-0.032814
-0.1936,-0.034465,-0.022133
-0.19381,-0.046308,-0.049746
-0.19316,-0.064963,-0.015567
-0.19338,-0.023462,-0.056359
-0.18209,-0.040763,-0.0014003
-0.19295,-0.03762,-0.032234
-0.19352,-0.010626,-0.017496
-0.1938,-0.060699,-0.0023167
-0.19378,-0.0029693,-0.041248
-0.19306,-0.01791,-0.014937
-0.19342,-0.019435,-0.0097833
-0.19363,-0.038181,-0.028997
-0.1929,-0.0092016,-0.0038931
-0.19394,-0.053215,-0.029567
-0.19034,-0.02594,-0.00017207
-0.19361,-0.0061357,-0.0053819
-0.19385,-0.025122,-0.025203
-0.19412,-0.035943,-0.048355
-0.1941,-0.0359,-0.02443
-0.19427,-0.034432,-0.051079
-0.19424,-0.037636,-0.0018497
-0.19398,-0.014044,-0.0007109
-0.19419,-0.029246,-0.049739
-0.18429,-0.053699,-0.00087282
-0.1945,-0.043885,-0.007343
-0.19399,-0.05408,-0.0044165
-0.19438,-0.063242,-0.015304
-0.19412,-0.0080564,-0.039584
-0.19458,-0.053404,-0.04116
-0.19384,-0.016753,-0.0008728
-0.19445,-0.033927,-0.0056897
-0.19451,-0.055364,-0.042974
-0.19453,-0.037357,-0.048956
-0.19465,-0.021541,-0.031825
-0.19414,-0.027067,-0.056445
-0.19401,-0.064258,-0.01599
-0.19415,-0.060564,-0.026046
-0.19476,-0.02315,-0.035896
-0.19411,-0.0027949,-0.041117
-0.19419,-0.068737,-0.0012918
-0.19473,-0.0080802,-0.054755
-0.19451,-0.0017744,-0.060764
-0.1939,-0.064906,-0.032682
-0.19454,-0.02954,-0.049047
-0.19429,-0.01182,-0.034131
-0.19446,-0.004082,-0.054277
-0.19389,-0.0022273,-0.00212
-0.19446,-0.046439,-0.021215
-0.19465,-0.028762,-0.0026732
-0.19391,-0.0046723,-0.011041
-0.18772,-0.022514,-0.00037051
-0.19487,-0.048933,-0.023487
-0.19522,-0.0394,-0.00036379
-0.19505,-0.048172,-0.015842
-0.19459,-0.0083846,-0.0092696
-0.19446,-0.047754,-0.05599
-0.19525,-0.013171,-0.041888
-0.19482,-0.06747,-0.029319
-0.19527,-0.060487,-0.011436
-0.19486,-0.054326,-0.020426
-0.19447,-0.037842,-0.032234
-0.19515,-0.023577,-0.059727
-0.18836,-0.039256,0.00097764
-0.19511,-0.0088091,-0.0079908
-0.19456,-0.0081916,-0.0026842
-0.19528,-0.028354,-0.033825
-0.19517,-0.045984,-0.038527
-0.19465,-0.025519,-0.060203
-0.19534,-0.0032683,-0.066213
-0.19541,-0.019249,-0.071095
-0.195,-0.044025,-0.0028856
-0.1949,-0.028493,-0.010479
-0.19525,-0.0055163,-0.026871
-0.19539,-0.021022,-0.0054578
-0.19529,-0.0075981,-0.058705
-0.19514,-0.0086427,-0.060576
-0.1955,-0.033251,-0.057785
-0.19561,-0.074014,-0.0024763
-0.19552,-0.0064149,-0.00068987
-0.19559,-0.022219,-0.0084932
-0.19559,-0.021806,-0.027757
-0.19536,-0.050007,-0.0076939
-0.1955,-0.033691,-0.03458
-0.19548,-6.8444e-05,-0.050033
-0.1952,-0.065111,-0.0095355
-0.19535,-0.027396,-0.020451
-0.19569,-0.0060293,-0.040954
-0.19563,-0.018861,-0.042754
-0.19568,-0.067341,-0.0039348
-0.1959,-0.06213,-0.035228
-0.19516,-0.048332,-0.018023
-0.19556,-0.036569,-0.026595
-0.19587,-0.011759,-0.064764
-0.19602,-0.054359,-0.037346
-0.19607,-0.043497,-0.027089
-0.18535,-0.032322,-1.3771e-05
-0.18405,-0.017362,0.00061268
-0.19516,-0.039528,-0.039943
-0.19577,-0.049518,-0.047226
-0.19602,-0.02163,-0.011197
-0.19569,0.00098222,-0.045292
-0.19554,-0.015396,-0.0019069
-0.19491,-0.066452,-0.033801
-0.19595,-0.062031,-0.037374
-0.1919,-0.051224,-0.00022178
-0.19603,-0.065294,-0.010143
-0.19608,-0.049914,-0.03192
-0.19516,-0.0063122,-0.07393
-0.19548,-0.017575,-0.055979
-0.19608,-0.051904,-0.023621
-0.19599,-0.02741,-0.034916
-0.19589,-0.040873,-0.024846
-0.19566,-0.042087,-0.034555
-0.19602,-0.059435,-0.026903
-0.18506,-0.030914,0.00096438
-0.19556,-0.039337,-0.021799
-0.19612,-0.065032,-0.013469
-0.14316,-0.062944,-0.031399
-0.12813,-0.053282,-0.037792
-0.13375,-0.051625,-0.043049
-0.14366,-0.054936,-0.044085
-0.1249,-0.045166,-0.04497
-0.12256,-0.043675,-0.045614
-0.12469,-0.05759,-0.027312
-0.12631,-0.020118,-0.061456
-0.15907,-0.0040524,-0.074029
-0.12319,-0.018933,-0.060574
-0.1281,-0.0060388,-0.064924
-0.13041,-0.059283,-0.029247
-0.12742,-0.026423,-0.059165
-0.13644,-0.036281,-0.057797
-0.13805,-0.044493,-0.052222
-0.13118,-0.0038537,-0.065966
-0.14559,-0.069759,-0.011909
-0.13631,-0.061757,-0.02879
-0.12972,-0.025901,-0.06057
-0.14007,-0.048425,-0.049595
-0.14574,-0.043125,-0.056401
-0.13013,-0.056565,-0.033993
-0.15211,-0.013836,-0.071263
-0.13114,-0.063879,-0.017578
-0.12895,-0.042702,-0.049801
-0.15161,-0.05448,-0.047912
-0.12383,-0.062745,-0.01005
-0.15383,-0.0060293,-0.072497
-0.12763,-0.023772,-0.060495
-0.12944,-0.0061096,-0.065533
-0.14473,-0.070471,-0.0065632
-0.13839,-0.030167,-0.061404
-0.13318,-0.058976,-0.031665
-0.13313,-0.065787,-0.013154
-0.12472,-0.045516,-0.04509
-0.12293,-0.06117,-0.015924
-0.15602,-0.044344,-0.058573
-0.1463,-0.068735,-0.017922
-0.14154,-0.049245,-0.049563
-0.12247,-0.02911,-0.056022
-0.15389,-0.066069,-0.031228
-0.12635,-0.052115,-0.037995
-0.14885,-0.0075625,-0.071265
-0.14999,-0.028689,-0.066235
-0.14141,-0.0182,-0.06721
-0.13097,-0.034728,-0.05654
-0.12432,-0.025299,-0.058619
-0.13288,-0.009693,-0.066249
-0.14987,-0.065028,-0.030809
-0.13387,-0.048175,-0.047122
-0.15761,-0.04301,-0.059616
-0.14751,-0.040408,-0.059026
-0.14402,-0.056077,-0.042838
-0.16281,-0.0045193,-0.07438
-0.12772,-0.023411,-0.060603
-0.16371,-0.04445,-0.060155
-0.16392,-0.060559,-0.044156
-0.15666,-0.071078,-0.019198
-0.12332,-0.053692,-0.033899
-0.15005,-0.019951,-0.06928
-0.15812,-0.034907,-0.065147
-0.144,-0.063608,-0.030266
-0.12544,-0.041806,-0.04887
-0.13227,-0.054764,-0.03798
-0.13361,-0.058979,-0.032311
-0.16298,-0.049018,-0.056242
-0.16773,-0.0043077,-0.075311
-0.1335,-0.036145,-0.056433
-0.13161,-0.02733,-0.060622
-0.13108,-0.053198,-0.039475
-0.14584,-0.039328,-0.058913
-0.14029,-0.068828,-0.009108
-0.13129,-0.047762,-0.045852
-0.17129,-0.031847,-0.06829
-0.15685,-0.068885,-0.025781
-0.1321,-0.0077782,-0.066191
-0.12839,-0.015568,-0.063577
-0.12593,-0.064264,-0.0057595
-0.13283,-0.010108,-0.065952
-0.13774,-0.053021,-0.042953
-0.13581,-0.039055,-0.055646
-0.14485,-0.00095095,-0.070814
-0.14468,-0.070012,-0.0090461
-0.14014,-0.033205,-0.060847
-0.15538,-0.05415,-0.049087
-0.14922,-0.052725,-0.048493
-0.12637,-0.0022973,-0.064605
-0.1464,-0.058615,-0.04005
-0.12488,-0.061671,-0.01726
-0.14027,-0.050911,-0.047201
-0.15865,-0.024138,-0.070042
-0.1357,-0.015573,-0.065962
-0.16074,-0.034828,-0.065577
-0.15132,-0.042337,-0.058588
-0.14534,-0.053108,-0.046804
-0.1668,-0.071213,-0.024602
-0.15344,-0.02052,-0.069968
-0.14234,-0.054052,-0.0445
-0.14423,-0.068352,-0.017725
-0.12982,-0.060397,-0.025615
-0.13817,-0.031819,-0.060585
-0.13016,-0.031699,-0.057884
-0.12529,-0.042397,-0.048274
-0.12893,-0.029144,-0.058675
-0.13556,-0.029146,-0.061049
-0.14131,-0.0010936,-0.069709
-0.14109,-0.008826,-0.068893
-0.15486,-0.028534,-0.067555
-0.14055,-0.038806,-0.057653
-0.12359,-0.051746,-0.036788
-0.12349,-0.020956,-0.05974
-0.16231,-0.066716,-0.033296
-0.12321,-0.049523,-0.036066
-0.12707,-0.052182,-0.038062
-0.12325,-0.049668,-0.036936
-0.15581,-0.062092,-0.039317
-0.1398,-0.064056,-0.026244
-0.12609,-0.063953,-0.0079829
-0.1268,-0.045339,-0.04572
-0.12397,-0.03672,-0.050588
-0.14688,-0.071017,-0.0038056
-0.12423,-0.055594,-0.024679
-0.12994,-0.030727,-0.058064
-0.12413,-0.055733,-0.01685
-0.1437,-0.058514,-0.039219
-0.16661,-0.019234,-0.07245
-0.12799,-0.051291,-0.039295
-0.12373,-0.04195,-0.037314
-0.12562,-0.047041,-0.04011
-0.12449,-0.044392,-0.036752
-0.12539,-0.052843,-0.026378
-0.12622,-0.051267,-0.035331
-0.16693,-0.070059,-0.027458
-0.12358,-0.037323,-0.037677
-0.12533,-0.042752,-0.037539
-0.12697,-0.018925,-0.060574
-0.12687,-0.028578,-0.055128
-0.15009,-0.017567,-0.069829
-0.13017,-0.0091221,-0.062645
-0.12502,-0.033401,-0.040309
-0.12568,-0.022804,-0.051764
-0.1276,-0.048537,-0.037614
-0.12513,-0.049998,-0.020433
-0.12888,-0.0022757,-0.063473
-0.12436,-0.042402,-0.029876
-0.12646,-0.052913,-0.022359
-0.1279,-0.050317,-0.033453
-0.12823,-0.0011257,-0.062922
-0.12842,-0.06031,-0.015096
-0.13074,-0.016183,-0.062554
-0.12575,-0.045124,-0.029578
-0.12805,-0.052912,-0.027877
-0.12831,-0.04826,-0.037152
-0.12343,-0.027847,-0.035846
-0.12689,-0.026021,-0.049649
-0.12718,-0.029097,-0.048292
-0.12568,-0.024664,-0.045526
-0.12924,-0.0032141,-0.063634
-0.1297,-0.041556,-0.047707
-0.12434,-0.03743,-0.029453
-0.12617,-0.034105,-0.041253
-0.12542,-0.047057,-0.01695
-0.12483,-0.021498,-0.041468
-0.12893,-0.021626,-0.056948
-0.13781,-0.063168,-0.026158
-0.12588,-0.029935,-0.042061
-0.12622,-0.002554,-0.051973
-0.13074,-0.057889,-0.024734
-0.12683,-0.047734,-0.020747
-0.12834,-0.0095183,-0.055973
-0.12985,-0.043976,-0.044532
-0.15126,-0.058175,-0.042913
-0.12598,-0.035589,-0.034581
-0.12795,-0.011435,-0.054245
-0.13088,-0.03457,-0.051573
-0.12825,-0.028011,-0.04776
-0.12771,-0.0061955,-0.052801
-0.12986,-0.055924,-0.028417
-0.1251,-0.033424,-0.030989
-0.12968,-0.04379,-0.038297
-0.13107,-0.055837,-0.028618
-0.13031,-0.033788,-0.049762
-0.13179,-0.062681,-0.017203
-0.14341,-0.052465,-0.046839
-0.12946,-0.049333,-0.028816
-0.13039,-0.049538,-0.032302
-0.16629,-0.075021,-0.0041392
-0.12812,-0.0061204,-0.051294
-0.17441,-0.068947,-0.031617
-0.12934,-0.0043338,-0.053914
-0.13123,-0.054873,-0.024569
-0.12874,-0.041843,-0.031623
-0.12363,-0.034322,-0.028479
-0.12774,-0.036755,-0.031907
-0.12373,-0.038475,-0.023352
-0.13,-0.00012054,-0.055642
-0.12954,-0.046698,-0.026697
-0.12856,-0.031524,-0.037854
-0.17665,-0.060264,-0.046109
-0.13052,-0.036075,-0.042554
-0.13316,-0.054126,-0.036358
-0.1318,-0.012695,-0.058162
-0.12953,-0.011927,-0.050432
-0.13473,-0.022055,-0.063054
-0.1293,-0.016206,-0.04743
-0.1343,-0.043894,-0.048769
-0.13859,-0.068097,-0.0088268
-0.13308,-0.036902,-0.048682
-0.12617,-0.011693,-0.045387
-0.12367,-0.019353,-0.0318
-0.13309,-0.056392,-0.019553
-0.12479,-0.012857,-0.04111
-0.1315,-0.051534,-0.015968
-0.14255,-0.020932,-0.066455
-0.13062,-0.047228,-0.019065
-0.12423,-0.00022225,-0.039445
-0.13251,-0.054254,-0.01674
-0.13286,-0.0441,-0.038353
-0.14933,-0.070867,-0.01161
-0.12995,-0.024272,-0.040102
-0.13171,-0.048542,-0.02062
-0.13446,-0.048789,-0.038397
-0.13587,-0.049943,-0.044597
-0.13176,-0.045095,-0.024349
-0.12485,-0.016105,-0.035928
-0.13429,-0.034531,-0.050497
-0.1321,-0.004277,-0.053572
-0.12788,-0.00051315,-0.048578
-0.1253,-0.004424,-0.039575
-0.1311,-0.010815,-0.047434
-0.13179,-0.027212,-0.043406
-0.13154,-0.034452,-0.035928
-0.13542,-0.060364,-0.017498
-0.1257,-0.028487,-0.025522
-0.12729,-0.026505,-0.03348
-0.13504,-0.045008,-0.040388
-0.13578,-0.016631,-0.061504
-0.133,-0.010082,-0.051615
-0.12858,-0.052096,-0.013312
-0.1353,-0.02541,-0.055672
-0.13635,-0.010805,-0.064285
-0.13566,-0.050521,-0.035724
-0.12842,-0.018151,-0.042147
-0.13677,-0.050171,-0.044526
-0.12447,-0.016059,-0.027852
-0.12922,-0.0047078,-0.048942
-0.13474,-0.010993,-0.057048
-0.13403,-0.0084484,-0.054261
-0.12733,-0.035042,-0.019078
-0.12735,-0.0070699,-0.039291
-0.12716,-0.03028,-0.022627
-0.13372,-0.033231,-0.04138
-0.12456,-0.021444,-0.023174
-0.1274,-0.046821,-0.01482
-0.12802,-0.021404,-0.037871
-0.12903,-0.040446,-0.022059
-0.13259,-0.028025,-0.039015
-0.13674,-0.044696,-0.044984
-0.12453,-0.00064149,-0.032006
-0.12862,-0.021361,-0.038243
-0.13706,-0.025475,-0.060098
-0.13357,-0.039961,-0.031452
-0.16644,-0.051564,-0.054414
-0.13498,-0.032535,-0.046044
-0.13582,-0.0098743,-0.058096
-0.13524,-0.053844,-0.01732
-0.13528,-0.033227,-0.045729
-0.13711,-0.043167,-0.046662
-0.1362,-0.044219,-0.039976
-0.12656,-0.016673,-0.030321
-0.12398,-0.0036856,-0.027361
-0.13796,-0.061743,-0.025264
-0.12875,-0.024107,-0.034174
-0.12923,-0.0098777,-0.041853
-0.1283,-0.030451,-0.025693
-0.13723,-0.036611,-0.050864
-0.13483,-0.038282,-0.037171
-0.13543,-0.0017673,-0.055587
-0.12557,-0.0093636,-0.029006
-0.12955,-0.021031,-0.039598
-0.13764,-0.011256,-0.063299
-0.13554,-0.037068,-0.040442
-0.1372,-0.00032434,-0.061318
-0.13639,-0.034175,-0.047036
-0.12717,-0.0093401,-0.035075
-0.1276,-0.011181,-0.033517
-0.12728,-0.025624,-0.022211
-0.12596,-0.0060855,-0.030186
-0.13456,-0.036948,-0.033863
-0.13156,-0.0010225,-0.049631
-0.13734,-0.059094,-0.013853
-0.1285,-0.015109,-0.033745
