"Points:0","Points:1","Points:2"
-0.18743,-0.014184,-0.032186
-0.18803,-0.057044,-0.018002
-0.18774,-0.054906,-0.023235
-0.18807,-0.028879,-0.043434
-0.18818,-0.045141,-0.052432
-0.18819,-0.034014,-0.022232
-0.18813,-0.031257,-0.027802
-0.18724,-0.007096,-0.027493
-0.18786,-0.0071775,-0.046935
-0.1873,-0.067064,-0.023186
-0.18845,-0.064774,-0.031557
-0.18623,-0.00025087,-0.01022
-0.18854,-0.032628,-0.044366
-0.18672,-0.011098,-0.010913
-0.18808,-0.0020444,-0.034829
-0.19026,-0.0030457,-0.075777
-0.18862,-0.0036986,-0.055087
-0.18852,-0.0044325,-0.053863
-0.18839,-0.05501,-0.04093
-0.18798,-0.026713,-0.0096315
-0.18754,-0.0015356,-0.022596
-0.18835,-0.067023,-0.017896
-0.18835,-0.012877,-0.036828
-0.18872,-0.054456,-0.037124
-0.18802,-0.013391,-0.021167
-0.18856,-0.0079968,-0.044082
-0.18871,-0.036866,-0.020301
-0.18902,-0.047245,-0.023262
-0.18872,-0.033742,-0.004961
-0.18889,-0.029007,-0.035192
-0.18916,-0.0082302,-0.055856
-0.18917,-0.02026,-0.036625
-0.1892,-0.02776,-0.059512
-0.18924,-0.030329,-0.046008
-0.18891,-0.040827,-0.031952
-0.18857,-0.018007,-0.031698
-0.18885,-0.032072,-0.042642
-0.18916,-0.061829,-0.020821
-0.18891,-0.04155,-0.061641
-0.18943,-0.059229,-0.0066416
-0.18931,-0.034287,-0.020802
-0.18885,-0.041819,-0.042811
-0.18879,-0.030097,-0.023145
-0.18918,-0.056989,-0.0095008
-0.1891,-0.052919,-0.016731
-0.18961,-0.067746,-0.031698
-0.18937,-0.046839,-0.04955
-0.18926,-0.043525,-0.059015
-0.18964,-0.032139,-0.042615
-0.18964,-0.026686,-0.015885
-0.18586,-0.059319,-0.001989
-0.18997,-0.065852,-0.010095
-0.19002,-0.064187,-0.030846
-0.18956,-0.040065,-0.012948
-0.18677,-0.026077,-0.0024071
-0.18969,-0.053388,-0.0077414
-0.18982,-0.056362,-0.0046365
-0.18934,-0.06434,-0.010724
-0.18992,-0.03077,-0.063603
-0.19002,-0.041963,-0.038098
-0.18872,-0.022989,-0.016052
-0.18883,-0.017934,-0.021202
-0.19014,-0.038011,-0.050158
-0.19006,-0.033406,-0.057587
-0.18907,-0.016909,-0.0077237
-0.18991,-0.031915,-0.036686
-0.18448,-0.06221,-0.0019168
-0.189,-0.013827,-0.019273
-0.18979,-0.049717,-0.030056
-0.19015,-0.031305,-0.051098
-0.19018,-0.0065336,-0.059021
-0.1895,-0.055896,-0.03628
-0.18936,-0.016985,-0.013773
-0.19038,-0.036445,-0.01456
-0.19031,-0.051882,-0.044561
-0.19021,-0.011797,-0.074735
-0.18974,-0.0073396,-0.024469
-0.1896,-0.052866,-0.028176
-0.18974,-0.047392,-0.018992
-0.19001,-0.040192,-0.030761
-0.1846,-0.042105,-0.0014
-0.19026,-0.011298,-0.030148
-0.19037,-0.02542,-0.061683
-0.19036,-0.02238,-0.039505
-0.19007,-0.005282,-0.053682
-0.19069,-0.03002,-0.068784
-0.19067,-0.044345,-0.041665
-0.19094,-0.05436,-0.036681
-0.19053,-0.017015,-0.060576
-0.18958,-0.010129,-0.00082848
-0.19024,-0.012893,-0.057828
-0.19082,-0.0038317,-0.073072
-0.1928,-0.075289,-0.010669
-0.19057,-0.052228,-0.028067
-0.19039,-0.0093442,-0.070183
-0.19074,-0.038706,-0.02915
-0.19101,-0.075176,-0.0039021
-0.19023,-0.054485,-0.04055
-0.19053,-0.033539,-0.01516
-0.19042,-0.020439,-0.0089442
-0.19232,-0.075798,-0.0065396
-0.19116,-0.026269,-0.025945
-0.19114,-0.042509,-0.0048764
-0.192,-0.071449,-0.025457
-0.19119,-0.022653,-0.065631
-0.19048,-0.031342,-0.062869
-0.19124,-0.020802,-0.044637
-0.19103,-0.016727,-0.060142
-0.19128,-0.069562,-0.01957
-0.191,-0.06341,-0.022088
-0.19146,-0.0082163,-0.043674
-0.1911,-0.0047678,-0.060358
-0.19161,-0.032734,-0.058933
-0.19074,-0.014135,-0.02184
-0.19151,-0.034471,-0.04612
-0.19085,-0.011156,-0.0099336
-0.19158,-0.051292,-0.0082506
-0.19164,-0.032536,-0.041046
-0.19106,-0.064161,-0.00098042
-0.19115,-0.032543,-0.066871
-0.1918,-0.034825,-0.047744
-0.19168,-0.027303,-0.026612
-0.19106,-0.033799,-0.013039
-0.1915,-0.015718,-0.051996
-0.19171,-0.041406,-0.0534
-0.19122,-0.014252,-0.0006741
-0.19156,-0.053262,-0.0072022
-0.18239,-0.030875,-0.0016945
-0.19094,-0.011946,-0.0020739
-0.19165,-0.028868,-0.059409
-0.19168,-0.060631,-0.031974
-0.19165,-0.00050108,-0.034159
-0.19163,-0.053679,-0.01525
-0.19215,-0.02386,-0.055296
-0.19221,-0.065278,-0.018859
-0.19181,-0.026435,-0.049396
-0.19153,-0.028996,-0.0056259
-0.19145,-0.03452,-0.058473
-0.19189,-0.039756,-0.032025
-0.19201,-0.039383,-0.026297
-0.1918,-0.0054447,-0.036013
-0.1918,-0.0040993,-0.018624
-0.19198,-0.026328,-0.012715
-0.19207,-0.028852,-0.032792
-0.19101,-0.0071667,-0.0046429
-0.19243,-0.052752,-0.0060403
-0.19194,-0.026995,-0.035895
-0.19249,-0.073282,-0.01061
-0.19231,-0.032048,-0.02814
-0.1925,-0.0028602,-0.070106
-0.18688,-0.014259,0.0011668
-0.19159,-0.00084881,-0.034422
-0.18404,-0.040151,-0.0014957
-0.19254,-0.018056,-0.046041
-0.19199,-0.047182,-0.046054
-0.19212,-0.034331,-0.031011
-0.19117,-0.0090422,-0.0039689
-0.19243,-0.05344,-0.0068785
-0.19199,-0.0029023,-0.056988
-0.19167,-0.0097014,0.00064574
-0.19248,-0.059602,-0.023564
-0.19246,-0.0041873,-0.05133
-0.19181,-0.012602,-0.0040636
-0.19203,-0.00047338,-0.033243
-0.19267,-0.024484,-0.055685
-0.19217,-0.060824,-0.0046532
-0.19204,-0.014413,-0.016825
-0.19218,-0.068631,-0.022946
-0.19262,-0.066401,-0.019967
-0.19271,-0.052844,-0.02416
-0.19263,-0.025123,-0.023085
-0.19281,-0.050242,-0.032171
-0.19281,-0.00095933,-0.044156
-0.19252,-0.0045576,-0.05866
-0.19296,-0.043124,-0.062312
-0.19249,-0.013976,-0.026772
-0.19309,-0.027582,-0.04174
-0.19297,-0.027663,-0.021946
-0.19219,-0.035017,-0.05017
-0.19293,-0.044291,-0.061539
-0.19311,-0.02463,-0.066923
-0.19302,-0.067495,-0.018588
-0.19305,-0.052053,-0.051829
-0.19279,-0.070639,-0.010145
-0.19248,-0.015874,-0.0027823
-0.19251,-0.047131,-0.023013
-0.19206,-0.012373,0.00022532
-0.19312,-0.0069847,-0.070126
-0.19302,-0.058516,-0.034498
-0.193,0.0011327,-0.024033
-0.19299,-0.03228,-0.029221
-0.19077,-0.031006,-0.00066692
-0.19315,-0.013551,-0.017364
-0.19276,-0.0043896,-0.073391
-0.19344,-0.024999,-0.041183
-0.1933,-0.0029094,-0.067158
-0.19336,-0.037251,-0.062048
-0.19371,-0.020278,-0.069353
-0.19353,-0.010118,-0.059705
-0.19356,-0.039186,-0.039247
-0.19369,-0.069854,-0.0072164
-0.19353,-0.042251,-0.008343
-0.19374,-0.0091339,-0.043592
-0.19358,-0.035445,-0.041674
-0.19336,-0.01809,-0.0017504
-0.19383,-0.049951,-0.044874
-0.19403,-0.058324,-0.027209
-0.19385,-0.019391,-0.010468
-0.19364,-0.041251,-0.032397
-0.19334,-0.035748,-0.029929
-0.19412,-0.015808,-0.058322
-0.18817,-0.027728,-0.00067349
-0.19363,-0.051465,-0.00058146
-0.19386,-0.009295,-0.0016434
-0.19335,-0.0033129,-0.002407
-0.19405,-0.004846,-0.06133
-0.19397,-0.035997,-0.054598
-0.194,-0.028718,-0.033207
-0.1934,-0.016005,-0.0010917
-0.19374,-0.021611,-0.026155
-0.19373,-0.018907,-0.04214
-0.19424,-0.0094908,-0.024441
-0.19413,-0.054499,-0.025315
-0.19394,-0.013164,-0.074003
-0.19373,-0.028682,-0.055983
-0.1937,-0.019365,-0.06296
-0.19444,-0.0351,-0.0027576
-0.19415,-0.0043528,-0.0078234
-0.19404,-0.023989,-0.043019
-0.19462,-0.037627,-0.034713
-0.19464,-0.0099626,-0.045539
-0.19459,-0.068406,-0.026676
-0.19353,-0.0076726,-0.029717
-0.19452,-0.054874,-0.0044027
-0.19444,-0.050233,-0.014185
-0.18606,-0.038766,0.0010431
-0.19466,-0.0054741,-0.024299
-0.19434,-0.057518,-0.031382
-0.19459,-0.025037,-0.0040968
-0.19438,-0.052429,-0.047686
-0.19464,-0.035388,-0.014097
-0.19446,-0.032013,-0.035571
-0.19472,-0.03654,-0.0025619
-0.1817,-0.025768,0.00021407
-0.19465,-0.041524,-0.044027
-0.19425,-0.010344,-0.066988
-0.19433,-0.06941,-0.012191
-0.19444,-0.011937,-0.022812
-0.19452,-0.0053979,-0.073595
-0.19509,-0.042169,-0.0472
-0.19434,0.00065407,-0.017277
-0.1944,-0.058126,-0.034582
-0.19483,-0.010372,-0.058858
-0.19437,-0.036139,-0.025595
-0.19432,-0.0025116,-0.018814
-0.19499,-0.039014,-0.063313
-0.19454,-0.021652,-0.067415
-0.19501,-0.056983,-0.020644
-0.1952,-0.064245,-0.024537
-0.18359,-0.025446,0.00078852
-0.19527,-0.0058242,-0.028912
-0.19521,-0.01876,-0.066461
-0.19452,-0.021495,-0.001347
-0.19462,-0.005535,-0.037982
-0.19511,-0.037694,-0.0030637
-0.19501,-0.03323,-0.03714
-0.19523,-0.0086092,-0.067923
-0.19447,3.1875e-05,-0.058536
-0.19485,-0.028185,-0.047461
-0.19511,-0.060811,-0.027683
-0.19464,-0.034333,-0.034166
-0.19526,-0.03487,-0.0076212
-0.19509,-0.019752,-0.01641
-0.19554,-0.056606,-0.045339
-0.19513,-0.06147,-0.018315
-0.19515,-0.023942,-0.020292
-0.19512,-0.013741,-0.051093
-0.19549,-0.031721,-0.045656
-0.19511,-0.021755,-0.0020715
-0.19518,-0.015315,-0.027952
-0.1859,-0.069046,-0.00024792
-0.19564,-0.064786,-0.0064308
-0.19492,-0.03579,-0.049551
-0.19515,-0.042494,-0.028377
-0.19525,-0.067976,-0.0018302
-0.19506,-0.060015,-0.020112
-0.1953,-0.06348,-0.013104
-0.19557,-0.011018,-0.050816
-0.19576,-0.012935,-0.059231
-0.19519,-0.034385,-0.055661
-0.19537,-0.019309,-0.051309
-0.18927,-0.025467,0.0012751
-0.19576,-0.012844,-0.042668
-0.1952,-0.0062929,-0.0010921
-0.18784,-0.042144,0.000732
-0.19559,-0.014334,-0.024377
-0.19591,-0.017039,-0.072789
-0.19572,-0.036989,-0.052983
-0.19573,-0.05932,-0.030023
-0.19582,-0.005639,-0.063905
-0.19605,-0.021779,-0.032594
-0.18158,-0.028869,0.0017233
-0.19572,-0.028608,-0.042826
-0.19528,-0.041852,-0.04954
-0.19053,-0.055663,-0.00010469
-0.19579,-0.041993,-0.011679
-0.19628,-0.0014109,-0.021658
-0.19619,-0.034533,-0.018526
-0.19621,-0.036544,-0.0076795
-0.19636,-0.034848,-0.053478
-0.13824,-0.04548,-0.014201
-0.13933,-0.0476,-0.015096
-0.14182,-0.053543,-0.012052
-0.13698,-0.050802,-0.01532
-0.12946,-0.05244,-0.012339
-0.13446,-0.05395,-0.014351
-0.13478,-0.058822,-0.012085
-0.12739,-0.056838,-0.011464
-0.13559,-0.059276,-0.013506
-0.14311,-0.06366,-0.012302
-0.14442,-0.06562,-0.011127
-0.13707,-0.06464,-0.014424
-0.12575,-0.061015,-0.01309
-0.13033,-0.063778,-0.010289
-0.12324,-0.062371,-0.01001
-0.13188,-0.066486,-0.0050889
-0.13209,-0.041341,-0.016606
-0.12939,-0.042423,-0.016663
-0.12914,-0.045247,-0.0171
-0.132,-0.0478,-0.017857
-0.13978,-0.05472,-0.016021
-0.13811,-0.055281,-0.018202
-0.14462,-0.058842,-0.019062
-0.13637,-0.057215,-0.017679
-0.13103,-0.056469,-0.018215
-0.13441,-0.060993,-0.018792
-0.13104,-0.062156,-0.017872
-0.14091,-0.066729,-0.016544
-0.13703,-0.065702,-0.014901
-0.13642,-0.06684,-0.012505
-0.14425,-0.068944,-0.012051
-0.14895,-0.071011,-0.0086316
-0.13311,-0.066193,-0.0094969
-0.12672,-0.063998,-0.0096876
-0.12323,-0.062036,-0.011662
-0.12605,-0.064218,-0.0061667
-0.13123,-0.039611,-0.020581
-0.13862,-0.041167,-0.021313
-0.14285,-0.048622,-0.019488
-0.12749,-0.044914,-0.020888
-0.14323,-0.051542,-0.021476
-0.12633,-0.047109,-0.019363
-0.13486,-0.051417,-0.023109
-0.13632,-0.056008,-0.02098
-0.1389,-0.058095,-0.022167
-0.13181,-0.057051,-0.021567
-0.1405,-0.061106,-0.024415
-0.13167,-0.059926,-0.023017
-0.1524,-0.069976,-0.019646
-0.13645,-0.064361,-0.021404
-0.13615,-0.065469,-0.017893
-0.15375,-0.070213,-0.019965
-0.14207,-0.066135,-0.022138
-0.14563,-0.068785,-0.017537
-0.14857,-0.07009,-0.015053
-0.14334,-0.069251,-0.012374
-0.13722,-0.040685,-0.02274
-0.13237,-0.043375,-0.02236
-0.12388,-0.043049,-0.024221
-0.14367,-0.050728,-0.026468
-0.13891,-0.050028,-0.025975
-0.13301,-0.049761,-0.024663
-0.1345,-0.053592,-0.026827
-0.13526,-0.05483,-0.02401
-0.12416,-0.051499,-0.024919
-0.12421,-0.050632,-0.027059
-0.14333,-0.058301,-0.028856
-0.13555,-0.057903,-0.026171
-0.13526,-0.059969,-0.025931
-0.13558,-0.058831,-0.027465
-0.1324,-0.05931,-0.026774
-0.13803,-0.061953,-0.025558
-0.14037,-0.064394,-0.024659
-0.13237,-0.062106,-0.022826
-0.16002,-0.069749,-0.025402
-0.14887,-0.069005,-0.020124
-0.13915,-0.065494,-0.020611
-0.15204,-0.07007,-0.019246
-0.14769,-0.067625,-0.022752
-0.13746,-0.066305,-0.017441
-0.13088,-0.062371,-0.022235
-0.13201,-0.06456,-0.016838
-0.13431,-0.064277,-0.020773
-0.12577,-0.061405,-0.019656
-0.14001,-0.040304,-0.028426
-0.13096,-0.037837,-0.02667
-0.12685,-0.039061,-0.026089
-0.13284,-0.042772,-0.026103
-0.12703,-0.040724,-0.025367
-0.14107,-0.046136,-0.02686
-0.13191,-0.045388,-0.028591
-0.13967,-0.050341,-0.028748
-0.13011,-0.046877,-0.029232
-0.13715,-0.050483,-0.028522
-0.13686,-0.05036,-0.031371
-0.12583,-0.051321,-0.027552
-0.1286,-0.051597,-0.030476
-0.13528,-0.054665,-0.031517
-0.13214,-0.05808,-0.030045
-0.12412,-0.055862,-0.029499
-0.1546,-0.067232,-0.028735
-0.15053,-0.067113,-0.026907
-0.16288,-0.069305,-0.028176
-0.14938,-0.065695,-0.029024
-0.15278,-0.06677,-0.028338
-0.14725,-0.06695,-0.024573
-0.14307,-0.065171,-0.026168
-0.12584,-0.057872,-0.02764
-0.13695,-0.026386,-0.026447
-0.13036,-0.026477,-0.025325
-0.1368,-0.034088,-0.027979
-0.12389,-0.028367,-0.028376
-0.14211,-0.03864,-0.031235
-0.13632,-0.037354,-0.031624
-0.14039,-0.041476,-0.032313
-0.139,-0.040535,-0.03253
-0.13814,-0.043244,-0.032468
-0.13999,-0.044139,-0.033417
-0.13492,-0.043379,-0.032357
-0.13118,-0.041433,-0.031515
-0.12442,-0.043723,-0.031555
-0.14141,-0.051395,-0.032955
-0.14285,-0.054934,-0.035908
-0.14089,-0.053649,-0.036133
-0.14176,-0.053528,-0.036762
-0.13991,-0.054313,-0.036346
-0.12364,-0.050209,-0.036194
-0.13219,-0.055132,-0.034102
-0.12982,-0.05645,-0.033821
-0.14527,-0.063814,-0.030952
-0.14093,-0.062042,-0.031541
-0.12897,-0.058447,-0.029516
-0.13588,-0.023043,-0.029576
-0.13229,-0.022078,-0.029583
-0.1292,-0.022837,-0.027435
-0.13724,-0.026425,-0.030019
-0.12616,-0.022795,-0.029745
-0.13649,-0.030022,-0.030817
-0.12848,-0.029722,-0.030099
-0.12755,-0.035626,-0.031741
-0.13316,-0.036858,-0.034622
-0.13355,-0.038068,-0.033838
-0.14219,-0.039526,-0.036653
-0.13772,-0.040102,-0.035556
-0.13036,-0.039798,-0.036388
-0.14177,-0.046132,-0.037493
-0.14353,-0.047671,-0.040613
-0.13919,-0.048595,-0.038498
-0.13076,-0.048645,-0.037565
-0.12343,-0.048341,-0.034948
-0.12716,-0.053083,-0.037154
-0.13709,-0.025218,-0.032382
-0.12973,-0.021457,-0.032582
-0.12401,-0.023824,-0.031206
-0.13206,-0.026714,-0.033029
-0.13461,-0.02645,-0.035301
-0.13184,-0.02792,-0.033566
-0.12403,-0.031119,-0.034628
-0.12386,-0.031486,-0.035916
-0.13884,-0.041136,-0.041775
-0.12408,-0.03955,-0.038342
-0.1341,-0.043144,-0.04281
-0.13173,-0.043318,-0.043676
-0.14464,-0.048645,-0.044652
-0.13801,-0.049052,-0.042872
-0.12932,-0.045639,-0.041741
-0.14343,-0.050779,-0.047007
-0.12997,-0.051396,-0.041209
-0.16989,-0.062581,-0.042534
-0.16542,-0.061114,-0.043742
-0.14471,-0.055064,-0.044196
-0.15136,-0.057468,-0.043659
-0.154,-0.059755,-0.04216
-0.12759,-0.05231,-0.038344
-0.12305,-0.053238,-0.034017
-0.1272,-0.017457,-0.034088
-0.12966,-0.020357,-0.035937
-0.12489,-0.022988,-0.034727
-0.12376,-0.027979,-0.036982
-0.13754,-0.032524,-0.039376
-0.12409,-0.027087,-0.038968
-0.13709,-0.033676,-0.04094
-0.13131,-0.034307,-0.039001
-0.13395,-0.032544,-0.041884
-0.13834,-0.037848,-0.043174
-0.13035,-0.036466,-0.044006
-0.14157,-0.041991,-0.04643
-0.13479,-0.039958,-0.044758
-0.12892,-0.036872,-0.044794
-0.14428,-0.043711,-0.050049
-0.14468,-0.047389,-0.048432
-0.13996,-0.045048,-0.049685
-0.13449,-0.044645,-0.049213
-0.12666,-0.041906,-0.04682
-0.1412,-0.0514,-0.046451
-0.16356,-0.055454,-0.050167
-0.15999,-0.055553,-0.049125
-0.15512,-0.056402,-0.046767
-0.15405,-0.054829,-0.04801
-0.1514,-0.055554,-0.046292
-0.12644,-0.047937,-0.043276
-0.13406,-0.010088,-0.033274
-0.13197,-0.015479,-0.034654
-0.13641,-0.018616,-0.036913
-0.1361,-0.020226,-0.037658
-0.13283,-0.019609,-0.03911
-0.13928,-0.026171,-0.040429
-0.13721,-0.024886,-0.041693
-0.12965,-0.027147,-0.04319
-0.13815,-0.030155,-0.045845
-0.13122,-0.031376,-0.043007
-0.12336,-0.030797,-0.041596
-0.13662,-0.033068,-0.046092
-0.13464,-0.030814,-0.045998
-0.1307,-0.033556,-0.044344
-0.14416,-0.035771,-0.049096
-0.12517,-0.034278,-0.043568
-0.14408,-0.041159,-0.049868
-0.13865,-0.039674,-0.050653
-0.13252,-0.04089,-0.049698
-0.12566,-0.043044,-0.047534
-0.12957,-0.043859,-0.049091
-0.15553,-0.049751,-0.053945
-0.13491,-0.042777,-0.052231
-0.14356,-0.049367,-0.050067
-0.13519,-0.046246,-0.048983
-0.1347,-0.010673,-0.036901
-0.13689,-0.012614,-0.038199
-0.13742,-0.01521,-0.038737
-0.13398,-0.017564,-0.039223
-0.12716,-0.016066,-0.03856
-0.1258,-0.017533,-0.038765
-0.1306,-0.018537,-0.041363
-0.13437,-0.021154,-0.04203
-0.12544,-0.019001,-0.04063
-0.13353,-0.022668,-0.043082
-0.13613,-0.022998,-0.045778
-0.13126,-0.023104,-0.044572
-0.12667,-0.024362,-0.044215
-0.14107,-0.028295,-0.049211
-0.12704,-0.025103,-0.045401
-0.12794,-0.028703,-0.045318
-0.13446,-0.03018,-0.048413
-0.13362,-0.030321,-0.048805
-0.13306,-0.029565,-0.050929
-0.1291,-0.030104,-0.050056
-0.15289,-0.043642,-0.058355
-0.16385,-0.047969,-0.05734
-0.13826,-0.042052,-0.054204
-0.13345,-0.041945,-0.052384
-0.13423,-0.045355,-0.049512
-0.12378,-0.03921,-0.050161
-0.12663,-0.0021733,-0.033353
-0.13562,-0.0063386,-0.037403
-0.12642,-0.0051646,-0.036256
-0.1269,-0.0076063,-0.038054
-0.12391,-0.0086147,-0.036855
-0.1317,-0.011921,-0.040525
-0.12994,-0.01549,-0.042971
-0.13287,-0.016651,-0.044942
-0.12355,-0.016523,-0.041576
-0.13688,-0.021468,-0.045518
-0.13535,-0.017567,-0.045936
-0.12527,-0.014836,-0.04354
-0.13828,-0.02125,-0.046272
-0.12438,-0.022863,-0.046056
-0.12382,-0.020098,-0.047828
-0.13449,-0.023807,-0.051722
-0.1278,-0.025225,-0.048906
-0.12387,-0.024555,-0.047358
-0.14045,-0.027051,-0.053701
-0.1382,-0.02625,-0.054297
-0.12614,-0.0277,-0.050658
-0.13487,-0.029699,-0.057039
-0.13626,-0.029839,-0.057419
-0.14047,-0.035813,-0.058408
-0.13853,-0.036701,-0.058084
-0.16925,-0.04474,-0.060495
-0.16015,-0.043252,-0.060229
-0.1486,-0.039924,-0.059393
-0.1517,-0.045378,-0.056628
