"Points:0","Points:1","Points:2"
-0.18387,-0.070785,-0.027476
-0.1853,-0.051938,-0.055222
-0.19047,-0.0054135,-0.075972
-0.18456,-0.022506,-0.072296
-0.18149,-0.027819,-0.044092
-0.18127,-0.023717,-0.041385
-0.18142,-0.036706,-0.018856
-0.18135,-0.02327,-0.030906
-0.18152,-0.043176,-0.0269
-0.18613,-0.075406,-0.0082569
-0.18167,-0.021658,-0.050938
-0.18158,-0.045923,-0.018508
-0.18171,-0.031295,-0.043227
-0.18174,-0.053375,-0.0045878
-0.18192,-0.036143,-0.034424
-0.18153,-0.040663,-0.018252
-0.18155,-0.037087,-0.032181
-0.18225,-0.033865,-0.035606
-0.18173,-0.038688,-0.014057
-0.18188,-0.022263,-0.022895
-0.18259,-0.033866,-0.0429
-0.18209,-0.017266,-0.039044
-0.18236,-0.018611,-0.034213
-0.18178,-0.02574,-0.014154
-0.1817,-0.026853,-0.010881
-0.18229,-0.038597,-0.0044215
-0.18244,-0.0053515,-0.042217
-0.18209,-0.0067418,-0.028784
-0.18199,-0.033478,-0.019004
-0.18219,-0.02486,-0.022028
-0.1819,-0.0045841,-0.027749
-0.18221,-0.0082973,-0.02951
-0.18241,-0.032565,-0.010464
-0.18195,-0.023218,-0.025696
-0.18374,-0.0094065,-0.067288
-0.18315,-0.033891,-0.0035882
-0.18375,-0.025109,-0.065274
-0.18218,-0.024015,-0.002983
-0.18285,-0.023111,-0.030661
-0.18384,-0.068629,-0.0050035
-0.18384,-0.027617,-0.044036
-0.184,-0.031449,-0.064643
-0.18321,-0.015401,-0.03459
-0.1839,-0.032497,-0.056671
-0.18363,-0.07194,-0.0099979
-0.18395,-0.0088206,-0.062472
-0.18405,-0.043053,-0.02731
-0.18325,-0.033702,-0.015881
-0.18219,-0.019967,-0.011977
-0.18178,-0.014487,-0.0083043
-0.1843,-0.063481,-0.010756
-0.18363,-0.041084,-0.062529
-0.18852,-0.059508,-0.04713
-0.18372,-0.031,-0.020455
-0.18397,-0.053964,-0.051184
-0.18409,-0.034544,-0.051463
-0.18373,-0.033782,-0.022253
-0.18401,-0.017899,-0.037921
-0.18183,-0.0079354,-0.018125
-0.18405,-0.0315,-0.0081642
-0.18458,-0.025098,-0.053181
-0.18445,-0.032495,-0.062834
-0.18278,-0.019687,-0.0050725
-0.18445,-0.028493,-0.024663
-0.18473,-0.016357,-0.051042
-0.18433,-0.034388,-0.060888
-0.18332,-0.023018,-0.010448
-0.18461,-0.039453,-0.015764
-0.18485,-0.025266,-0.04571
-0.18409,-0.050313,-0.047366
-0.18393,-0.002231,-0.066591
-0.18488,-0.05424,-0.0088622
-0.18395,-0.025026,-0.035678
-0.18451,-0.072124,-0.01441
-0.1846,-0.040766,-0.011891
-0.18493,-0.039819,-0.018536
-0.18382,-0.0010445,-0.026501
-0.18421,-0.022314,-0.051352
-0.18698,-0.01007,-0.074992
-0.18406,-0.027458,-0.010519
-0.1849,-0.018779,-0.066601
-0.18516,-0.031112,-0.054197
-0.19195,-0.064305,-0.040798
-0.18528,-0.028241,-0.067384
-0.18495,-0.049964,-0.0075849
-0.19178,-0.016133,-0.074405
-0.1824,-0.012444,-0.0029474
-0.18391,-0.023867,-0.013003
-0.18492,-0.067397,-0.017523
-0.18435,-0.0016904,-0.035818
-0.18497,-0.053666,-0.016614
-0.18464,-0.057603,-0.038138
-0.1852,-0.021695,-0.063634
-0.18436,-0.02656,-0.031752
-0.1849,-0.040094,-0.015198
-0.18528,-0.014723,-0.040283
-0.18507,-0.066095,-0.0030118
-0.18416,-0.021522,-0.014252
-0.18544,-0.052776,-0.0048639
-0.1845,-0.025422,-0.025282
-0.18545,-0.011783,-0.057825
-0.18429,0.0021689,-0.029132
-0.18495,-0.056974,-0.015508
-0.18529,-0.012193,-0.04397
-0.18508,-0.056529,-0.0073643
-0.18524,-0.033709,-0.044498
-0.18548,-0.0091165,-0.047595
-0.1854,-0.054559,-0.050845
-0.18591,-0.040313,-0.040856
-0.18564,-0.032316,-0.05923
-0.18532,0.00065182,-0.041655
-0.18529,-0.028903,-0.0096255
-0.18585,-0.035176,-0.02906
-0.18579,-0.042319,-0.017952
-0.18547,-0.045028,-0.02002
-0.18568,-0.023649,-0.03485
-0.18562,-0.044375,-0.053498
-0.18559,-0.039375,-0.03929
-0.18563,-0.035038,-0.02497
-0.18404,-0.018675,-0.0077366
-0.18577,-0.053381,-0.029504
-0.18468,-0.0097583,-0.020301
-0.1845,-0.010278,-0.022522
-0.18591,-0.015141,-0.066316
-0.1857,-0.060539,-0.02265
-0.18624,-0.04987,-0.0041174
-0.18621,-0.035605,-0.031678
-0.18272,-0.0001001,-0.0042461
-0.18628,-0.069912,-0.0056245
-0.18538,-0.073038,-0.0079925
-0.18613,-0.037422,-0.054458
-0.18633,-0.015238,-0.059511
-0.18503,-0.0016511,-0.028232
-0.18585,-0.042565,-0.052024
-0.18603,-0.039999,-0.016616
-0.18616,-0.023044,-0.056359
-0.18425,-0.0021568,-0.014233
-0.186,-0.028362,-0.062707
-0.18607,-0.037401,-0.04751
-0.18647,-0.0023664,-0.046469
-0.1853,-0.002116,-0.022998
-0.18594,-0.04296,-0.060403
-0.18643,-0.03396,-0.033035
-0.18651,-0.0006081,-0.063479
-0.18608,-0.049071,-0.033227
-0.18612,-0.021338,-0.036016
-0.18664,-0.036519,-0.04968
-0.18613,-0.028889,-0.028714
-0.18684,-0.049626,-0.039882
-0.18636,-0.029624,-0.0020953
-0.18614,-0.033779,-0.026028
-0.18659,-0.041296,-0.054173
-0.18706,-0.026847,-0.054127
-0.18683,-0.012599,-0.048268
-0.18626,-0.0069546,-0.028496
-0.18708,-0.028116,-0.033206
-0.18672,-0.013508,-0.026053
-0.18674,-0.044046,-0.031729
-0.18547,-0.016915,-0.0082075
-0.18667,-0.049314,-0.027511
-0.18729,-0.047466,-0.0052428
-0.18735,-0.05255,-0.033075
-0.18672,-0.023258,-0.034653
-0.18586,-0.018441,-0.012495
-0.18735,-0.052598,-0.034865
-0.18767,-0.028876,-0.054522
-0.18752,-0.057547,-0.026959
-0.18694,-0.024321,-0.038973
-0.18763,-0.05061,-0.0082417
-0.1868,-0.029543,-0.022497
-0.18763,-0.037138,-0.064088
-0.18723,-0.04372,-0.019137
-0.1875,-0.039915,-0.05399
-0.18732,-0.026296,-0.018731
-0.1873,-0.043415,-0.0065222
-0.18749,-0.074266,-0.0069378
-0.18744,-0.034294,-0.042893
-0.18651,-0.0238,-0.0051993
-0.18625,-0.026306,-0.0031014
-0.18656,-0.012905,-0.019222
-0.18495,-0.0016351,-0.0036765
-0.1851,-0.0077765,-0.00053037
-0.18705,-0.017736,-0.038455
-0.18386,-0.021419,-0.0036065
-0.18748,-0.0043554,-0.052085
-0.18724,-0.0071203,-0.063275
-0.18723,-0.011211,-0.048512
-0.18757,-0.030223,-0.052787
-0.18786,-0.051477,-0.010324
-0.18797,-0.026356,-0.042465
-0.18811,-0.050454,-0.043814
-0.1877,-0.00044311,-0.031102
