"Points:0","Points:1","Points:2"
-0.18606,-0.068483,-0.033207
-0.18764,-0.057391,-0.049959
-0.19088,-0.011994,-0.075107
-0.18645,-0.049492,-0.057763
-0.18984,-0.048349,-0.058774
-0.18846,-0.017882,-0.073805
-0.18491,-0.04643,-0.060145
-0.18118,-0.031208,-0.044681
-0.18151,-0.0039473,-0.048512
-0.18174,-0.013748,-0.055133
-0.18172,-0.022828,-0.041981
-0.18147,-0.041227,-0.010281
-0.18158,-0.031005,-0.016587
-0.18129,-0.015482,-0.052297
-0.1821,0.00053057,-0.045683
-0.18157,-0.027064,-0.020104
-0.18144,-0.010614,-0.033672
-0.18214,-0.015038,-0.047212
-0.18149,-0.04208,-0.020652
-0.18173,-0.031365,-0.022168
-0.1819,-0.043221,-0.021608
-0.18219,-0.022624,-0.037161
-0.1816,-0.022882,-0.014891
-0.18237,0.00061158,-0.045621
-0.18147,-0.019426,-0.014532
-0.18254,-0.0077824,-0.05642
-0.1815,-0.021545,-0.0085683
-0.182,-0.0062926,-0.036229
-0.18288,-0.014642,-0.054684
-0.18279,-0.032846,-0.036906
-0.18258,-0.003768,-0.035853
-0.18284,-0.025064,-0.011384
-0.18255,-0.020925,-0.013639
-0.18295,-0.016811,-0.023568
-0.18318,-0.014483,-0.047631
-0.18298,-0.030175,-0.0060359
-0.18257,-0.029761,-0.016086
-0.18304,-0.0061022,-0.030955
-0.18343,-0.035794,-0.024121
-0.18385,-0.050058,-0.012031
-0.18361,-0.016402,-0.049507
-0.18389,-0.051279,-0.015604
-0.18385,-0.04468,-0.012543
-0.18362,-0.0097435,-0.070497
-0.18311,-0.0096641,-0.030601
-0.183,-0.0038787,-0.033432
-0.18362,-0.01103,-0.04391
-0.18398,-0.040044,-0.019949
-0.18324,-0.012673,-0.02485
-0.1833,-0.037382,-0.031131
-0.18318,-0.0027771,-0.023906
-0.18414,-0.044379,-0.017299
-0.18393,-0.0071094,-0.047327
-0.184,-0.017689,-0.027171
-0.18422,-0.031438,-0.032237
-0.18416,-0.031549,-0.030951
-0.18408,-0.02094,-0.040315
-0.18434,-0.015686,-0.071857
-0.18381,-0.016454,-0.06099
-0.18439,-0.0072116,-0.060959
-0.1838,-0.013184,-0.06516
-0.18461,-0.032755,-0.063929
-0.18449,-0.045934,-0.038382
-0.18441,-0.035726,-0.054978
-0.18183,-0.008515,-0.017694
-0.18373,-0.012899,-0.023905
-0.18378,-0.019692,-0.02592
-0.18439,-0.034622,-0.033323
-0.18406,-0.016572,-0.038491
-0.18402,-0.03104,-0.027507
-0.18466,-0.049176,-0.01147
-0.18416,-0.0037743,-0.028426
-0.18431,-0.040913,-0.0069836
-0.18435,-0.036595,-0.018672
-0.18186,-0.0095942,-0.012627
-0.18469,-0.041419,-0.021083
-0.18505,-0.047215,-0.028447
-0.18453,-0.01755,-0.023158
-0.18519,-0.068721,-0.021732
-0.18496,-0.045924,-0.056676
-0.18472,-0.062683,-0.006005
-0.18522,-0.007061,-0.058829
-0.18426,-0.0067485,-0.032514
-0.18461,-0.052493,-0.019743
-0.18505,-0.0066389,-0.061739
-0.185,-0.046113,-0.057861
-0.18495,-0.014298,-0.036116
-0.18509,-0.047681,-0.048698
-0.18516,-0.045949,-0.053362
-0.18146,-0.0090747,-0.0077567
-0.1844,-0.013074,-0.022863
-0.18517,-0.031063,-0.013472
-0.18344,-0.015202,-0.011775
-0.18505,-0.0678,-0.029153
-0.18517,-0.04485,-0.0077697
-0.18555,-0.064349,-0.0065956
