"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.18389,-0.050371,-0.014159,300,15.706,2.1407,-5.0828,0,0,0,1,0.00086203,1e-05,0,5.236e-13,59795
-0.18371,-0.015809,-0.0488,300.03,15.693,5.6462,-1.0683,0,0,0,1,0.00085589,1e-05,0,5.236e-13,59795
-0.18357,-0.048761,-0.017928,300.05,15.715,2.5418,-4.9375,0,0,0,1,0.0008542,1e-05,0,5.236e-13,59795
-0.18408,-0.05851,-0.025579,300.15,15.429,2.2364,-3.8266,0,0,0,1,0.00085381,1e-05,0,5.236e-13,59795
-0.18315,-0.013195,-0.032548,299.88,16.378,7.0947,-2.4701,0,0,0,1,0.00085276,1e-05,0,5.236e-13,59795
-0.18391,-0.042363,-0.013585,299.99,15.875,2.5789,-5.9787,0,0,0,1,0.00085172,1e-05,0,5.236e-13,59795
-0.18404,-0.005428,-0.051114,300.07,15.687,5.732,0.13567,0,0,0,1,0.0008495,1e-05,0,5.236e-13,59795
-0.18364,-0.010493,-0.032725,299.9,16.404,7.3379,-1.9802,0,0,0,1,0.00084859,1e-05,0,5.236e-13,59795
-0.18327,-0.0042707,-0.033384,299.91,16.466,7.6598,-0.59807,0,0,0,1,0.00084546,1e-05,0,5.236e-13,59795
-0.18387,-0.01283,-0.043519,300.04,15.82,6.3693,-1.1842,0,0,0,1,0.00084441,1e-05,0,5.236e-13,59795
-0.18408,-0.039878,-0.019961,300.06,15.867,3.4108,-5.5049,0,0,0,1,0.0008404,1e-05,0,5.236e-13,47836
-0.1832,-0.014695,-0.025521,299.91,16.874,7.0055,-3.9002,0,0,0,1,0.00083915,1e-05,0,5.236e-13,47836
-0.18403,-0.036517,-0.032203,300.11,15.754,4.4241,-4.0427,0,0,0,1,0.00083831,1e-05,0,5.236e-13,47836
-0.18215,-0.0045117,-0.022177,299.86,18.118,7.5155,-1.5942,0,0,0,1,0.00083706,1e-05,0,5.236e-13,47836
-0.1835,-0.041743,-0.018906,300.1,15.839,3.1687,-5.4813,0,0,0,1,0.00083623,1e-05,0,5.236e-13,47836
-0.18439,-0.0079981,-0.0471,300.12,15.743,6.1673,-0.33053,0,0,0,1,0.00083523,1e-05,0,5.236e-13,47836
-0.1833,-0.017901,-0.026387,299.96,16.591,6.6221,-4.2367,0,0,0,1,0.00083498,1e-05,0,5.236e-13,47836
-0.18427,-0.030906,-0.031967,300.11,15.853,5.0756,-4.105,0,0,0,1,0.00083333,1e-05,0,5.236e-13,59795
-0.18437,-0.033107,-0.030387,300.11,15.835,4.7807,-4.3513,0,0,0,1,0.00083281,1e-05,0,5.236e-13,59795
-0.18397,-0.02228,-0.039633,300.15,15.809,5.8947,-2.5903,0,0,0,1,0.00082772,1e-05,0,5.236e-13,59795
-0.18413,-0.014892,-0.071786,300.41,15.275,3.6604,-0.56283,0,0,0,1,0.00082354,1e-05,0,5.236e-13,59795
-0.18447,-0.019669,-0.058882,300.33,15.453,4.4927,-0.87264,0,0,0,1,0.00082289,1e-05,0,5.236e-13,59795
-0.1844,-0.010376,-0.060307,300.34,15.477,4.6351,-0.16785,0,0,0,1,0.00082028,1e-05,0,5.236e-13,47836
-0.18475,-0.01575,-0.064288,300.41,15.375,4.178,-0.54233,0,0,0,1,0.00081663,1e-05,0,5.236e-13,59795
-0.18485,-0.033561,-0.062934,300.45,15.278,3.5001,-1.5741,0,0,0,1,0.00081624,1e-05,0,5.236e-13,59795
-0.18429,-0.04623,-0.038116,300.37,15.496,3.4696,-3.24,0,0,0,1,0.00081536,1e-05,0,5.236e-13,47836
-0.18207,-0.0085529,-0.01381,300,19.524,5.2613,-3.4841,0,0,0,1,0.00081402,1e-05,0,5.236e-13,47836
-0.18354,-0.013819,-0.022153,300.05,17.342,6.7726,-4.2381,0,0,0,1,0.00081268,1e-05,0,5.236e-13,47836
-0.18377,-0.019654,-0.025514,300.13,16.53,6.3236,-4.5846,0,0,0,1,0.00081102,1e-05,0,5.236e-13,59795
-0.18465,-0.034919,-0.032283,300.29,15.746,4.5859,-4.0478,0,0,0,1,0.00080998,1e-05,0,5.236e-13,59795
-0.18447,-0.017105,-0.038409,300.24,15.923,6.4051,-2.2273,0,0,0,1,0.00080984,1e-05,0,5.236e-13,59795
-0.18436,-0.049773,-0.0117,300.35,15.68,1.9476,-5.2771,0,0,0,1,0.00080575,1e-05,0,5.236e-13,47836
-0.18323,-0.0039409,-0.026475,300.1,17.249,7.9194,-1.0846,0,0,0,1,0.00080567,1e-05,0,5.236e-13,59795
-0.1839,-0.0099773,-0.034228,300.21,16.285,7.2181,-1.6678,0,0,0,1,0.00080476,1e-05,0,5.236e-13,59795
-0.18465,-0.039574,-0.0068837,300.27,15.973,1.8044,-6.716,0,0,0,1,0.00080202,1e-05,0,5.236e-13,59795
-0.18468,-0.035709,-0.018962,300.29,15.995,3.6624,-5.8292,0,0,0,1,0.00079941,1e-05,0,5.236e-13,59795
-0.18224,-0.0093567,-0.010738,300.12,19.93,4.1564,-3.8835,0,0,0,1,0.00079523,1e-05,0,5.236e-13,59795
-0.18499,-0.040996,-0.021169,300.4,15.767,3.3848,-5.2583,0,0,0,1,0.00079119,1e-05,0,5.236e-13,59795
-0.19154,-0.038924,-0.065414,300.35,2.4102,0.28474,-0.11996,0.11241,-0.075802,0.10326,1,0.00078806,1e-05,0,5.236e-13,59795
-0.18436,-0.070083,-0.019673,300.65,15.2,1.1797,-3.582,0,0,0,1,0.00078741,1e-05,0,5.236e-13,59795
-0.18442,-0.029055,-0.02806,300.38,16.008,5.1033,-4.5918,0,0,0,1,0.00078689,1e-05,0,5.236e-13,59795
-0.18527,-0.047563,-0.055295,300.66,15.25,2.9481,-2.2991,0,0,0,1,0.00078597,1e-05,0,5.236e-13,59795
-0.18495,-0.062273,-0.0033772,300.61,15.414,0.77698,-4.412,0,0,0,1,0.00078284,1e-05,0,5.236e-13,59795
-0.18491,-0.0072493,-0.033006,300.36,16.336,7.4937,-1.2839,0,0,0,1,0.00077929,1e-05,0,5.236e-13,47836
-0.18523,-0.051162,-0.021422,300.59,15.579,2.539,-4.4297,0,0,0,1,0.00077697,1e-05,0,5.236e-13,59795
-0.18226,-0.0095642,-0.0027285,300.24,20.705,0.96738,-4.0708,0,0,0,1,0.00077645,1e-05,0,5.236e-13,59795
-0.185,-0.0056273,-0.061756,300.67,15.439,4.5168,0.16693,0,0,0,1,0.0007728,1e-05,0,5.236e-13,59795
-0.1852,-0.044721,-0.059239,300.76,15.288,2.9675,-2.0874,0,0,0,1,0.00077071,1e-05,0,5.236e-13,59795
-0.18493,-0.060183,-0.016579,300.69,15.414,1.6876,-4.1465,0,0,0,1,0.00077019,1e-05,0,5.236e-13,47836
-0.18453,-0.050207,-0.046298,300.75,15.26,3.0258,-2.7091,0,0,0,1,0.00076818,1e-05,0,5.236e-13,47836
-0.18474,-0.04479,-0.054771,300.78,15.225,3.1699,-2.2209,0,0,0,1,0.00076653,1e-05,0,5.236e-13,59795
-0.18544,-0.031825,-0.063018,300.78,15.266,3.564,-1.4828,0,0,0,1,0.00076601,1e-05,0,5.236e-13,59795
-0.1821,-0.0090422,-0.0057251,300.32,20.578,2.2269,-3.859,0,0,0,1,0.00076445,1e-05,0,5.236e-13,59795
-0.18481,-0.030686,-0.064879,300.8,15.223,3.5059,-1.39,0,0,0,1,0.00076393,1e-05,0,5.236e-13,59795
-0.18488,-0.029897,-0.014028,300.47,16.347,3.5749,-6.8437,0,0,0,1,0.00076236,1e-05,0,5.236e-13,59795
-0.18536,-0.069757,-0.025261,300.88,15.253,1.3236,-3.3703,0,0,0,1,0.00075362,1e-05,0,5.236e-13,59795
-0.18558,-0.044992,-0.0061841,300.67,15.712,1.5494,-6.1405,0,0,0,1,0.00075192,1e-05,0,5.236e-13,59795
-0.18412,-0.0015741,-0.022368,300.48,17.988,7.5512,-0.55477,0,0,0,1,0.0007484,1e-05,0,5.236e-13,59795
-0.18238,-7.0672e-05,-0.014261,300.45,19.867,5.6575,-0.16482,0,0,0,1,0.00074775,1e-05,0,5.236e-13,59795
-0.18527,-0.042947,-0.018732,300.71,15.706,2.9944,-5.3357,0,0,0,1,0.00074736,1e-05,0,5.236e-13,59795
-0.18527,-0.051611,-0.032741,300.88,15.418,2.91,-3.5361,0,0,0,1,0.00074214,1e-05,0,5.236e-13,59795
-0.18513,-0.014292,-0.036671,300.72,15.986,6.6215,-2.0238,0,0,0,1,0.00073713,1e-05,0,5.236e-13,47836
-0.18557,-0.032897,-0.017551,300.7,16.051,3.7547,-6.124,0,0,0,1,0.00073688,1e-05,0,5.236e-13,47836
-0.18543,-0.023718,-0.064128,300.97,15.272,3.86,-1.0274,0,0,0,1,0.00073604,1e-05,0,5.236e-13,47836
-0.18519,-0.046674,-0.050183,300.98,15.245,3.1787,-2.4531,0,0,0,1,0.00073479,1e-05,0,5.236e-13,47836
-0.18569,-0.065123,-0.033598,301.02,15.21,1.8222,-3.2154,0,0,0,1,0.00073275,1e-05,0,5.236e-13,59795
-0.18604,-0.05238,-0.042407,301,15.289,2.8675,-2.9286,0,0,0,1,0.00073105,1e-05,0,5.236e-13,59795
-0.18541,-0.0027408,-0.047766,300.85,15.638,6.0612,0.37014,0,0,0,1,0.00072896,1e-05,0,5.236e-13,59795
-0.1855,-0.01049,-0.058436,300.97,15.438,4.739,-0.20772,0,0,0,1,0.00072649,1e-05,0,5.236e-13,59795
-0.18627,-0.071656,-0.01543,301.08,15.228,0.89681,-3.5902,0,0,0,1,0.00072544,1e-05,0,5.236e-13,59795
-0.18571,-0.032804,-0.013878,300.77,16.108,3.2566,-6.6302,0,0,0,1,0.00072479,1e-05,0,5.236e-13,59795
-0.18501,-0.014017,-0.019189,300.66,17.613,6.2078,-4.6064,0,0,0,1,0.0007244,1e-05,0,5.236e-13,59795
-0.18613,-0.064159,-0.0053912,301.05,15.339,0.81144,-4.2017,0,0,0,1,0.00072218,1e-05,0,5.236e-13,59795
-0.18532,0.0013196,-0.030526,300.74,16.551,7.813,0.64643,0,0,0,1,0.00072127,1e-05,0,5.236e-13,59795
-0.18613,-0.033298,-0.040071,300.98,15.553,4.6105,-2.9876,0,0,0,1,0.00071726,1e-05,0,5.236e-13,47836
-0.18644,-0.051376,-0.030338,301.08,15.433,2.8385,-3.7024,0,0,0,1,0.00071175,1e-05,0,5.236e-13,59795
-0.18584,-0.046546,-0.011006,301.01,15.626,2.0065,-5.6125,0,0,0,1,0.00070809,1e-05,0,5.236e-13,59795
-0.18593,-0.0051617,-0.047721,301.01,15.603,6.025,0.051997,0,0,0,1,0.0007077,1e-05,0,5.236e-13,59795
-0.18593,-0.040981,-0.060014,301.2,15.198,3.1447,-1.9231,0,0,0,1,0.00070757,1e-05,0,5.236e-13,59795
-0.1862,-0.069838,-0.0023448,301.22,15.212,0.42234,-3.853,0,0,0,1,0.00070353,1e-05,0,5.236e-13,59795
-0.1919,-0.068088,-0.03413,300.9,2.5343,0.036155,-0.22165,0.013769,-0.00088147,0.0040012,1,0.00069638,1e-05,0,5.236e-13,47836
-0.18626,-0.037487,-0.049588,301.23,15.349,3.8775,-2.2478,0,0,0,1,0.00069513,1e-05,0,5.236e-13,47836
-0.18389,-0.0068139,-0.011014,300.86,19.969,4.3231,-2.8579,0,0,0,1,0.00069205,1e-05,0,5.236e-13,59795
-0.18648,-0.042632,-0.051293,301.29,15.27,3.4158,-2.3031,0,0,0,1,0.0006914,1e-05,0,5.236e-13,59795
-0.18613,-0.02004,-0.068426,301.32,15.205,3.6469,-0.80941,0,0,0,1,0.000691,1e-05,0,5.236e-13,59795
-0.18591,-0.026726,-0.058137,301.3,15.302,4.1049,-1.3245,0,0,0,1,0.00068722,1e-05,0,5.236e-13,59795
-0.18568,-0.0037176,-0.070349,301.35,15.2,3.8039,0.095755,0,0,0,1,0.0006867,1e-05,0,5.236e-13,47836
-0.18616,-0.029405,-0.052205,301.28,15.377,4.3316,-1.7517,0,0,0,1,0.00068536,1e-05,0,5.236e-13,47836
-0.1868,-0.044257,-0.058481,301.39,15.206,2.9763,-2.0715,0,0,0,1,0.00068252,1e-05,0,5.236e-13,59795
-0.18574,-0.023293,-0.0024489,301,17.588,0.79907,-7.5801,0,0,0,1,0.00067952,1e-05,0,5.236e-13,59795
-0.18677,-0.044673,-0.038886,301.33,15.398,3.4954,-3.1376,0,0,0,1,0.00067887,1e-05,0,5.236e-13,59795
-0.18281,-0.030759,-0.00429,299.57,16.712,1.3779,-7.8796,0,0,0,1,0.00089594,1e-05,0,5.236e-13,59795
-0.18663,-0.021604,-0.043541,301.25,15.544,5.5389,-2.0087,0,0,0,1,0.00067744,1e-05,0,5.236e-13,59795
-0.18653,-0.026677,-0.034598,301.23,15.671,5.429,-3.4867,0,0,0,1,0.00067431,1e-05,0,5.236e-13,59795
-0.18669,-0.0012811,-0.060199,301.37,15.394,4.5513,0.47109,0,0,0,1,0.00067417,1e-05,0,5.236e-13,47836
-0.18662,-0.047121,-0.0074121,301.29,15.559,1.5888,-5.7276,0,0,0,1,0.00067052,1e-05,0,5.236e-13,59795
-0.18634,-0.045783,-0.034767,301.38,15.417,3.3789,-3.4561,0,0,0,1,0.00067,1e-05,0,5.236e-13,59795
-0.18578,-0.017315,-0.0154,301.08,17.615,5.0154,-5.7023,0,0,0,1,0.00066909,1e-05,0,5.236e-13,59795
-0.18712,-0.041593,-0.048518,301.44,15.302,3.5683,-2.4239,0,0,0,1,0.00066844,1e-05,0,5.236e-13,59795
-0.18656,-0.02946,-0.003446,301.14,16.494,1.1592,-7.7523,0,0,0,1,0.00066804,1e-05,0,5.236e-13,59795
-0.1864,-0.026231,-0.029319,301.26,15.877,5.3652,-4.1856,0,0,0,1,0.00066491,1e-05,0,5.236e-13,59795
-0.18658,-0.046042,-0.030144,301.41,15.456,3.2618,-3.8662,0,0,0,1,0.00066426,1e-05,0,5.236e-13,59795
-0.18691,-0.051899,-0.04914,301.52,15.178,2.7319,-2.5656,0,0,0,1,0.00066387,1e-05,0,5.236e-13,59795
-0.18725,-0.034705,-0.065023,301.56,15.201,3.2064,-1.5698,0,0,0,1,0.00066074,1e-05,0,5.236e-13,59795
-0.1859,-0.026545,-0.0078884,301.2,16.769,2.4036,-7.4987,0,0,0,1,0.00065761,1e-05,0,5.236e-13,59795
-0.1866,-0.037875,-0.043021,301.49,15.39,4.0271,-2.7227,0,0,0,1,0.00065547,1e-05,0,5.236e-13,47836
-0.18559,-0.010696,-0.018002,301.19,18.099,6.1524,-3.746,0,0,0,1,0.00065383,1e-05,0,5.236e-13,59795
-0.18689,-0.049057,-0.035589,301.55,15.34,3.0858,-3.3263,0,0,0,1,0.00065174,1e-05,0,5.236e-13,59795
-0.1864,-0.0095286,-0.026883,301.27,16.662,7.3867,-2.4521,0,0,0,1,0.00064913,1e-05,0,5.236e-13,59795
-0.1873,-0.011936,-0.052056,301.52,15.429,5.2721,-0.52001,0,0,0,1,0.00064822,1e-05,0,5.236e-13,59795
-0.18731,-0.026044,-0.039251,301.47,15.529,5.3308,-2.8091,0,0,0,1,0.00064717,1e-05,0,5.236e-13,59795
-0.18723,-0.051411,-0.026774,301.63,15.378,2.6711,-3.8994,0,0,0,1,0.00063869,1e-05,0,5.236e-13,59795
-0.18742,-0.0011128,-0.071939,301.74,15.181,3.6765,0.15659,0,0,0,1,0.00063661,1e-05,0,5.236e-13,59795
-0.18599,-0.01359,-0.017374,301.34,17.802,5.7646,-4.5818,0,0,0,1,0.00063569,1e-05,0,5.236e-13,59795
-0.18765,-0.064717,-0.021035,301.77,15.198,1.5171,-3.6463,0,0,0,1,0.00063034,1e-05,0,5.236e-13,59795
-0.18735,-0.059442,-0.02833,301.76,15.22,2.1151,-3.5137,0,0,0,1,0.00062943,1e-05,0,5.236e-13,59795
-0.18655,-0.073754,-0.0072649,301.82,15.166,0.4628,-3.5135,0,0,0,1,0.00062734,1e-05,0,5.236e-13,59795
-0.18516,-0.0031341,-0.00097296,301.37,21.067,0.33081,-1.3522,0,0,0,1,0.00062617,1e-05,0,5.236e-13,59795
-0.18744,-0.026987,-0.040255,301.67,15.469,5.1511,-2.7062,0,0,0,1,0.00062317,1e-05,0,5.236e-13,59795
-0.18668,-0.03568,-0.045333,301.76,15.332,4.1121,-2.458,0,0,0,1,0.00062212,1e-05,0,5.236e-13,59795
-0.18745,-0.01232,-0.038587,301.64,15.707,6.4746,-1.4874,0,0,0,1,0.00061834,1e-05,0,5.236e-13,59795
-0.18794,-0.059532,-0.012826,301.85,15.299,1.4156,-4.1978,0,0,0,1,0.00061482,1e-05,0,5.236e-13,59795
-0.1868,-0.0045742,-0.034488,301.64,16.004,7.2188,-0.50072,0,0,0,1,0.00061208,1e-05,0,5.236e-13,59795
-0.18751,-0.011873,-0.072287,301.94,15.151,3.5162,-0.41343,0,0,0,1,0.00061156,1e-05,0,5.236e-13,59795
-0.18769,-0.00826,-0.039242,301.71,15.706,6.6154,-0.80772,0,0,0,1,0.0006096,1e-05,0,5.236e-13,59795
-0.18751,-0.072155,-0.02068,301.99,15.11,0.94969,-3.0988,0,0,0,1,0.00060856,1e-05,0,5.236e-13,59795
-0.1877,-0.068966,-0.023033,301.97,15.113,1.2761,-3.3857,0,0,0,1,0.00060791,1e-05,0,5.236e-13,59795
-0.18751,-0.00018449,-0.02925,301.62,16.442,7.7115,0.22949,0,0,0,1,0.00060751,1e-05,0,5.236e-13,59795
-0.18738,-0.04231,-0.0048473,301.77,15.58,1.3885,-6.268,0,0,0,1,0.00060582,1e-05,0,5.236e-13,59795
-0.18744,-0.050066,-0.011927,301.87,15.417,1.8412,-5.0141,0,0,0,1,0.00060334,1e-05,0,5.236e-13,59795
-0.18809,-0.068269,-0.011558,302.01,15.145,0.90211,-3.7286,0,0,0,1,0.00060125,1e-05,0,5.236e-13,59795
-0.18764,-0.042507,-0.024541,301.86,15.445,3.317,-4.5641,0,0,0,1,0.00060112,1e-05,0,5.236e-13,59795
-0.18744,-0.025612,-0.015047,301.7,16.362,4.071,-6.5273,0,0,0,1,0.00059904,1e-05,0,5.236e-13,59795
-0.18687,-0.014984,-0.010636,301.65,18.481,3.7443,-5.4343,0,0,0,1,0.00059708,1e-05,0,5.236e-13,59795
-0.18815,-0.01908,-0.071508,302.06,15.172,3.378,-0.77904,0,0,0,1,0.00059695,1e-05,0,5.236e-13,59795
-0.18743,-0.014184,-0.032186,301.78,15.942,6.6858,-2.5163,0,0,0,1,0.00059603,1e-05,0,5.236e-13,59795
-0.18803,-0.057044,-0.018002,302.04,15.279,1.8372,-4.0909,0,0,0,1,0.00059082,1e-05,0,5.236e-13,59795
-0.18774,-0.054906,-0.023235,302.04,15.276,2.233,-3.9157,0,0,0,1,0.00059069,1e-05,0,5.236e-13,59795
-0.18807,-0.028879,-0.043434,302,15.351,4.7479,-2.4049,0,0,0,1,0.00058769,1e-05,0,5.236e-13,59795
-0.18818,-0.045141,-0.052432,302.13,15.128,3.0765,-2.2557,0,0,0,1,0.00058703,1e-05,0,5.236e-13,59795
-0.18819,-0.034014,-0.022232,301.93,15.642,3.954,-5.1917,0,0,0,1,0.00058451,1e-05,0,5.236e-13,47836
-0.18813,-0.031257,-0.027802,301.94,15.59,4.6267,-4.4737,0,0,0,1,0.00058442,1e-05,0,5.236e-13,59795
-0.18724,-0.007096,-0.027493,301.82,16.536,7.4595,-1.7172,0,0,0,1,0.00058351,1e-05,0,5.236e-13,59795
-0.18786,-0.0071775,-0.046935,302.02,15.399,5.8831,-0.22023,0,0,0,1,0.00058038,1e-05,0,5.236e-13,59795
-0.1873,-0.067064,-0.023186,302.22,15.049,1.4071,-3.4147,0,0,0,1,0.00057829,1e-05,0,5.236e-13,59795
-0.18845,-0.064774,-0.031557,302.24,15.084,1.7294,-3.1714,0,0,0,1,0.00057516,1e-05,0,5.236e-13,59795
-0.18623,-0.00025087,-0.01022,301.82,20.069,4.0918,-0.1776,0,0,0,1,0.00057451,1e-05,0,5.236e-13,59795
-0.18854,-0.032628,-0.044366,302.16,15.287,4.3357,-2.4366,0,0,0,1,0.0005719,1e-05,0,5.236e-13,59795
-0.18672,-0.011098,-0.010913,301.87,19.024,4.0124,-4.2178,0,0,0,1,0.00057034,1e-05,0,5.236e-13,59795
-0.18808,-0.0020444,-0.034829,302,15.874,7.1351,0.065313,0,0,0,1,0.00056981,1e-05,0,5.236e-13,59795
-0.19026,-0.0030457,-0.075777,302.27,9.9151,1.2759,0.028527,0.39226,-0.58992,-0.0023843,1,0.00056786,1e-05,0,5.236e-13,59795
-0.18862,-0.0036986,-0.055087,302.2,15.29,4.9382,0.30261,0,0,0,1,0.00056773,1e-05,0,5.236e-13,47836
-0.18852,-0.0044325,-0.053863,302.23,15.288,5.0651,0.23668,0,0,0,1,0.00056355,1e-05,0,5.236e-13,59795
-0.18839,-0.05501,-0.04093,302.37,15.081,2.5228,-2.8751,0,0,0,1,0.00055847,1e-05,0,5.236e-13,59795
-0.18798,-0.026713,-0.0096315,302.09,16.394,2.7875,-7.1135,0,0,0,1,0.00055325,1e-05,0,5.236e-13,59795
-0.18754,-0.0015356,-0.022596,302.07,17.442,7.2282,-0.41061,0,0,0,1,0.00055012,1e-05,0,5.236e-13,59795
-0.18835,-0.067023,-0.017896,302.49,15.04,1.2164,-3.5487,0,0,0,1,0.00054594,1e-05,0,5.236e-13,59795
-0.18835,-0.012877,-0.036828,302.3,15.616,6.3789,-1.6753,0,0,0,1,0.00054068,1e-05,0,5.236e-13,47836
-0.18872,-0.054456,-0.037124,302.53,15.081,2.5452,-3.0529,0,0,0,1,0.0005385,1e-05,0,5.236e-13,47836
-0.18802,-0.013391,-0.021167,302.21,16.921,6.3227,-3.9213,0,0,0,1,0.0005365,1e-05,0,5.236e-13,47836
-0.18856,-0.0079968,-0.044082,302.43,15.35,6.0627,-0.45031,0,0,0,1,0.00053224,1e-05,0,5.236e-13,59795
