"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","UTurb:0","UTurb:1","UTurb:2","active","age","d","dTarget","mass0","nParticle"
-0.18458,-0.028433,-0.026909,300.39,16.081,5.1518,-4.8003,0,0,0,1,0.00078292,1e-05,0,5.236e-13,59494
-0.18508,-0.048631,-0.054562,300.68,15.273,2.8995,-2.3568,0,0,0,1,0.00078201,1e-05,0,5.236e-13,59494
-0.18511,-0.062729,-0.0060534,300.63,15.432,0.94603,-4.354,0,0,0,1,0.0007789,1e-05,0,5.236e-13,59494
-0.18423,-0.0075861,-0.032104,300.37,16.371,7.779,-1.5429,0,0,0,1,0.00077514,1e-05,0,5.236e-13,59494
-0.18483,-0.052053,-0.019605,300.62,15.606,2.3867,-4.508,0,0,0,1,0.00077267,1e-05,0,5.236e-13,59494
-0.18549,-0.0049718,-0.062022,300.7,15.467,4.5231,0.21215,0,0,0,1,0.00076852,1e-05,0,5.236e-13,59494
-0.18522,-0.043831,-0.060205,300.78,15.343,2.9943,-2.0363,0,0,0,1,0.00076644,1e-05,0,5.236e-13,59494
-0.18482,-0.015536,-0.035608,300.5,16.085,6.6186,-2.364,0,0,0,1,0.00076631,1e-05,0,5.236e-13,59494
-0.18553,-0.060558,-0.015254,300.72,15.452,1.5937,-4.2016,0,0,0,1,0.0007654,1e-05,0,5.236e-13,59494
-0.18528,-0.048834,-0.047167,300.77,15.327,3.104,-2.6731,0,0,0,1,0.00076423,1e-05,0,5.236e-13,59494
-0.18571,-0.03178,-0.062944,300.81,15.3,3.5923,-1.498,0,0,0,1,0.00076083,1e-05,0,5.236e-13,47595
-0.18217,-0.0090163,-0.0067934,300.31,20.875,2.8713,-4.2828,0,0,0,1,0.00076016,1e-05,0,5.236e-13,47595
-0.18375,-0.014896,-0.021918,300.39,17.092,7.0452,-4.8544,0,0,0,1,0.00076008,1e-05,0,5.236e-13,59494
-0.18534,-0.030799,-0.064634,300.83,15.27,3.5365,-1.4181,0,0,0,1,0.00075917,1e-05,0,5.236e-13,59494
-0.18507,-0.030633,-0.012852,300.49,16.26,3.3934,-7.1992,0,0,0,1,0.00075813,1e-05,0,5.236e-13,59494
-0.18299,-0.015333,-0.010106,300.35,19.04,3.906,-6.454,0,0,0,1,0.000758,1e-05,0,5.236e-13,59494
-0.18535,-0.044791,-0.0070296,300.69,15.748,1.6822,-6.1321,0,0,0,1,0.00074795,1e-05,0,5.236e-13,47595
-0.18461,-0.0033106,-0.024702,300.49,17.352,8.4076,-1.183,0,0,0,1,0.00074463,1e-05,0,5.236e-13,59494
-0.18265,-0.00021625,-0.014837,300.44,19.99,6.4469,-0.34227,0,0,0,1,0.00074399,1e-05,0,5.236e-13,59494
-0.18574,-0.043267,-0.017486,300.74,15.736,2.8608,-5.4408,0,0,0,1,0.0007436,1e-05,0,5.236e-13,59494
-0.18588,-0.052131,-0.032905,300.9,15.448,2.8612,-3.541,0,0,0,1,0.0007384,1e-05,0,5.236e-13,59494
-0.185,-0.014004,-0.036244,300.73,16.046,6.6901,-2.0572,0,0,0,1,0.00073342,1e-05,0,5.236e-13,47595
-0.1851,-0.032833,-0.017415,300.72,16.052,3.8295,-6.2641,0,0,0,1,0.00073317,1e-05,0,5.236e-13,47595
-0.18606,-0.019904,-0.066005,301,15.311,3.888,-0.80964,0,0,0,1,0.00073233,1e-05,0,5.236e-13,47595
-0.18531,-0.046557,-0.05029,301.01,15.28,3.1823,-2.4622,0,0,0,1,0.00073109,1e-05,0,5.236e-13,47595
-0.18563,-0.065311,-0.033744,301.05,15.249,1.7902,-3.1819,0,0,0,1,0.00072906,1e-05,0,5.236e-13,59494
-0.18278,-0.031081,-0.0054823,299.57,16.584,1.6955,-8.1128,0,0,0,1,0.00089351,1e-05,0,5.236e-13,59494
-0.18568,-0.050647,-0.043907,301.02,15.319,2.996,-2.8514,0,0,0,1,0.00072737,1e-05,0,5.236e-13,59494
-0.18571,-0.0039751,-0.046976,300.87,15.676,6.1628,0.20034,0,0,0,1,0.00072529,1e-05,0,5.236e-13,59494
-0.18617,-0.0081444,-0.05897,301,15.47,4.7515,-0.022915,0,0,0,1,0.00072283,1e-05,0,5.236e-13,59494
-0.18616,-0.071416,-0.01585,301.1,15.255,0.93042,-3.5823,0,0,0,1,0.00072179,1e-05,0,5.236e-13,59494
-0.18547,-0.033506,-0.013188,300.79,16.065,3.1625,-6.8112,0,0,0,1,0.00072114,1e-05,0,5.236e-13,59494
-0.18483,-0.014355,-0.018747,300.66,17.562,6.5669,-5.231,0,0,0,1,0.00072075,1e-05,0,5.236e-13,59494
-0.18608,-0.064323,-0.0032052,301.07,15.356,0.68626,-4.2359,0,0,0,1,0.00071854,1e-05,0,5.236e-13,59494
-0.1862,-0.03181,-0.04148,301.01,15.587,4.6945,-2.8022,0,0,0,1,0.00071364,1e-05,0,5.236e-13,47595
-0.18592,-0.051757,-0.029646,301.11,15.458,2.7996,-3.7494,0,0,0,1,0.00070816,1e-05,0,5.236e-13,59494
-0.1859,-0.047168,-0.012329,301.04,15.647,2.1133,-5.4383,0,0,0,1,0.00070453,1e-05,0,5.236e-13,59494
-0.18625,-0.0049538,-0.048269,301.04,15.62,5.9574,0.11116,0,0,0,1,0.00070414,1e-05,0,5.236e-13,59494
-0.18658,-0.039337,-0.060619,301.23,15.253,3.2294,-1.8678,0,0,0,1,0.00070401,1e-05,0,5.236e-13,59494
-0.1837,-0.071901,-0.002409,300.03,15.279,0.39289,-3.8625,0,0,0,1,0.00088261,1e-05,0,5.236e-13,59494
-0.18594,-0.069664,-0.0027552,301.24,15.229,0.46434,-3.8713,0,0,0,1,0.00069999,1e-05,0,5.236e-13,59494
-0.19187,-0.069149,-0.031844,300.79,2.1399,0.31884,-0.28053,0.51143,0.1394,0.075513,1,0.00069288,1e-05,0,5.236e-13,47595
-0.18629,-0.037934,-0.049072,301.25,15.381,3.867,-2.3126,0,0,0,1,0.00069163,1e-05,0,5.236e-13,47595
-0.18414,-0.0070682,-0.011893,300.85,20.093,5.0627,-3.3154,0,0,0,1,0.00068856,1e-05,0,5.236e-13,59494
-0.18663,-0.043406,-0.050525,301.31,15.304,3.3837,-2.3801,0,0,0,1,0.00068791,1e-05,0,5.236e-13,59494
-0.18595,-0.019656,-0.069081,301.35,15.215,3.6361,-0.79501,0,0,0,1,0.00068752,1e-05,0,5.236e-13,59494
-0.18662,-0.024398,-0.059753,301.32,15.334,4.1293,-1.1628,0,0,0,1,0.00068376,1e-05,0,5.236e-13,59494
-0.18687,-0.0058084,-0.070647,301.37,15.266,3.7825,-0.040912,0,0,0,1,0.00068324,1e-05,0,5.236e-13,47595
-0.18648,-0.029443,-0.052226,301.3,15.409,4.333,-1.7711,0,0,0,1,0.00068191,1e-05,0,5.236e-13,47595
-0.18666,-0.043567,-0.059023,301.41,15.227,3.0124,-2.0451,0,0,0,1,0.00067909,1e-05,0,5.236e-13,59494
-0.18585,-0.02335,-0.0039772,300.99,17.447,1.3118,-8.2188,0,0,0,1,0.0006761,1e-05,0,5.236e-13,59494
-0.18669,-0.045644,-0.038045,301.35,15.425,3.4067,-3.2144,0,0,0,1,0.00067545,1e-05,0,5.236e-13,59494
-0.18683,-0.021032,-0.045546,301.28,15.555,5.4115,-1.7837,0,0,0,1,0.00067403,1e-05,0,5.236e-13,59494
-0.18673,-0.02666,-0.036293,301.26,15.66,5.3997,-3.2705,0,0,0,1,0.00067091,1e-05,0,5.236e-13,59494
-0.18663,-0.0006687,-0.059545,301.39,15.427,4.6347,0.54797,0,0,0,1,0.00067078,1e-05,0,5.236e-13,47595
-0.18693,-0.046655,-0.0078768,301.31,15.593,1.6663,-5.7573,0,0,0,1,0.00066715,1e-05,0,5.236e-13,59494
-0.18693,-0.046587,-0.033655,301.4,15.456,3.2819,-3.5547,0,0,0,1,0.00066663,1e-05,0,5.236e-13,59494
-0.18563,-0.016506,-0.016706,301.07,17.481,5.8139,-5.9214,0,0,0,1,0.00066572,1e-05,0,5.236e-13,59494
-0.1865,-0.043449,-0.047114,301.46,15.313,3.4675,-2.5547,0,0,0,1,0.00066507,1e-05,0,5.236e-13,59494
-0.18606,-0.029365,-0.0019646,301.14,16.437,0.72988,-8.2297,0,0,0,1,0.00066468,1e-05,0,5.236e-13,59494
-0.18616,-0.026692,-0.030803,301.29,15.845,5.3617,-4.0194,0,0,0,1,0.00066156,1e-05,0,5.236e-13,59494
-0.18711,-0.047699,-0.028932,301.44,15.481,3.0694,-3.9243,0,0,0,1,0.00066092,1e-05,0,5.236e-13,59494
-0.18686,-0.050576,-0.049939,301.55,15.213,2.8117,-2.518,0,0,0,1,0.00066053,1e-05,0,5.236e-13,59494
-0.18678,-0.033691,-0.065893,301.58,15.233,3.2297,-1.5133,0,0,0,1,0.00065741,1e-05,0,5.236e-13,59494
-0.18618,-0.02767,-0.0071122,301.21,16.537,2.2139,-8.0073,0,0,0,1,0.0006543,1e-05,0,5.236e-13,59494
-0.18712,-0.00075499,-0.059681,301.53,15.405,4.6006,0.52878,0,0,0,1,0.00065284,1e-05,0,5.236e-13,47595
-0.18697,-0.035579,-0.045085,301.52,15.423,4.1537,-2.5213,0,0,0,1,0.00065217,1e-05,0,5.236e-13,47595
-0.18588,-0.0099419,-0.020803,301.19,17.572,7.344,-3.6504,0,0,0,1,0.00065053,1e-05,0,5.236e-13,59494
-0.18711,-0.049628,-0.035255,301.57,15.368,3.0298,-3.3621,0,0,0,1,0.00064846,1e-05,0,5.236e-13,59494
-0.1866,-0.0085963,-0.028694,301.3,16.363,7.8462,-2.1824,0,0,0,1,0.00064586,1e-05,0,5.236e-13,59494
-0.18734,-0.010271,-0.0528,301.54,15.456,5.247,-0.32548,0,0,0,1,0.00064495,1e-05,0,5.236e-13,59494
-0.18689,-0.024194,-0.039496,301.49,15.585,5.5041,-2.6782,0,0,0,1,0.00064391,1e-05,0,5.236e-13,59494
-0.18697,-0.05305,-0.023947,301.66,15.4,2.444,-4.0286,0,0,0,1,0.00063548,1e-05,0,5.236e-13,59494
-0.18751,-0.002061,-0.07185,301.76,15.209,3.6837,0.11752,0,0,0,1,0.0006334,1e-05,0,5.236e-13,59494
-0.18612,-0.012321,-0.016967,301.32,18.027,6.2801,-4.7862,0,0,0,1,0.00063249,1e-05,0,5.236e-13,59494
-0.18731,-0.064251,-0.020755,301.79,15.225,1.5478,-3.6803,0,0,0,1,0.00062717,1e-05,0,5.236e-13,59494
-0.18756,-0.061149,-0.02716,301.79,15.24,1.9577,-3.5259,0,0,0,1,0.00062626,1e-05,0,5.236e-13,59494
-0.18744,-0.073568,-0.0066951,301.84,15.193,0.44691,-3.5478,0,0,0,1,0.00062418,1e-05,0,5.236e-13,59494
-0.18447,-0.0033983,-0.0011021,301.36,21.654,0.39503,-1.6085,0,0,0,1,0.00062302,1e-05,0,5.236e-13,59494
-0.18769,-0.027513,-0.040598,301.7,15.494,5.0645,-2.7007,0,0,0,1,0.00062003,1e-05,0,5.236e-13,59494
-0.18715,-0.038504,-0.042644,301.78,15.374,3.9324,-2.7564,0,0,0,1,0.00061899,1e-05,0,5.236e-13,59494
-0.18714,-0.011893,-0.039062,301.67,15.727,6.4878,-1.387,0,0,0,1,0.00061523,1e-05,0,5.236e-13,59494
-0.18749,-0.05972,-0.011904,301.87,15.314,1.3719,-4.2337,0,0,0,1,0.00061172,1e-05,0,5.236e-13,59494
-0.1872,-0.0057528,-0.035176,301.67,15.931,7.205,-0.72714,0,0,0,1,0.000609,1e-05,0,5.236e-13,59494
-0.18735,-0.011559,-0.072461,301.97,15.172,3.5257,-0.39605,0,0,0,1,0.00060848,1e-05,0,5.236e-13,59494
-0.18762,-0.0070406,-0.039011,301.73,15.747,6.7072,-0.63089,0,0,0,1,0.00060653,1e-05,0,5.236e-13,59494
-0.18804,-0.071444,-0.022192,302.01,15.22,1.0416,-3.1519,0,0,0,1,0.00060549,1e-05,0,5.236e-13,59494
-0.18799,-0.069065,-0.022614,302,15.16,1.2515,-3.3829,0,0,0,1,0.00060485,1e-05,0,5.236e-13,59494
-0.18754,-0.00071186,-0.030531,301.65,16.209,7.9892,0.08947,0,0,0,1,0.00060446,1e-05,0,5.236e-13,59494
-0.18757,-0.043366,-0.0045623,301.8,15.558,1.3514,-6.1961,0,0,0,1,0.00060277,1e-05,0,5.236e-13,59494
-0.1877,-0.0503,-0.011548,301.89,15.443,1.8078,-5.015,0,0,0,1,0.0006003,1e-05,0,5.236e-13,59494
-0.18786,-0.068246,-0.0081701,302.03,15.164,0.75696,-3.795,0,0,0,1,0.00059822,1e-05,0,5.236e-13,59494
-0.1873,-0.044836,-0.024028,301.9,15.459,3.0725,-4.4566,0,0,0,1,0.0005981,1e-05,0,5.236e-13,59494
-0.18744,-0.026801,-0.016035,301.72,16.108,4.2889,-6.6959,0,0,0,1,0.00059602,1e-05,0,5.236e-13,59494
-0.18588,-0.017565,-0.011164,301.64,17.976,4.0779,-6.6633,0,0,0,1,0.00059407,1e-05,0,5.236e-13,59494
-0.18797,-0.016149,-0.07236,302.08,15.214,3.4149,-0.63442,0,0,0,1,0.00059394,1e-05,0,5.236e-13,59494
-0.18794,-0.014051,-0.030796,301.78,15.95,6.9521,-2.8297,0,0,0,1,0.00059303,1e-05,0,5.236e-13,59494
-0.18742,-0.056214,-0.01919,302.06,15.303,1.969,-4.0871,0,0,0,1,0.00058784,1e-05,0,5.236e-13,59494
-0.1873,-0.057502,-0.020139,302.07,15.272,1.9362,-3.9686,0,0,0,1,0.00058771,1e-05,0,5.236e-13,59494
-0.18825,-0.030037,-0.042239,302.02,15.392,4.676,-2.5821,0,0,0,1,0.00058473,1e-05,0,5.236e-13,59494
-0.1882,-0.044044,-0.053584,302.15,15.153,3.1174,-2.1958,0,0,0,1,0.00058408,1e-05,0,5.236e-13,59494
-0.18801,-0.034492,-0.022151,301.95,15.65,3.9228,-5.2252,0,0,0,1,0.00058157,1e-05,0,5.236e-13,47595
-0.18794,-0.032593,-0.028695,301.98,15.558,4.5291,-4.3817,0,0,0,1,0.00058148,1e-05,0,5.236e-13,59494
-0.18783,-0.0067365,-0.026789,301.82,16.496,7.9517,-1.8856,0,0,0,1,0.00058057,1e-05,0,5.236e-13,59494
-0.18796,-0.0077439,-0.047047,302.05,15.423,5.8563,-0.27317,0,0,0,1,0.00057746,1e-05,0,5.236e-13,59494
-0.18855,-0.068094,-0.019969,302.23,15.131,1.2279,-3.4805,0,0,0,1,0.00057538,1e-05,0,5.236e-13,59494
-0.18838,-0.064878,-0.031911,302.27,15.116,1.7143,-3.1393,0,0,0,1,0.00057227,1e-05,0,5.236e-13,59494
-0.18791,-0.031636,-0.045643,302.19,15.314,4.3595,-2.2905,0,0,0,1,0.00056902,1e-05,0,5.236e-13,59494
-0.18671,-0.0090926,-0.011371,301.85,19.515,4.6569,-3.9717,0,0,0,1,0.00056746,1e-05,0,5.236e-13,59494
-0.18801,-0.0028486,-0.034171,302.01,15.882,7.3564,-0.18234,0,0,0,1,0.00056695,1e-05,0,5.236e-13,59494
-0.19197,-5.176e-06,-0.076117,302.11,3.5526,0.41594,-0.15162,-0.36821,0.13197,-0.69737,1,0.000565,1e-05,0,5.236e-13,59494
-0.18845,-0.0044229,-0.055528,302.22,15.306,4.9017,0.25791,0,0,0,1,0.00056487,1e-05,0,5.236e-13,47595
-0.18828,-0.0040411,-0.053412,302.24,15.322,5.1195,0.28757,0,0,0,1,0.00056071,1e-05,0,5.236e-13,59494
-0.18835,-0.054946,-0.041182,302.39,15.109,2.5175,-2.8668,0,0,0,1,0.00055565,1e-05,0,5.236e-13,59494
-0.18479,-0.042483,-0.0017979,300.44,15.868,0.97545,-6.6522,0,0,0,1,0.00077994,1e-05,0,5.236e-13,59494
-0.18766,-0.026835,-0.0097099,302.09,16.281,2.9166,-7.544,0,0,0,1,0.00055046,1e-05,0,5.236e-13,59494
-0.18737,-0.0019195,-0.022218,302.06,17.471,7.8524,-0.69533,0,0,0,1,0.00054735,1e-05,0,5.236e-13,59494
-0.18861,-0.06643,-0.020372,302.51,15.078,1.3377,-3.4955,0,0,0,1,0.00054319,1e-05,0,5.236e-13,59494
-0.18874,-0.013503,-0.034843,302.31,15.696,6.4892,-2.031,0,0,0,1,0.00053795,1e-05,0,5.236e-13,47595
