"Points:0","Points:1","Points:2"
-0.1927,-0.038089,-0.00040012
-0.19304,-0.0029656,-0.074982
-0.18801,-0.05509,-0.0012888
-0.19305,-0.056296,-0.0028449
-0.19271,-0.0011151,-0.042303
-0.19191,-0.0097577,-0.012419
-0.19277,-0.031438,-0.056511
-0.19274,-0.037544,-0.012258
-0.19258,0.00010917,-0.02686
-0.1932,-0.019424,-0.017754
-0.19247,-0.070417,-0.0059582
-0.19186,-0.0067447,0.00011297
-0.19331,-0.037728,-0.057932
-0.193,-0.06859,-0.025305
-0.19269,-0.032091,-0.054008
-0.1933,-0.041484,-0.027686
-0.19306,-0.014619,-0.026802
-0.19351,-0.045572,-0.0033388
-0.1877,-0.022474,-0.0021611
-0.19351,-0.069905,-0.0080963
-0.19337,-0.03252,-0.054817
-0.19325,-0.022902,-0.020327
-0.19263,-0.013139,0.0001576
-0.19394,-0.015523,-0.074487
-0.19347,-0.034718,-0.02958
-0.19367,-0.058193,-0.016446
-0.19313,-0.048592,-0.004089
-0.1932,-0.02187,-0.0099293
-0.19327,-0.064228,-0.028784
-0.19291,-0.064221,-0.038779
-0.19364,-0.012253,-0.067264
-0.19366,-0.03348,-0.050022
-0.19309,-0.062284,-0.01561
-0.19318,-0.054688,-0.03311
-0.18355,-0.015818,-0.0031978
-0.19356,-0.045602,-0.0061069
-0.19375,-0.0031566,-0.043842
-0.19372,-0.057387,-0.0031001
-0.19382,-0.025634,-0.057637
-0.18531,-0.065738,-0.00075886
-0.19414,-0.00015817,-0.042583
-0.19395,-0.056335,-0.044245
-0.19375,-0.068865,-0.01991
-0.19406,-0.040837,-0.0059523
-0.19362,-0.00050682,-0.030763
-0.19377,-0.057605,-0.008066
-0.19389,-0.032906,-0.0031212
-0.18527,-0.056323,-0.00090424
-0.19335,-0.026491,-0.067026
-0.19419,-0.040401,-0.0017786
-0.19394,-0.00044379,-0.031209
-0.19417,-0.01826,-0.0065992
-0.19405,-0.045574,-0.005905
-0.19373,-0.022028,-0.031196
-0.19438,-0.0076409,-0.021663
-0.19368,-0.014359,-0.0061946
-0.19411,-0.019483,-0.072078
-0.19434,-0.019393,-0.045034
-0.19421,-0.055885,-0.045063
-0.19425,-0.067332,-0.018058
-0.19459,-0.037019,-0.056366
-0.18767,-0.044233,-0.00088621
-0.19405,-0.013008,-0.026355
-0.19462,-0.036258,-0.0016529
-0.19359,-0.0067978,-0.0099866
-0.19476,-0.011724,-0.050213
-0.19219,-0.030813,-0.00016373
-0.19407,-0.036446,-0.050499
-0.19462,-0.0067663,-0.057357
-0.19406,-0.022701,-0.03482
-0.19403,-0.051265,-0.020457
-0.19479,-0.051197,-0.0087251
-0.18607,-0.067328,-0.00049855
-0.19436,-0.0062041,-0.027156
-0.19447,-0.0303,-0.033301
-0.19467,-0.055668,-0.012008
-0.19463,-0.016375,-0.050963
-0.19465,-0.027331,-0.0057727
-0.19462,-0.0044863,-0.040319
-0.19477,-0.0078062,-0.041812
-0.19491,-0.054182,-0.0072005
-0.1949,-0.049899,-0.0030724
-0.19485,-0.052817,-0.047654
-0.19481,-0.038095,-0.022655
-0.19491,-0.0098536,-0.0029508
-0.19467,-0.03791,-0.045057
-0.19487,-0.012803,-0.0052849
-0.19513,-0.064189,-0.012183
-0.19513,-0.018915,-0.04462
-0.1952,-0.018896,-0.03567
-0.19515,-0.052205,-0.035588
-0.195,-0.02475,-0.00032384
-0.19486,-0.01422,-0.055334
-0.19495,-0.063196,-0.041426
-0.19525,-0.013536,-0.026707
-0.18859,-0.046031,0.00057214
-0.19525,-0.01521,-0.0014641
-0.19492,-0.032599,-0.05404
-0.19488,-0.04521,-0.027452
-0.19496,-0.042983,-0.021187
-0.18942,-0.037162,-6.475e-05
-0.19497,-0.02392,-0.034144
-0.19535,-0.033764,-0.037035
-0.19508,-0.00084069,-0.017436
-0.1951,-0.028879,-0.013094
-0.19492,-0.019121,-0.030748
-0.19522,-0.06296,-0.029001
-0.1956,-0.0026063,-0.03966
-0.19557,-0.015275,-0.016009
-0.19527,-0.055202,-0.0013274
-0.19554,-0.040919,-0.031783
-0.19537,-0.056613,-0.012098
-0.19561,-0.045239,-0.02326
-0.19544,-0.012161,-0.049003
-0.19567,-0.023233,-0.060614
-0.19556,-0.0054946,-0.05076
-0.18411,-0.044423,-0.00023474
-0.19573,-0.033553,-0.031128
-0.19592,-0.022474,-0.032147
-0.1954,-0.033913,-0.024199
-0.19557,-0.037319,-0.054562
-0.18678,-0.019318,0.0022679
-0.19572,-0.023158,-0.069742
-0.19588,-0.067171,-0.0045858
-0.1959,-0.015115,-0.073319
-0.19601,-0.045603,-0.010984
-0.19577,-0.044622,-0.04181
-0.19606,-0.070872,-0.014383
-0.18387,-0.060398,-8.1819e-05
-0.19562,-0.039084,-0.0061744
-0.19616,-0.018967,-0.070203
-0.19588,-0.010135,-0.014525
-0.19591,-0.010588,-0.056332
-0.19619,-0.043638,-0.058183
-0.19589,-0.013965,-0.047881
-0.19603,-0.0095442,-0.037205
-0.19615,-0.014656,-0.050354
-0.19619,-0.00051885,-0.056967
-0.19577,-0.049519,-0.036152
-0.18736,-0.021775,-6.1214e-06
-0.1961,-0.026152,-0.008855
-0.19619,-0.061319,-0.0094876
-0.14079,-0.06861,-0.0082307
